ID,draft_g,mp,draft_fg,fga,3p,3pa,draft_ft,fta,orb,draft_trb,draft_ast,draft_stl,draft_blk,draft_tov,draft_pf,draft_pts,fg_per,3p_per,ft_per,mp_per,pts_per,trb_per,ast_per,season,weight,height,position,shoots,born,draft_year,pk,amature_honor,college,raw_data,career_g,career_per,career_ws,career_ws48,career_per_greater_or_equal_13,careerws_pergame_greater_or_equal_03,career_ws48_greater_or_equal_055
2005002,0.861111111,0.518470512,0.307125307,0.287878788,0,0,0.485915493,0.454038997,0,0.379831933,0.079754601,0.263513514,0.077625571,0,0,0.335845896,0.724928367,0,0.869609856,0.557788945,0.295774648,0.321212121,0.072916667,May-04,0.489583333,0.647887324,Small Forward and Power Forward,Right,1986-06-19,2005,2,1,University of North Carolina,1,881,13.7,55.3,0.105,yes,yes,yes
2005003,0.944444444,0.852235904,0.437346437,0.479020979,0,0,0.228873239,0.267409471,0,0.221848739,0.809815951,0.256756757,0.03652968,0,0,0.404522613,0.62034384,0,0.695071869,0.846733668,0.329577465,0.139393939,0.708333333,May-04,0.3125,0.422535211,Point Guard,Right,1984-06-26,2005,3,1,University of Illinois at Urbana-Champaign,1,845,18.2,77.3,0.129,yes,yes,yes
2005004,0.75,0.692806222,0.351351351,0.369463869,0,0,0.549295775,0.520891365,0,0.225210084,0.650306748,0.513513514,0.00456621,0,0,0.403685092,0.646131805,0,0.856262834,0.83919598,0.408450704,0.193939394,0.6875,May-04,0.197916667,0.323943662,Point Guard,Right,1985-05-06,2005,4,1,Wake Forest University,1,841,25.7,155.9,0.251,yes,yes,yes
2005005,0.861111111,0.740116656,0.368550369,0.384615385,0,0,0.330985915,0.373259053,0,0.243697479,0.763803681,0.486486486,0.050228311,0,0,0.38358459,0.651862464,0,0.719712526,0.796482412,0.34084507,0.181818182,0.71875,May-04,0.333333333,0.352112676,Shooting Guard and Point Guard,Right,1984-06-26,2005,5,1,University of North Carolina,1,876,13.9,38.2,0.067,yes,yes,yes
2005007,0.722222222,0.517174336,0.390663391,0.355477855,0,0,0.341549296,0.39275766,0,0.41512605,0.122699387,0.135135135,0.260273973,0,0,0.347571189,0.746418338,1,0.706365503,0.645728643,0.36056338,0.424242424,0.135416667,May-04,0.46875,0.718309859,Power Forward,Right,1984-08-24,2005,7,1,University of Connecticut,1,656,16,22.6,0.08,yes,yes,yes
2005008,0.888888889,0.744005185,0.557739558,0.477855478,0,0,0.447183099,0.426183844,0,0.457142857,0.220858896,0.236486486,0.388127854,0,0,0.484087102,0.793696275,0,0.852156057,0.778894472,0.422535211,0.381818182,0.197916667,May-04,0.572916667,0.718309859,Center and Power Forward,Right,1983-05-17,2005,8,0,University of Arizona,1,821,13.4,37.9,0.096,yes,yes,yes
2005009,0.75,0.754374595,0.562653563,0.463869464,0,0,0.873239437,0.866295265,0,0.507563025,0.13190184,0.121621622,0.342465753,0,0,0.601340034,0.823782235,0,0.818275154,0.914572864,0.614084507,0.515151515,0.135416667,May-04,0.552083333,0.605633803,Power Forward,Right,1983-09-11,2005,9,1,Arizona State University,1,225,15.6,6.5,0.112,yes,no,yes
2005013,0.888888889,0.642903435,0.56019656,0.468531469,0,0,0.672535211,0.701949861,0,0.650420168,0.190184049,0.290540541,0.173515982,0,0,0.536850921,0.812320917,0,0.778234086,0.673366834,0.470422535,0.56969697,0.177083333,May-04,0.625,0.647887324,Center and Power Forward,Right,1984-04-04,2005,13,1,University of North Carolina,1,119,14.9,2.6,0.068,yes,no,yes
2005014,0.777777778,0.554763448,0.44963145,0.435897436,0,0,0.320422535,0.35097493,0,0.149579832,0.26993865,0.290540541,0.100456621,0,0,0.43718593,0.700573066,0,0.741273101,0.650753769,0.428169014,0.103030303,0.28125,May-04,0.34375,0.464788732,Shooting Guard,Right,1984-09-25,2005,14,1,University of North Carolina,1,249,12.9,3.6,0.035,no,no,no
2005015,0.722222222,0.681788723,0.474201474,0.448717949,0,0,0.338028169,0.38718663,0,0.294117647,0.211656442,0.243243243,0.100456621,0,0,0.458123953,0.717765043,0,0.709445585,0.851758794,0.478873239,0.284848485,0.229166667,May-04,0.364583333,0.577464789,Shooting Guard and Small Forward,Right,1984-02-06,2005,15,0,Texas A&M; University,1,297,7.9,3.1,0.026,no,no,no
2005016,0.777777778,0.653920933,0.493857494,0.442890443,0,0,0.552816901,0.493036212,0,0.32605042,0.205521472,0.202702703,0.02283105,0,0,0.484924623,0.757879656,0,0.910677618,0.768844221,0.476056338,0.296969697,0.208333333,May-04,0.4375,0.577464789,Small Forward,Right,1982-06-11,2005,16,1,Oklahoma State University,1,377,11,7.8,0.061,no,no,yes
2005017,0.694444444,0.583279326,0.44963145,0.406759907,0,0,0.542253521,0.568245125,0,0.430252101,0.217791411,0.425675676,0.273972603,0,0,0.468174204,0.750716332,0,0.775154004,0.753768844,0.507042254,0.460606061,0.25,May-04,0.416666667,0.647887324,Small Forward,Right,1983-04-20,2005,17,0,University of New Mexico,1,586,16.9,48.5,0.126,yes,yes,yes
2005019,0.805555556,0.826312378,0.621621622,0.538461538,0,0,0.742957746,0.863509749,0,0.477310924,0.153374233,0.222972973,0.123287671,0,0,0.603015075,0.785100287,0,0.699178645,0.942211055,0.58028169,0.442424242,0.15625,May-04,0.40625,0.647887324,Power Forward,Right,1982-07-08,2005,19,1,Syracuse University,1,526,15.5,20.4,0.092,yes,yes,yes
2005020,0.805555556,0.762799741,0.484029484,0.466200466,0,0,0.595070423,0.704735376,0,0.361344538,0.496932515,0.324324324,0.109589041,0,0,0.478224456,0.706303725,0,0.685831622,0.869346734,0.456338028,0.321212121,0.5,May-04,0.364583333,0.577464789,Shooting Guard,Right,1983-11-18,2005,20,1,North Carolina State University,1,23,10.7,0,0.003,no,no,no
2005021,0.833333333,0.713545042,0.461916462,0.473193473,0,0,0.478873239,0.484679666,0,0.210084034,0.457055215,0.412162162,0.02739726,0,0,0.475711893,0.663323782,0,0.802874743,0.791457286,0.43943662,0.157575758,0.447916667,May-04,0.21875,0.211267606,Point Guard,Right,1984-05-31,2005,21,1,University of Washington,1,618,15.6,27.8,0.096,yes,yes,yes
2005022,0.75,0.707064161,0.402948403,0.371794872,0,0,0.433098592,0.395543175,0,0.243697479,0.444785276,0.391891892,0.01369863,0,0,0.411222781,0.736389685,0,0.889117043,0.85678392,0.414084507,0.212121212,0.46875,May-04,0.3125,0.422535211,Shooting Guard and Point Guard,Right,1983-10-28,2005,22,0,Georgia Institute of Technology,1,824,14.2,36.1,0.075,yes,yes,yes
2005023,0.916666667,0.784834738,0.459459459,0.498834499,0,0,0.528169014,0.47632312,0,0.248739496,0.45398773,0.439189189,0.255707763,0,0,0.493299832,0.626074499,0,0.900410678,0.801507538,0.41971831,0.175757576,0.40625,May-04,0.291666667,0.577464789,Shooting Guard and Small Forward,Right,1981-12-31,2005,23,0,University of Louisville,1,549,12.3,18.2,0.074,no,yes,yes
2005024,0.944444444,0.840570318,0.525798526,0.538461538,1,1,0.274647887,0.275766017,0,0.243697479,0.460122699,0.452702703,0.04109589,0,0,0.515912898,0.663323782,0,0.809034908,0.836683417,0.425352113,0.163636364,0.395833333,May-04,0.239583333,0.422535211,Shooting Guard and Point Guard,Right,1982-11-26,2005,24,1,University of Illinois at Urbana-Champaign,1,348,12.3,14.7,0.09,no,yes,yes
2005026,0.777777778,0.672067401,0.402948403,0.351981352,0,0,0.61971831,0.760445682,0,0.410084034,0.085889571,0.222972973,0.410958904,0,0,0.418760469,0.777936963,0,0.662217659,0.788944724,0.408450704,0.387878788,0.083333333,May-04,0.59375,0.577464789,Power Forward and Center,Right,1983-02-18,2005,26,0,University of Cincinnati,1,618,13,20.3,0.086,yes,yes,yes
2005027,0.777777778,0.672715489,0.405405405,0.476689977,0,0,0.595070423,0.643454039,0,0.403361345,0.162576687,0.135135135,0.04109589,0,0,0.438860972,0.577363897,0,0.751540041,0.791457286,0.430985915,0.381818182,0.166666667,May-04,0.53125,0.605633803,Small Forward and Power Forward,Right,1985-01-03,2005,27,0,University of Missouri,1,409,12.4,13.6,0.08,no,yes,yes
2005029,0.583333333,0.578094621,0.469287469,0.403263403,0,0,0.5,0.484679666,0,0.465546218,0.110429448,0.101351351,0.073059361,0,0,0.43718593,0.790830946,0,0.837782341,0.861809045,0.549295775,0.587878788,0.145833333,May-04,0.572916667,0.647887324,Power Forward,Right,1983-03-09,2005,29,1,University of Kansas,1,51,10.5,0.9,0.083,no,no,yes
2005030,0.75,0.581335062,0.393120393,0.355477855,0,0,0.404929577,0.448467967,0,0.467226891,0.214723926,0.22972973,0.109589041,0,0,0.359296482,0.752148997,0,0.733059548,0.703517588,0.36056338,0.466666667,0.229166667,May-04,0.53125,0.647887324,Small Forward and Center and Power Forward,Left,1983-04-29,2005,30,1,University of Florida,1,829,19.1,76,0.15,yes,yes,yes
2005031,0.861111111,0.729747246,0.515970516,0.486013986,1,1,0.429577465,0.373259053,0,0.122689076,0.239263804,0.202702703,0.01826484,0,0,0.549413735,0.722063037,1,0.934291581,0.786432161,0.495774648,0.060606061,0.229166667,May-04,0.21875,0.352112676,Shooting Guard and Point Guard,Left,1982-10-11,2005,31,1,University of Arizona,1,157,11.8,2.2,0.04,no,no,no
2005032,0.777777778,0.737524303,0.444717445,0.494172494,0,0,0.26056338,0.298050139,0,0.157983193,0.404907975,0.439189189,0.059360731,0,0,0.417922948,0.611747851,0,0.710472279,0.866834171,0.408450704,0.115151515,0.416666667,May-04,0.239583333,0.422535211,Shooting Guard and Point Guard,Right,1983-03-26,2005,32,1,Duke University,1,127,8.3,0.8,0.024,no,no,no
2005033,0.694444444,0.652624757,0.444717445,0.371794872,0,0,0.514084507,0.52367688,0,0.440336134,0.076687117,0.162162162,0.219178082,0,0,0.430485762,0.812320917,0,0.797741273,0.844221106,0.464788732,0.472727273,0.083333333,May-04,0.552083333,0.605633803,Center and Power Forward,Right,1985-04-30,2005,33,1,Louisiana State University,1,758,15.3,42.8,0.125,yes,yes,yes
2005037,0.722222222,0.626701231,0.385749386,0.36013986,0,0,0.623239437,0.721448468,0,0.478991597,0.147239264,0.081081081,0.269406393,0,0,0.407872697,0.727793696,0,0.701232033,0.783919598,0.425352113,0.496969697,0.15625,May-04,0.541666667,0.676056338,Center,Right,1983-01-13,2005,37,0,Gonzaga University,1,473,13.8,19.2,0.115,yes,yes,yes
2005038,0.5,0.507453014,0.321867322,0.363636364,0,0,0.436619718,0.412256267,0,0.134453782,0.490797546,0.209459459,0.00456621,0,0,0.37520938,0.601719198,0,0.86036961,0.854271357,0.532394366,0.157575758,0.729166667,May-04,0.197916667,0.352112676,Point Guard,Right,1982-03-01,2005,38,0,Marquette University,1,179,12.5,5.6,0.102,no,yes,yes
2005039,0.666666667,0.49125081,0.304668305,0.331002331,0,0,0.172535211,0.189415042,0,0.105882353,0.147239264,0.202702703,0.03652968,0,0,0.298157454,0.626074499,0,0.740246407,0.655778894,0.329577465,0.072727273,0.177083333,May-04,0.364583333,0.507042254,Shooting Guard and Small Forward,Right,1985-07-21,2005,39,1,Florida State University,1,200,11.8,3.3,0.064,no,no,yes
2005042,0.666666667,0.49837978,0.390663391,0.319347319,0,0,0.23943662,0.323119777,0,0.349579832,0.073619632,0.074324324,0.228310502,0,0,0.318257956,0.830945559,0,0.60164271,0.665829146,0.352112676,0.375757576,0.083333333,May-04,0.59375,0.676056338,Center,Right,1985-03-10,2005,42,0,University of Pittsburgh,1,17,15.6,0.5,0.155,yes,no,yes
2005046,0.833333333,0,0.213759214,0.18997669,0,0,0.13028169,0.158774373,0,0.176470588,0.061349693,0.148648649,0.086757991,0,0,0.181742044,0.76504298,0,0.666324435,0,0.157746479,0.121212121,0.0625,Mar-02,0.552083333,0.676056338,Forward,Right,1984-02-21,2005,46,0,Michigan State University,1,-294,-57.61608773,-28.28646896,-1.451489216,no,yes,no
2005047,0.583333333,0.594296824,0.368550369,0.423076923,0,0,0.443661972,0.448467967,0,0.193277311,0.214723926,0.195945946,0.068493151,0,0,0.393634841,0.591690544,0,0.803901437,0.886934673,0.492957746,0.212121212,0.28125,May-04,0.364583333,0.422535211,Shooting Guard,Right,1984-07-01,2005,47,1,Indiana University,1,26,13.1,0.5,0.068,yes,no,yes
2005050,0.722222222,0.752430331,0.606879607,0.58041958,0,0,0.436619718,0.448467967,0,0.411764706,0.306748466,0.317567568,0.02283105,0,0,0.556113903,0.710601719,0,0.790554415,0.942211055,0.585915493,0.418181818,0.333333333,May-04,0.552083333,0.577464789,Small Forward and Power Forward,Right,1982-09-01,2005,50,1,Providence College,1,487,12.5,19.4,0.069,no,yes,yes
2005051,0.833333333,0.679844459,0.722358722,0.668997669,0,0,0.36971831,0.509749304,0,0.425210084,0.147239264,0,0,0,0,0.577889447,0.733524355,0,0.589322382,0.753768844,0.538028169,0.375757576,0.145833333,May-04,0.59375,0.676056338,Center,Right,1982-04-16,2005,51,0,Walsh University,1,23,7.6,0,0.004,no,no,no
2005053,0.527777778,0.502268308,0.226044226,0.276223776,0,0,0.218309859,0.228412256,0,0.173109244,0.300613497,0,0,0,0,0.229480737,0.555873926,0,0.776180698,0.811557789,0.307042254,0.206060606,0.427083333,May-04,0.354166667,0.464788732,Point Guard and Shooting Guard,Right,1982-02-04,2005,53,0,University of Louisiana at Lafayette,1,131,6.1,-0.7,-0.022,no,no,no
2005054,0.638888889,0.628645496,0.44963145,0.44988345,0,0,0.376760563,0.378830084,0,0.356302521,0.193251534,0.283783784,0.04109589,0,0,0.427135678,0.679083095,0,0.808008214,0.869346734,0.495774648,0.4,0.239583333,May-04,0.291666667,0.577464789,Shooting Guard and Small Forward,Right,1983-02-23,2005,54,0,"University of California, Los Angeles",1,16,16.4,0.2,0.102,yes,no,yes
2005055,0.75,0.662994167,0.42014742,0.445221445,0,0,0.661971831,0.802228412,0,0.573109244,0.187116564,0.337837838,0.118721461,0,0,0.448911223,0.641833811,0,0.670431211,0.804020101,0.453521127,0.587878788,0.197916667,May-04,0.5,0.647887324,Center and Power Forward,Right,1982-10-20,2005,55,1,Mississippi State University,1,87,13.5,2.5,0.106,yes,no,yes
2005060,0.722222222,0.746597537,0.44963145,0.474358974,0,0,0.320422535,0.295264624,0,0.321008403,0.349693252,0.27027027,0.068493151,0,0,0.427135678,0.64469914,0,0.880903491,0.934673367,0.445070423,0.315151515,0.385416667,May-04,0.239583333,0.507042254,Shooting Guard,Right,1983-01-21,2005,60,0,Pepperdine University,1,30,8.5,-0.2,-0.043,no,no,no
2006002,0.888888889,0.808165911,0.538083538,0.448717949,0,0,0.411971831,0.504178273,0,0.552941176,0.061349693,0.337837838,0.333333333,0,0,0.459798995,0.815186246,0,0.663244353,0.846733668,0.4,0.478787879,0.052083333,Jun-05,0.59375,0.718309859,Center and Power Forward,Right,1985-07-19,2006,2,1,University of Texas at Austin,1,815,20.5,90.2,0.153,yes,yes,yes
2006003,0.777777778,0.780946209,0.751842752,0.719114219,0,0,0.845070423,0.866295265,0,0.28907563,0.171779141,0.236486486,0.050228311,0,0,0.770519263,0.710601719,0,0.792607803,0.917085427,0.769014085,0.254545455,0.177083333,Jun-05,0.333333333,0.605633803,Small Forward and Power Forward,Right,1984-07-19,2006,3,1,Gonzaga University,1,161,7.4,-1.4,-0.021,no,no,no
2006004,0.75,0.537265068,0.373464373,0.291375291,0,0,0.316901408,0.381615599,0,0.478991597,0.128834356,0.222972973,0.452054795,0,0,0.325795645,0.871060172,1,0.674537988,0.650753769,0.323943662,0.478787879,0.135416667,Jun-05,0.385416667,0.647887324,Power Forward and Center,Right,1986-08-17,2006,4,0,Louisiana State University,1,402,14.8,13,0.078,yes,yes,yes
2006005,0.861111111,0.776409592,0.582309582,0.477855478,0,0,0.707746479,0.752089136,0,0.628571429,0.119631902,0.405405405,0.625570776,0,0,0.561976549,0.828080229,0,0.76386037,0.836683417,0.507042254,0.56969697,0.114583333,Jun-05,0.552083333,0.647887324,Center and Power Forward,Right,1983-10-21,2006,5,1,Duke University,1,361,12.5,9.9,0.085,no,no,yes
2006006,0.777777778,0.677900194,0.56019656,0.523310023,0,0,0.602112676,0.587743733,0,0.295798319,0.414110429,0.310810811,0.118721461,0,0,0.552763819,0.727793696,0,0.831622177,0.796482412,0.546478873,0.260606061,0.427083333,Jun-05,0.385416667,0.535211268,Shooting Guard,Right,1984-07-23,2006,6,1,University of Washington,1,326,20,37.4,0.155,yes,yes,yes
2006007,0.777777778,0.74206092,0.555282555,0.641025641,0,1,0.478873239,0.479108635,0,0.302521008,0.306748466,0.310810811,0.095890411,0,0,0.561976549,0.588825215,0,0.81211499,0.871859296,0.554929577,0.272727273,0.3125,Jun-05,0.375,0.464788732,Shooting Guard and Point Guard,Right,1983-09-24,2006,7,1,Villanova University,1,752,12,23.5,0.058,no,yes,yes
2006008,0.777777778,0.657809462,0.459459459,0.473193473,0,0,0.355633803,0.384401114,0,0.336134454,0.208588957,0.391891892,0.237442922,0,0,0.416247906,0.660458453,0,0.751540041,0.773869347,0.405633803,0.309090909,0.21875,Jun-05,0.458333333,0.605633803,Small Forward,Right,1986-08-17,2006,8,1,University of Connecticut,1,773,16.7,48.5,0.085,yes,yes,yes
2006009,0.555555556,0.416072586,0.326781327,0.280885781,0,0,0.242957746,0.284122563,0,0.331092437,0.064417178,0.148648649,0.328767123,0,0,0.275544389,0.790830946,0,0.694045175,0.645728643,0.354929577,0.424242424,0.083333333,Jun-05,0.59375,0.746478873,Center,Right,1986-06-20,2006,9,0,Bradley University,1,90,11,0.5,0.046,no,no,no
2006011,0.861111111,0.865845755,0.742014742,0.749417249,1,1,0.778169014,0.713091922,0,0.102521008,0.291411043,0.351351351,0.00913242,0,0,0.802345059,0.673352436,0,0.886036961,0.932160804,0.732394366,0.042424242,0.270833333,Jun-05,0.270833333,0.464788732,Shooting Guard and Point Guard,Right,1984-06-24,2006,11,1,Duke University,1,709,14.8,47.8,0.129,yes,yes,yes
2006012,0.805555556,0.611147116,0.28992629,0.226107226,0,0,0.323943662,0.370473538,0,0.36302521,0.076687117,0.141891892,0.488584475,0,0,0.270519263,0.871060172,1,0.710472279,0.695979899,0.250704225,0.321212121,0.072916667,Jun-05,0.479166667,0.718309859,Power Forward and Center,Right,1984-11-11,2006,12,0,University of Connecticut,1,292,9.9,3.9,0.055,no,no,yes
2006014,0.75,0.720674012,0.484029484,0.520979021,0,0,0.507042254,0.534818942,0,0.242016807,0.319018405,0.560810811,0.068493151,0,0,0.488274707,0.631805158,0,0.770020534,0.874371859,0.495774648,0.212121212,0.34375,Jun-05,0.40625,0.577464789,Small Forward and Shooting Guard,Right,1985-03-20,2006,14,0,University of Arkansas,1,502,14.4,30.4,0.127,yes,yes,yes
2006015,0.75,0.570317563,0.314496314,0.254079254,0,0,0.422535211,0.493036212,0,0.324369748,0.165644172,0.141891892,0.365296804,0,0,0.311557789,0.840974212,1,0.696098563,0.690954774,0.309859155,0.303030303,0.177083333,Jun-05,0.479166667,0.647887324,Power Forward,Right,1986-01-03,2006,15,0,North Carolina State University,1,75,7.3,0.1,0.005,no,no,no
2006016,0.888888889,0.66558652,0.540540541,0.588578089,1,1,0.330985915,0.367688022,0,0.248739496,0.144171779,0.331081081,0.114155251,0,0,0.527638191,0.624641834,0,0.73100616,0.698492462,0.461971831,0.181818182,0.135416667,Jun-05,0.333333333,0.577464789,Shooting Guard and Small Forward,Right,1984-04-15,2006,16,1,University of Memphis,1,299,11.9,6.2,0.064,no,no,yes
2006017,0.861111111,0.649384316,0.383292383,0.437062937,0,0,0.401408451,0.403899721,0,0.356302521,0.205521472,0.337837838,0.223744292,0,0,0.391959799,0.595988539,0,0.80698152,0.698492462,0.349295775,0.296969697,0.197916667,Jun-05,0.4375,0.647887324,Power Forward and Shooting Guard and Small Forward,Right,1986-02-16,2006,17,0,University of Memphis,1,314,10.5,6.7,0.06,no,no,yes
2006019,0.777777778,0.784834738,0.705159705,0.723776224,1,1,0.524647887,0.490250696,0,0.220168067,0.31595092,0.391891892,0.123287671,0,0,0.697654941,0.661891117,0,0.869609856,0.922110553,0.692957746,0.181818182,0.322916667,Jun-05,0.197916667,0.422535211,Point Guard,Right,1984-05-16,2006,19,0,Rutgers University,1,143,9.7,0,0,no,no,no
2006020,0.916666667,0.633830201,0.373464373,0.291375291,0,0,0.197183099,0.289693593,0,0.38487395,0.22392638,0.439189189,0.219178082,0,0,0.299832496,0.871060172,0,0.552361396,0.645728643,0.247887324,0.303030303,0.197916667,Jun-05,0.354166667,0.605633803,Small Forward and Power Forward,Right,1984-07-14,2006,20,0,University of South Carolina,1,221,14.3,7.2,0.113,yes,yes,yes
2006021,0.805555556,0.6830849,0.361179361,0.355477855,0,0,0.23943662,0.331476323,0,0.334453782,0.512269939,0.466216216,0.02283105,0,0,0.313232831,0.690544413,0,0.5862423,0.778894472,0.292957746,0.290909091,0.510416667,Jun-05,0.25,0.352112676,Point Guard,Right,1986-02-22,2006,21,1,University of Kentucky,1,722,16.4,53.6,0.111,yes,yes,yes
2006022,0.5,0.497083603,0.203931204,0.237762238,0,0,0.330985915,0.30362117,0,0.132773109,0.607361963,0.141891892,0.02283105,0,0,0.232830821,0.583094556,0,0.885010267,0.836683417,0.323943662,0.157575758,0.895833333,Jun-05,0.333333333,0.422535211,Point Guard,Left,1985-12-03,2006,22,0,University of Connecticut,1,203,11,0,-0.001,no,no,no
2006023,0.805555556,0.597537265,0.336609337,0.283216783,0,0,0.267605634,0.38718663,0,0.383193277,0.067484663,0.087837838,0.315068493,0,0,0.288107203,0.808022923,0,0.561601643,0.680904523,0.267605634,0.345454545,0.0625,Jun-05,0.489583333,0.676056338,Power Forward and Center,Right,1984-11-21,2006,23,0,University of Connecticut,1,256,14.2,9.1,0.097,yes,yes,yes
2006024,0.777777778,0.626701231,0.287469287,0.292540793,0,0,0.426056338,0.428969359,0,0.223529412,0.374233129,0.52027027,0.03652968,0,0,0.298994975,0.667621777,0,0.80698152,0.736180905,0.287323944,0.181818182,0.385416667,Jun-05,0.333333333,0.323943662,Point Guard,Right,1986-03-25,2006,24,0,Villanova University,1,733,18.5,72.7,0.154,yes,yes,yes
2006025,0.805555556,0.775113415,0.496314496,0.504662005,0,0,0.411971831,0.39275766,0,0.235294118,0.285276074,0.337837838,0.02283105,0,0,0.484924623,0.669054441,0,0.852156057,0.884422111,0.461971831,0.187878788,0.28125,Jun-05,0.333333333,0.464788732,Shooting Guard,Right,1985-11-29,2006,25,1,Michigan State University,1,408,12.4,9.2,0.06,no,no,yes
2006026,0.888888889,0.729099157,0.422604423,0.48951049,0,0,0.320422535,0.353760446,0,0.142857143,0.579754601,0.277027027,0.04109589,0,0,0.412060302,0.58739255,0,0.73613963,0.763819095,0.357746479,0.078787879,0.53125,Jun-05,0.21875,0.394366197,Point Guard,Right,1986-11-30,2006,26,1,"University of California, Los Angeles",1,504,13.3,13.9,0.068,yes,no,yes
2006028,0.805555556,0.758263124,0.555282555,0.576923077,0,0,0.426056338,0.442896936,0,0.216806723,0.257668712,0.155405405,0.050228311,0,0,0.54438861,0.654727794,0,0.781314168,0.864321608,0.521126761,0.16969697,0.260416667,Jun-05,0.322916667,0.507042254,Shooting Guard,Right,1984-02-09,2006,28,0,Michigan State University,1,82,2.8,-0.9,-0.089,no,no,no
2006029,0.75,0.785482826,0.496314496,0.545454545,0,0,0.316901408,0.420612813,0,0.235294118,0.389570552,0.601351351,0.02739726,0,0,0.443886097,0.618911175,0,0.611909651,0.952261307,0.450704225,0.206060606,0.416666667,Jun-05,0.40625,0.535211268,Shooting Guard and Point Guard and Small Forward,Right,1984-08-04,2006,29,0,Temple University,1,189,7.9,-1.6,-0.027,no,no,no
2006031,0.777777778,0.715489307,0.434889435,0.423076923,0,0,0.471830986,0.445682451,0,0.263865546,0.205521472,0.243243243,0.127853881,0,0,0.444723618,0.699140401,0,0.86036961,0.841708543,0.436619718,0.23030303,0.208333333,Jun-05,0.3125,0.577464789,Small Forward and Shooting Guard,Right,1982-10-21,2006,31,1,University of Cincinnati,1,67,9.9,0.8,0.062,no,no,yes
2006032,0.722222222,0.678548283,0.425061425,0.423076923,1,1,0.26056338,0.211699164,0,0.290756303,0.119631902,0.121621622,0.01826484,0,0,0.448073702,0.683381089,0,1,0.849246231,0.470422535,0.278787879,0.135416667,Jun-05,0.4375,0.676056338,Small Forward and Power Forward,Right,1983-06-13,2006,32,0,Marquette University,1,467,12.7,14.5,0.123,no,yes,yes
2006033,0.666666667,0.684381076,0.341523342,0.334498834,0,0,0.36971831,0.376044568,0,0.462184874,0.119631902,0.168918919,0.406392694,0,0,0.315745394,0.693409742,0,0.798767967,0.914572864,0.349295775,0.515151515,0.135416667,Jun-05,0.458333333,0.676056338,Power Forward and Center,Right,1984-07-16,2006,33,0,University of South Florida,1,281,10.2,5,0.078,no,no,yes
2006034,0.777777778,0.659753727,0.506142506,0.424242424,0,0,0.563380282,0.512534819,0,0.48907563,0.165644172,0.22972973,0.132420091,0,0,0.479061977,0.810888252,0,0.893223819,0.773869347,0.470422535,0.472727273,0.166666667,Jun-05,0.645833333,0.718309859,Power Forward and Center,Right,1984-07-21,2006,34,1,Michigan State University,1,82,10.6,0.5,0.035,no,no,no
2006035,0.888888889,0.826960467,0.552825553,0.509324009,0,0,0.5,0.529247911,0,0.576470588,0.325153374,0.445945946,0.059360731,0,0,0.492462312,0.73782235,1,0.766940452,0.866834171,0.430985915,0.496969697,0.302083333,Jun-05,0.53125,0.535211268,Small Forward and Shooting Guard,Right,1985-05-05,2006,35,1,University of Texas at Austin,1,439,11.7,22.4,0.088,no,yes,yes
2006036,0.861111111,0.845755023,0.597051597,0.494172494,0,0,0.514084507,0.632311978,0,0.552941176,0.334355828,0.297297297,0.132420091,0,0,0.525125628,0.820916905,0,0.660164271,0.912060302,0.473239437,0.490909091,0.3125,Jun-05,0.552083333,0.577464789,Power Forward,Right,1983-11-10,2006,36,1,Boston College,1,403,16.2,16,0.113,yes,yes,yes
2006037,0.777777778,0.566429034,0.277641278,0.278554779,0,0,0.309859155,0.328690808,0,0.257142857,0.13190184,0.27027027,0.077625571,0,0,0.282244556,0.67765043,0,0.765913758,0.665829146,0.270422535,0.218181818,0.135416667,Jun-05,0.385416667,0.577464789,Small Forward and Center,Right,1984-01-09,2006,37,0,University of Washington,1,91,9.7,1.1,0.06,no,no,yes
2006039,0.722222222,0.677252106,0.388206388,0.346153846,0,0,0.158450704,0.200557103,0,0.337815126,0.328220859,0.22972973,0.105022831,0,0,0.32998325,0.76217765,0,0.641683778,0.846733668,0.34084507,0.333333333,0.364583333,Jun-05,0.458333333,0.535211268,Power Forward,Right,1984-02-27,2006,39,0,University of North Carolina,1,68,9,0.4,0.024,no,no,no
2006041,0.777777778,0.699287103,0.427518428,0.325174825,0,0,0.348591549,0.423398329,0,0.487394958,0.180981595,0.317567568,0.109589041,0,0,0.370184255,0.893982808,1,0.668377823,0.82160804,0.36056338,0.472727273,0.1875,Jun-05,0.479166667,0.676056338,Power Forward,Left,1984-02-27,2006,41,0,University of Illinois at Urbana-Champaign,1,27,11.1,0.3,0.101,no,no,yes
2006042,0.888888889,0.795852236,0.4004914,0.468531469,1,1,0.242957746,0.264623955,0,0.206722689,0.355828221,0.331081081,0.054794521,0,0,0.41038526,0.580229226,0,0.745379877,0.834170854,0.354929577,0.139393939,0.322916667,Jun-05,0.270833333,0.394366197,Point Guard and Shooting Guard,Right,1986-02-27,2006,42,1,University of Texas at Austin,1,397,10.8,16,0.082,no,yes,yes
2006045,0.666666667,0.468567725,0.312039312,0.273892774,0,0,0.422535211,0.473537604,0,0.346218487,0.064417178,0.209459459,0.136986301,0,0,0.315745394,0.773638968,0,0.724845996,0.625628141,0.349295775,0.36969697,0.072916667,Jun-05,0.5,0.647887324,Power Forward,Right,1983-02-08,2006,45,0,Florida State University,1,102,11.4,1.5,0.056,no,no,yes
