ID,draft_g,mp,draft_fg,fga,3p,3pa,draft_ft,fta,orb,draft_trb,draft_ast,draft_stl,draft_blk,draft_tov,draft_pf,draft_pts,fg_per,3p_per,ft_per,mp_per,pts_per,trb_per,ast_per,season,weight,height,position,shoots,born,draft_year,pk,amature_honor,college,career_g,career_per,career_ws,career_ws48,career_ws_per_game,career_per_greater_than_15,ws_pergame_greater_than_0,ws48_greater_than_0
2005028,0.760964912,0.649452536,0.446980473,0.427830941,0,0,0.44727576,0.474490544,0,0.340866873,0.276477236,0.251422475,0.120403749,0,0,0.43711981,0.709696878,0,0.76961526,0.780547474,0.438250556,0.3215311,0.289199561,,0.552083333,0.718309859,Center,Right,1986-11-05,2005,28,0,,490,12.9,21.8,0.128,0.0444898,no,yes,yes
2005029,0.583333333,0.578094621,0.469287469,0.403263403,0,0,0.5,0.484679666,0,0.465546218,0.110429448,0.101351351,0.073059361,0,0,0.43718593,0.790830946,0,0.837782341,0.861809045,0.549295775,0.587878788,0.145833333,May-04,0.572916667,0.647887324,Power Forward,Right,1983-03-09,2005,29,1,University of Kansas,51,10.5,0.9,0.083,0.0176471,no,yes,yes
2005030,0.75,0.581335062,0.393120393,0.355477855,0,0,0.404929577,0.448467967,0,0.467226891,0.214723926,0.22972973,0.109589041,0,0,0.359296482,0.752148997,0,0.733059548,0.703517588,0.36056338,0.466666667,0.229166667,May-04,0.53125,0.647887324,Small Forward and Center and Power Forward,Left,1983-04-29,2005,30,1,University of Florida,829,19.1,76,0.15,0.0916767,yes,yes,yes
2005031,0.861111111,0.729747246,0.515970516,0.486013986,1,1,0.429577465,0.373259053,0,0.122689076,0.239263804,0.202702703,0.01826484,0,0,0.549413735,0.722063037,1,0.934291581,0.786432161,0.495774648,0.060606061,0.229166667,May-04,0.21875,0.352112676,Shooting Guard and Point Guard,Left,1982-10-11,2005,31,1,University of Arizona,157,11.8,2.2,0.04,0.0140127,no,yes,yes
2005032,0.777777778,0.737524303,0.444717445,0.494172494,0,0,0.26056338,0.298050139,0,0.157983193,0.404907975,0.439189189,0.059360731,0,0,0.417922948,0.611747851,0,0.710472279,0.866834171,0.408450704,0.115151515,0.416666667,May-04,0.239583333,0.422535211,Shooting Guard and Point Guard,Right,1983-03-26,2005,32,1,Duke University,127,8.3,0.8,0.024,0.00629921,no,yes,yes
2005033,0.694444444,0.652624757,0.444717445,0.371794872,0,0,0.514084507,0.52367688,0,0.440336134,0.076687117,0.162162162,0.219178082,0,0,0.430485762,0.812320917,0,0.797741273,0.844221106,0.464788732,0.472727273,0.083333333,May-04,0.552083333,0.605633803,Center and Power Forward,Right,1985-04-30,2005,33,1,Louisiana State University,758,15.3,42.8,0.125,0.0564644,yes,yes,yes
2005034,0.760964912,0.649452536,0.446980473,0.427830941,0,0,0.44727576,0.474490544,0,0.340866873,0.276477236,0.251422475,0.120403749,0,0,0.43711981,0.709696878,0,0.76961526,0.780547474,0.438250556,0.3215311,0.289199561,,0.4375,0.535211268,Shooting Guard and Small Forward and Point Guard,Left,1987-04-18,2005,34,1,,732,13.4,27.3,0.086,0.0372951,no,yes,yes
2005036,0.760964912,0.649452536,0.446980473,0.427830941,0,0,0.44727576,0.474490544,0,0.340866873,0.276477236,0.251422475,0.120403749,0,0,0.43711981,0.709696878,0,0.76961526,0.780547474,0.438250556,0.3215311,0.289199561,,0.479166667,0.676056338,Power Forward,Right,1987-05-15,2005,36,0,,619,15.7,38,0.121,0.0613893,yes,yes,yes
2005037,0.722222222,0.626701231,0.385749386,0.36013986,0,0,0.623239437,0.721448468,0,0.478991597,0.147239264,0.081081081,0.269406393,0,0,0.407872697,0.727793696,0,0.701232033,0.783919598,0.425352113,0.496969697,0.15625,May-04,0.541666667,0.676056338,Center,Right,1983-01-13,2005,37,0,Gonzaga University,473,13.8,19.2,0.115,0.040592,no,yes,yes
2005038,0.5,0.507453014,0.321867322,0.363636364,0,0,0.436619718,0.412256267,0,0.134453782,0.490797546,0.209459459,0.00456621,0,0,0.37520938,0.601719198,0,0.86036961,0.854271357,0.532394366,0.157575758,0.729166667,May-04,0.197916667,0.352112676,Point Guard,Right,1982-03-01,2005,38,0,Marquette University,179,12.5,5.6,0.102,0.0312849,no,yes,yes
2005039,0.666666667,0.49125081,0.304668305,0.331002331,0,0,0.172535211,0.189415042,0,0.105882353,0.147239264,0.202702703,0.03652968,0,0,0.298157454,0.626074499,0,0.740246407,0.655778894,0.329577465,0.072727273,0.177083333,May-04,0.364583333,0.507042254,Shooting Guard and Small Forward,Right,1985-07-21,2005,39,1,Florida State University,200,11.8,3.3,0.064,0.0165,no,yes,yes
2005040,0.760964912,0.649452536,0.446980473,0.427830941,0,0,0.44727576,0.474490544,0,0.340866873,0.276477236,0.251422475,0.120403749,0,0,0.43711981,0.709696878,0,0.76961526,0.780547474,0.438250556,0.3215311,0.289199561,,0.239583333,0.422535211,Shooting Guard,Right,1985-10-26,2005,40,1,,833,16,41.9,0.069,0.0503001,yes,yes,yes
2005041,0.760964912,0.649452536,0.446980473,0.427830941,0,0,0.44727576,0.474490544,0,0.340866873,0.276477236,0.251422475,0.120403749,0,0,0.43711981,0.709696878,0,0.76961526,0.780547474,0.438250556,0.3215311,0.289199561,,0.239583333,0.507042254,Point Guard,Right,1984-05-12,2005,41,0,,85,10,-0.2,-0.007,-0.00235294,no,no,no
2005042,0.666666667,0.49837978,0.390663391,0.319347319,0,0,0.23943662,0.323119777,0,0.349579832,0.073619632,0.074324324,0.228310502,0,0,0.318257956,0.830945559,0,0.60164271,0.665829146,0.352112676,0.375757576,0.083333333,May-04,0.59375,0.676056338,Center,Right,1985-03-10,2005,42,0,University of Pittsburgh,17,15.6,0.5,0.155,0.0294118,yes,yes,yes
2005043,0.760964912,0.649452536,0.446980473,0.427830941,0,0,0.44727576,0.474490544,0,0.340866873,0.276477236,0.251422475,0.120403749,0,0,0.43711981,0.709696878,0,0.76961526,0.780547474,0.438250556,0.3215311,0.289199561,,0.458333333,0.788732394,Center,Right,1984-06-02,2005,43,0,,5,-48.6,-0.2,-1.264,-0.04,no,no,no
2005044,0.760964912,0.649452536,0.446980473,0.427830941,0,0,0.44727576,0.474490544,0,0.340866873,0.276477236,0.251422475,0.120403749,0,0,0.43711981,0.709696878,0,0.76961526,0.780547474,0.438250556,0.3215311,0.289199561,,0.5,0.816901408,Center,Right,1986-03-12,2005,44,0,,6,15.5,0,0.155,0,yes,no,yes
2005045,0.760964912,0.649452536,0.446980473,0.427830941,0,0,0.44727576,0.474490544,0,0.340866873,0.276477236,0.251422475,0.120403749,0,0,0.43711981,0.709696878,0,0.76961526,0.780547474,0.438250556,0.3215311,0.289199561,,0.197916667,0.352112676,Point Guard and Shooting Guard,Right,1986-10-27,2005,45,1,,802,18,49.2,0.124,0.0613466,yes,yes,yes
2005046,0.833333333,0,0.213759214,0.18997669,0,0,0.13028169,0.158774373,0,0.176470588,0.061349693,0.148648649,0.086757991,0,0,0.181742044,0.76504298,0,0.666324435,0,0.157746479,0.121212121,0.0625,Mar-02,0.552083333,0.676056338,Forward,Right,1984-02-21,2005,46,0,Michigan State University,-294,-57.61608773,-28.28646896,-1.451489216,0.0962125,no,yes,no
2005047,0.583333333,0.594296824,0.368550369,0.423076923,0,0,0.443661972,0.448467967,0,0.193277311,0.214723926,0.195945946,0.068493151,0,0,0.393634841,0.591690544,0,0.803901437,0.886934673,0.492957746,0.212121212,0.28125,May-04,0.364583333,0.422535211,Shooting Guard,Right,1984-07-01,2005,47,1,Indiana University,26,13.1,0.5,0.068,0.0192308,no,yes,yes
2005048,0.760964912,0.649452536,0.446980473,0.427830941,0,0,0.44727576,0.474490544,0,0.340866873,0.276477236,0.251422475,0.120403749,0,0,0.43711981,0.709696878,0,0.76961526,0.780547474,0.438250556,0.3215311,0.289199561,,0.385416667,0.577464789,Small Forward and Shooting Guard,Right,1983-05-22,2005,48,0,,145,10.5,3,0.062,0.0206897,no,yes,yes
2005049,0.760964912,0.649452536,0.446980473,0.427830941,0,0,0.44727576,0.474490544,0,0.340866873,0.276477236,0.251422475,0.120403749,0,0,0.43711981,0.709696878,0,0.76961526,0.780547474,0.438250556,0.3215311,0.289199561,,0.479166667,0.718309859,Power Forward and Center,Right,1986-08-22,2005,49,0,,564,16.8,19.2,0.074,0.0340426,yes,yes,yes
2005050,0.722222222,0.752430331,0.606879607,0.58041958,0,0,0.436619718,0.448467967,0,0.411764706,0.306748466,0.317567568,0.02283105,0,0,0.556113903,0.710601719,0,0.790554415,0.942211055,0.585915493,0.418181818,0.333333333,May-04,0.552083333,0.577464789,Small Forward and Power Forward,Right,1982-09-01,2005,50,1,Providence College,487,12.5,19.4,0.069,0.0398357,no,yes,yes
2005051,0.833333333,0.679844459,0.722358722,0.668997669,0,0,0.36971831,0.509749304,0,0.425210084,0.147239264,0,0,0,0,0.577889447,0.733524355,0,0.589322382,0.753768844,0.538028169,0.375757576,0.145833333,May-04,0.59375,0.676056338,Center,Right,1982-04-16,2005,51,0,Walsh University,23,7.6,0,0.004,0,no,no,yes
2005052,0.760964912,0.649452536,0.446980473,0.427830941,0,0,0.44727576,0.474490544,0,0.340866873,0.276477236,0.251422475,0.120403749,0,0,0.43711981,0.709696878,0,0.76961526,0.780547474,0.438250556,0.3215311,0.289199561,,0.427083333,0.647887324,Forward,Right,1983-12-05,2005,52,0,,-294,-57.61608773,-28.28646896,-1.451489216,0.0962125,no,yes,no
2005053,0.527777778,0.502268308,0.226044226,0.276223776,0,0,0.218309859,0.228412256,0,0.173109244,0.300613497,0,0,0,0,0.229480737,0.555873926,0,0.776180698,0.811557789,0.307042254,0.206060606,0.427083333,May-04,0.354166667,0.464788732,Point Guard and Shooting Guard,Right,1982-02-04,2005,53,0,University of Louisiana at Lafayette,131,6.1,-0.7,-0.022,-0.00534351,no,no,no
2005054,0.638888889,0.628645496,0.44963145,0.44988345,0,0,0.376760563,0.378830084,0,0.356302521,0.193251534,0.283783784,0.04109589,0,0,0.427135678,0.679083095,0,0.808008214,0.869346734,0.495774648,0.4,0.239583333,May-04,0.291666667,0.577464789,Shooting Guard and Small Forward,Right,1983-02-23,2005,54,0,"University of California, Los Angeles",16,16.4,0.2,0.102,0.0125,yes,yes,yes
2005055,0.75,0.662994167,0.42014742,0.445221445,0,0,0.661971831,0.802228412,0,0.573109244,0.187116564,0.337837838,0.118721461,0,0,0.448911223,0.641833811,0,0.670431211,0.804020101,0.453521127,0.587878788,0.197916667,May-04,0.5,0.647887324,Center and Power Forward,Right,1982-10-20,2005,55,1,Mississippi State University,87,13.5,2.5,0.106,0.0287356,no,yes,yes
2005056,0.760964912,0.649452536,0.446980473,0.427830941,0,0,0.44727576,0.474490544,0,0.340866873,0.276477236,0.251422475,0.120403749,0,0,0.43711981,0.709696878,0,0.76961526,0.780547474,0.438250556,0.3215311,0.289199561,,0.5,0.647887324,Center and Power Forward and Small Forward,Right,1987-05-01,2005,56,1,,764,16,50.9,0.144,0.066623,yes,yes,yes
2005057,0.760964912,0.649452536,0.446980473,0.427830941,0,0,0.44727576,0.474490544,0,0.340866873,0.276477236,0.251422475,0.120403749,0,0,0.43711981,0.709696878,0,0.76961526,0.780547474,0.438250556,0.3215311,0.289199561,,0.5,0.718309859,Power Forward and Center,Right,1984-02-17,2005,57,0,,698,17.4,56.7,0.147,0.0812321,yes,yes,yes
2005058,0.760964912,0.649452536,0.446980473,0.427830941,0,0,0.44727576,0.474490544,0,0.340866873,0.276477236,0.251422475,0.120403749,0,0,0.43711981,0.709696878,0,0.76961526,0.780547474,0.438250556,0.3215311,0.289199561,,0.489583333,0.676056338,Center,Left,1983-05-14,2005,58,0,,20,13.9,0.1,0.042,0.005,no,yes,yes
2005059,0.760964912,0.649452536,0.446980473,0.427830941,0,0,0.44727576,0.474490544,0,0.340866873,0.276477236,0.251422475,0.120403749,0,0,0.43711981,0.709696878,0,0.76961526,0.780547474,0.438250556,0.3215311,0.289199561,,0.291666667,0.535211268,Guard,Right,1987-04-16,2005,59,0,,-294,-57.61608773,-28.28646896,-1.451489216,0.0962125,no,yes,no
2005060,0.722222222,0.746597537,0.44963145,0.474358974,0,0,0.320422535,0.295264624,0,0.321008403,0.349693252,0.27027027,0.068493151,0,0,0.427135678,0.64469914,0,0.880903491,0.934673367,0.445070423,0.315151515,0.385416667,May-04,0.239583333,0.507042254,Shooting Guard,Right,1983-01-21,2005,60,0,Pepperdine University,30,8.5,-0.2,-0.043,-0.00666667,no,no,no
2006001,0.776455026,0.682884301,0.451210951,0.438589189,0,0,0.400486251,0.433611885,0,0.327130852,0.252483202,0.303732304,0.152641879,0,0,0.42942889,0.714899713,0,0.743815391,0.803541517,0.420321932,0.298845599,0.263392857,,0.53125,0.746478873,Center and Power Forward,Right,1985-10-26,2006,1,0,,550,14.4,18.9,0.057,0.0343636,no,yes,yes
2006002,0.888888889,0.808165911,0.538083538,0.448717949,0,0,0.411971831,0.504178273,0,0.552941176,0.061349693,0.337837838,0.333333333,0,0,0.459798995,0.815186246,0,0.663244353,0.846733668,0.4,0.478787879,0.052083333,Jun-05,0.59375,0.718309859,Center and Power Forward,Right,1985-07-19,2006,2,1,University of Texas at Austin,815,20.5,90.2,0.153,0.110675,yes,yes,yes
2006003,0.777777778,0.780946209,0.751842752,0.719114219,0,0,0.845070423,0.866295265,0,0.28907563,0.171779141,0.236486486,0.050228311,0,0,0.770519263,0.710601719,0,0.792607803,0.917085427,0.769014085,0.254545455,0.177083333,Jun-05,0.333333333,0.605633803,Small Forward and Power Forward,Right,1984-07-19,2006,3,1,Gonzaga University,161,7.4,-1.4,-0.021,-0.00869565,no,no,no
2006004,0.75,0.537265068,0.373464373,0.291375291,0,0,0.316901408,0.381615599,0,0.478991597,0.128834356,0.222972973,0.452054795,0,0,0.325795645,0.871060172,1,0.674537988,0.650753769,0.323943662,0.478787879,0.135416667,Jun-05,0.385416667,0.647887324,Power Forward and Center,Right,1986-08-17,2006,4,0,Louisiana State University,402,14.8,13,0.078,0.0323383,no,yes,yes
2006005,0.861111111,0.776409592,0.582309582,0.477855478,0,0,0.707746479,0.752089136,0,0.628571429,0.119631902,0.405405405,0.625570776,0,0,0.561976549,0.828080229,0,0.76386037,0.836683417,0.507042254,0.56969697,0.114583333,Jun-05,0.552083333,0.647887324,Center and Power Forward,Right,1983-10-21,2006,5,1,Duke University,361,12.5,9.9,0.085,0.0274238,no,yes,yes
2006006,0.777777778,0.677900194,0.56019656,0.523310023,0,0,0.602112676,0.587743733,0,0.295798319,0.414110429,0.310810811,0.118721461,0,0,0.552763819,0.727793696,0,0.831622177,0.796482412,0.546478873,0.260606061,0.427083333,Jun-05,0.385416667,0.535211268,Shooting Guard,Right,1984-07-23,2006,6,1,University of Washington,326,20,37.4,0.155,0.114724,yes,yes,yes
2006007,0.777777778,0.74206092,0.555282555,0.641025641,0,1,0.478873239,0.479108635,0,0.302521008,0.306748466,0.310810811,0.095890411,0,0,0.561976549,0.588825215,0,0.81211499,0.871859296,0.554929577,0.272727273,0.3125,Jun-05,0.375,0.464788732,Shooting Guard and Point Guard,Right,1983-09-24,2006,7,1,Villanova University,752,12,23.5,0.058,0.03125,no,yes,yes
2006008,0.777777778,0.657809462,0.459459459,0.473193473,0,0,0.355633803,0.384401114,0,0.336134454,0.208588957,0.391891892,0.237442922,0,0,0.416247906,0.660458453,0,0.751540041,0.773869347,0.405633803,0.309090909,0.21875,Jun-05,0.458333333,0.605633803,Small Forward,Right,1986-08-17,2006,8,1,University of Connecticut,773,16.7,48.5,0.085,0.0627426,yes,yes,yes
2006009,0.555555556,0.416072586,0.326781327,0.280885781,0,0,0.242957746,0.284122563,0,0.331092437,0.064417178,0.148648649,0.328767123,0,0,0.275544389,0.790830946,0,0.694045175,0.645728643,0.354929577,0.424242424,0.083333333,Jun-05,0.59375,0.746478873,Center,Right,1986-06-20,2006,9,0,Bradley University,90,11,0.5,0.046,0.00555556,no,yes,yes
2006010,0.776455026,0.682884301,0.451210951,0.438589189,0,0,0.400486251,0.433611885,0,0.327130852,0.252483202,0.303732304,0.152641879,0,0,0.42942889,0.714899713,0,0.743815391,0.803541517,0.420321932,0.298845599,0.263392857,,0.458333333,0.718309859,Center,Right,1986-05-12,2006,10,0,,47,13.5,0.3,0.052,0.00638298,no,yes,yes
2006011,0.861111111,0.865845755,0.742014742,0.749417249,1,1,0.778169014,0.713091922,0,0.102521008,0.291411043,0.351351351,0.00913242,0,0,0.802345059,0.673352436,0,0.886036961,0.932160804,0.732394366,0.042424242,0.270833333,Jun-05,0.270833333,0.464788732,Shooting Guard and Point Guard,Right,1984-06-24,2006,11,1,Duke University,709,14.8,47.8,0.129,0.0674189,no,yes,yes
2006012,0.805555556,0.611147116,0.28992629,0.226107226,0,0,0.323943662,0.370473538,0,0.36302521,0.076687117,0.141891892,0.488584475,0,0,0.270519263,0.871060172,1,0.710472279,0.695979899,0.250704225,0.321212121,0.072916667,Jun-05,0.479166667,0.718309859,Power Forward and Center,Right,1984-11-11,2006,12,0,University of Connecticut,292,9.9,3.9,0.055,0.0133562,no,yes,yes
2006013,0.776455026,0.682884301,0.451210951,0.438589189,0,0,0.400486251,0.433611885,0,0.327130852,0.252483202,0.303732304,0.152641879,0,0,0.42942889,0.714899713,0,0.743815391,0.803541517,0.420321932,0.298845599,0.263392857,,0.40625,0.577464789,Small Forward and Shooting Guard,Right,1984-05-02,2006,13,0,,761,11.4,36,0.098,0.0473062,no,yes,yes
2006014,0.75,0.720674012,0.484029484,0.520979021,0,0,0.507042254,0.534818942,0,0.242016807,0.319018405,0.560810811,0.068493151,0,0,0.488274707,0.631805158,0,0.770020534,0.874371859,0.495774648,0.212121212,0.34375,Jun-05,0.40625,0.577464789,Small Forward and Shooting Guard,Right,1985-03-20,2006,14,0,University of Arkansas,502,14.4,30.4,0.127,0.0605578,no,yes,yes
2006015,0.75,0.570317563,0.314496314,0.254079254,0,0,0.422535211,0.493036212,0,0.324369748,0.165644172,0.141891892,0.365296804,0,0,0.311557789,0.840974212,1,0.696098563,0.690954774,0.309859155,0.303030303,0.177083333,Jun-05,0.479166667,0.647887324,Power Forward,Right,1986-01-03,2006,15,0,North Carolina State University,75,7.3,0.1,0.005,0.00133333,no,yes,yes
2006016,0.888888889,0.66558652,0.540540541,0.588578089,1,1,0.330985915,0.367688022,0,0.248739496,0.144171779,0.331081081,0.114155251,0,0,0.527638191,0.624641834,0,0.73100616,0.698492462,0.461971831,0.181818182,0.135416667,Jun-05,0.333333333,0.577464789,Shooting Guard and Small Forward,Right,1984-04-15,2006,16,1,University of Memphis,299,11.9,6.2,0.064,0.0207358,no,yes,yes
2006017,0.861111111,0.649384316,0.383292383,0.437062937,0,0,0.401408451,0.403899721,0,0.356302521,0.205521472,0.337837838,0.223744292,0,0,0.391959799,0.595988539,0,0.80698152,0.698492462,0.349295775,0.296969697,0.197916667,Jun-05,0.4375,0.647887324,Power Forward and Shooting Guard and Small Forward,Right,1986-02-16,2006,17,0,University of Memphis,314,10.5,6.7,0.06,0.0213376,no,yes,yes
2006018,0.776455026,0.682884301,0.451210951,0.438589189,0,0,0.400486251,0.433611885,0,0.327130852,0.252483202,0.303732304,0.152641879,0,0,0.42942889,0.714899713,0,0.743815391,0.803541517,0.420321932,0.298845599,0.263392857,,0.46875,0.746478873,Center,Right,1985-12-08,2006,18,0,,111,11.9,0.5,0.025,0.0045045,no,yes,yes
2006019,0.777777778,0.784834738,0.705159705,0.723776224,1,1,0.524647887,0.490250696,0,0.220168067,0.31595092,0.391891892,0.123287671,0,0,0.697654941,0.661891117,0,0.869609856,0.922110553,0.692957746,0.181818182,0.322916667,Jun-05,0.197916667,0.422535211,Point Guard,Right,1984-05-16,2006,19,0,Rutgers University,143,9.7,0,0,0,no,no,no
2006020,0.916666667,0.633830201,0.373464373,0.291375291,0,0,0.197183099,0.289693593,0,0.38487395,0.22392638,0.439189189,0.219178082,0,0,0.299832496,0.871060172,0,0.552361396,0.645728643,0.247887324,0.303030303,0.197916667,Jun-05,0.354166667,0.605633803,Small Forward and Power Forward,Right,1984-07-14,2006,20,0,University of South Carolina,221,14.3,7.2,0.113,0.0325792,no,yes,yes
2006021,0.805555556,0.6830849,0.361179361,0.355477855,0,0,0.23943662,0.331476323,0,0.334453782,0.512269939,0.466216216,0.02283105,0,0,0.313232831,0.690544413,0,0.5862423,0.778894472,0.292957746,0.290909091,0.510416667,Jun-05,0.25,0.352112676,Point Guard,Right,1986-02-22,2006,21,1,University of Kentucky,722,16.4,53.6,0.111,0.0742382,yes,yes,yes
2006022,0.5,0.497083603,0.203931204,0.237762238,0,0,0.330985915,0.30362117,0,0.132773109,0.607361963,0.141891892,0.02283105,0,0,0.232830821,0.583094556,0,0.885010267,0.836683417,0.323943662,0.157575758,0.895833333,Jun-05,0.333333333,0.422535211,Point Guard,Left,1985-12-03,2006,22,0,University of Connecticut,203,11,0,-0.001,0,no,no,no
2006023,0.805555556,0.597537265,0.336609337,0.283216783,0,0,0.267605634,0.38718663,0,0.383193277,0.067484663,0.087837838,0.315068493,0,0,0.288107203,0.808022923,0,0.561601643,0.680904523,0.267605634,0.345454545,0.0625,Jun-05,0.489583333,0.676056338,Power Forward and Center,Right,1984-11-21,2006,23,0,University of Connecticut,256,14.2,9.1,0.097,0.0355469,no,yes,yes
2006024,0.777777778,0.626701231,0.287469287,0.292540793,0,0,0.426056338,0.428969359,0,0.223529412,0.374233129,0.52027027,0.03652968,0,0,0.298994975,0.667621777,0,0.80698152,0.736180905,0.287323944,0.181818182,0.385416667,Jun-05,0.333333333,0.323943662,Point Guard,Right,1986-03-25,2006,24,0,Villanova University,733,18.5,72.7,0.154,0.0991814,yes,yes,yes
2006025,0.805555556,0.775113415,0.496314496,0.504662005,0,0,0.411971831,0.39275766,0,0.235294118,0.285276074,0.337837838,0.02283105,0,0,0.484924623,0.669054441,0,0.852156057,0.884422111,0.461971831,0.187878788,0.28125,Jun-05,0.333333333,0.464788732,Shooting Guard,Right,1985-11-29,2006,25,1,Michigan State University,408,12.4,9.2,0.06,0.022549,no,yes,yes
2006026,0.888888889,0.729099157,0.422604423,0.48951049,0,0,0.320422535,0.353760446,0,0.142857143,0.579754601,0.277027027,0.04109589,0,0,0.412060302,0.58739255,0,0.73613963,0.763819095,0.357746479,0.078787879,0.53125,Jun-05,0.21875,0.394366197,Point Guard,Right,1986-11-30,2006,26,1,"University of California, Los Angeles",504,13.3,13.9,0.068,0.0275794,no,yes,yes
2006027,0.776455026,0.682884301,0.451210951,0.438589189,0,0,0.400486251,0.433611885,0,0.327130852,0.252483202,0.303732304,0.152641879,0,0,0.42942889,0.714899713,0,0.743815391,0.803541517,0.420321932,0.298845599,0.263392857,,0.197916667,0.422535211,Point Guard,Right,1986-06-12,2006,27,0,,353,12.4,4.3,0.039,0.0121813,no,yes,yes
2006028,0.805555556,0.758263124,0.555282555,0.576923077,0,0,0.426056338,0.442896936,0,0.216806723,0.257668712,0.155405405,0.050228311,0,0,0.54438861,0.654727794,0,0.781314168,0.864321608,0.521126761,0.16969697,0.260416667,Jun-05,0.322916667,0.507042254,Shooting Guard,Right,1984-02-09,2006,28,0,Michigan State University,82,2.8,-0.9,-0.089,-0.0109756,no,no,no
2006029,0.75,0.785482826,0.496314496,0.545454545,0,0,0.316901408,0.420612813,0,0.235294118,0.389570552,0.601351351,0.02739726,0,0,0.443886097,0.618911175,0,0.611909651,0.952261307,0.450704225,0.206060606,0.416666667,Jun-05,0.40625,0.535211268,Shooting Guard and Point Guard and Small Forward,Right,1984-08-04,2006,29,0,Temple University,189,7.9,-1.6,-0.027,-0.00846561,no,no,no
2006030,0.776455026,0.682884301,0.451210951,0.438589189,0,0,0.400486251,0.433611885,0,0.327130852,0.252483202,0.303732304,0.152641879,0,0,0.42942889,0.714899713,0,0.743815391,0.803541517,0.420321932,0.298845599,0.263392857,,0.552083333,0.676056338,Power Forward and Center,Right,1987-02-07,2006,30,0,,151,11.1,3.2,0.084,0.0211921,no,yes,yes
2006031,0.777777778,0.715489307,0.434889435,0.423076923,0,0,0.471830986,0.445682451,0,0.263865546,0.205521472,0.243243243,0.127853881,0,0,0.444723618,0.699140401,0,0.86036961,0.841708543,0.436619718,0.23030303,0.208333333,Jun-05,0.3125,0.577464789,Small Forward and Shooting Guard,Right,1982-10-21,2006,31,1,University of Cincinnati,67,9.9,0.8,0.062,0.0119403,no,yes,yes
2006032,0.722222222,0.678548283,0.425061425,0.423076923,1,1,0.26056338,0.211699164,0,0.290756303,0.119631902,0.121621622,0.01826484,0,0,0.448073702,0.683381089,0,1,0.849246231,0.470422535,0.278787879,0.135416667,Jun-05,0.4375,0.676056338,Small Forward and Power Forward,Right,1983-06-13,2006,32,0,Marquette University,467,12.7,14.5,0.123,0.0310492,no,yes,yes
2006033,0.666666667,0.684381076,0.341523342,0.334498834,0,0,0.36971831,0.376044568,0,0.462184874,0.119631902,0.168918919,0.406392694,0,0,0.315745394,0.693409742,0,0.798767967,0.914572864,0.349295775,0.515151515,0.135416667,Jun-05,0.458333333,0.676056338,Power Forward and Center,Right,1984-07-16,2006,33,0,University of South Florida,281,10.2,5,0.078,0.0177936,no,yes,yes
2006034,0.777777778,0.659753727,0.506142506,0.424242424,0,0,0.563380282,0.512534819,0,0.48907563,0.165644172,0.22972973,0.132420091,0,0,0.479061977,0.810888252,0,0.893223819,0.773869347,0.470422535,0.472727273,0.166666667,Jun-05,0.645833333,0.718309859,Power Forward and Center,Right,1984-07-21,2006,34,1,Michigan State University,82,10.6,0.5,0.035,0.00609756,no,yes,yes
2006035,0.888888889,0.826960467,0.552825553,0.509324009,0,0,0.5,0.529247911,0,0.576470588,0.325153374,0.445945946,0.059360731,0,0,0.492462312,0.73782235,1,0.766940452,0.866834171,0.430985915,0.496969697,0.302083333,Jun-05,0.53125,0.535211268,Small Forward and Shooting Guard,Right,1985-05-05,2006,35,1,University of Texas at Austin,439,11.7,22.4,0.088,0.0510251,no,yes,yes
2006036,0.861111111,0.845755023,0.597051597,0.494172494,0,0,0.514084507,0.632311978,0,0.552941176,0.334355828,0.297297297,0.132420091,0,0,0.525125628,0.820916905,0,0.660164271,0.912060302,0.473239437,0.490909091,0.3125,Jun-05,0.552083333,0.577464789,Power Forward,Right,1983-11-10,2006,36,1,Boston College,403,16.2,16,0.113,0.0397022,yes,yes,yes
2006037,0.777777778,0.566429034,0.277641278,0.278554779,0,0,0.309859155,0.328690808,0,0.257142857,0.13190184,0.27027027,0.077625571,0,0,0.282244556,0.67765043,0,0.765913758,0.665829146,0.270422535,0.218181818,0.135416667,Jun-05,0.385416667,0.577464789,Small Forward and Center,Right,1984-01-09,2006,37,0,University of Washington,91,9.7,1.1,0.06,0.0120879,no,yes,yes
2006038,0.776455026,0.682884301,0.451210951,0.438589189,0,0,0.400486251,0.433611885,0,0.327130852,0.252483202,0.303732304,0.152641879,0,0,0.42942889,0.714899713,0,0.743815391,0.803541517,0.420321932,0.298845599,0.263392857,,0.5,0.816901408,Center,Right,1985-02-19,2006,38,0,,7,10.3,0,0.06,0,no,no,yes
2006039,0.722222222,0.677252106,0.388206388,0.346153846,0,0,0.158450704,0.200557103,0,0.337815126,0.328220859,0.22972973,0.105022831,0,0,0.32998325,0.76217765,0,0.641683778,0.846733668,0.34084507,0.333333333,0.364583333,Jun-05,0.458333333,0.535211268,Power Forward,Right,1984-02-27,2006,39,0,University of North Carolina,68,9,0.4,0.024,0.00588235,no,yes,yes
