@relation 'QueryResult-weka.filters.unsupervised.attribute.Remove-R1-2,4,22-23'

@attribute DraftAge numeric
@attribute country_group {CAN,EURO,USA}
@attribute Height numeric
@attribute Weight numeric
@attribute Position {C,L,D,R,W,F}
@attribute CSS_rank numeric
@attribute rs_GP numeric
@attribute rs_G numeric
@attribute rs_A numeric
@attribute rs_P numeric
@attribute rs_PIM numeric
@attribute rs_PlusMinus numeric
@attribute po_GP numeric
@attribute po_G numeric
@attribute po_A numeric
@attribute po_P numeric
@attribute po_PIM numeric
@attribute po_PlusMinus numeric
@attribute GP_greater_than_0 {no,yes}

@data
19,EURO,73,196,R,60,58,29,30,59,16,13,14,6,9,15,6,2,yes
18,EURO,71,190,L,22,43,15,15,30,32,0,5,0,2,2,2,0,yes
18,USA,73,180,D,84,61,11,30,41,41,0,?,?,?,?,?,?,yes
18,EURO,76,198,C,6,32,15,12,27,28,0,?,?,?,?,?,?,yes
18,CAN,76,231,L,62,74,14,21,35,44,-9,6,3,0,3,2,-1,yes
20,EURO,73,225,L,25,31,5,7,12,8,0,11,2,4,6,6,0,yes
18,CAN,72,205,D,35,68,6,24,30,200,0,4,1,1,2,8,0,yes
18,EURO,72,193,D,32,54,13,35,48,57,1,5,2,1,3,2,-1,yes
20,CAN,73,204,D,234,68,6,40,46,62,22,26,2,12,14,12,9,yes
20,USA,71,188,R,?,36,6,28,34,32,0,?,?,?,?,?,?,yes
18,USA,74,207,D,47,65,7,11,18,122,0,?,?,?,?,?,?,yes
18,EURO,73,205,R,11,52,17,23,40,90,0,1,0,0,0,0,0,yes
19,USA,71,195,R,90,42,16,9,25,36,0,?,?,?,?,?,?,yes
18,CAN,74,201,C,3,42,22,17,39,22,0,?,?,?,?,?,?,yes
18,EURO,73,210,L,7,31,29,6,35,16,0,?,?,?,?,?,?,yes
18,USA,73,190,C,33,60,19,27,46,76,0,?,?,?,?,?,?,yes
18,USA,75,188,D,12,68,14,51,65,44,0,11,5,10,15,4,0,yes
18,USA,73,195,D,221,59,10,12,22,80,5,11,2,0,2,12,9,yes
20,USA,70,202,R,96,35,16,14,30,29,0,?,?,?,?,?,?,yes
18,CAN,70,188,C,202,62,18,34,52,42,20,17,10,11,21,8,3,yes
20,CAN,77,230,L,?,61,19,12,31,186,-23,?,?,?,?,?,?,yes
18,CAN,73,196,L,55,25,18,14,32,0,0,?,?,?,?,?,?,yes
18,CAN,76,225,L,?,58,5,8,13,136,-24,?,?,?,?,?,?,yes
19,CAN,75,219,D,5,69,8,40,48,34,16,18,1,12,13,4,-3,yes
19,CAN,77,222,D,74,62,3,12,15,88,11,6,0,0,0,8,-1,yes
18,CAN,74,210,L,107,53,42,23,65,78,0,11,5,4,9,12,0,yes
19,CAN,75,200,L,62,68,27,38,65,66,0,5,2,1,3,0,0,yes
18,USA,75,220,R,66,56,24,21,45,99,-24,?,?,?,?,?,?,yes
19,USA,71,192,D,?,35,1,3,4,24,0,?,?,?,?,?,?,yes
19,CAN,74,185,L,31,33,14,17,31,30,0,?,?,?,?,?,?,yes
18,USA,74,200,D,25,53,13,47,60,110,5,4,0,0,0,2,-6,yes
18,CAN,76,205,D,196,74,12,20,32,108,-32,?,?,?,?,?,?,yes
19,USA,73,198,C,100,24,16,11,27,16,0,?,?,?,?,?,?,yes
19,USA,73,196,C,89,26,24,42,66,14,0,?,?,?,?,?,?,yes
18,USA,71,190,C,122,63,13,27,40,16,0,?,?,?,?,?,?,yes
18,USA,73,219,D,81,65,12,19,31,70,0,?,?,?,?,?,?,yes
18,USA,75,195,C,38,50,10,12,22,63,0,?,?,?,?,?,?,yes
18,USA,76,221,L,93,65,5,15,20,32,12,15,8,9,17,14,8,yes
20,USA,74,205,D,209,39,4,10,14,20,0,?,?,?,?,?,?,yes
18,USA,71,190,D,189,56,5,28,33,60,0,?,?,?,?,?,?,yes
18,USA,72,187,R,101,56,22,45,67,62,5,8,6,5,11,6,1,yes
18,USA,72,209,D,34,64,14,31,45,64,0,?,?,?,?,?,?,yes
18,USA,75,230,D,21,54,11,14,25,177,0,5,0,0,0,10,0,yes
19,USA,75,227,L,208,57,40,55,95,152,0,12,10,13,23,12,0,yes
19,USA,72,190,L,27,37,10,18,28,18,-1,?,?,?,?,?,?,yes
18,USA,75,210,L,3,65,44,47,91,91,2,?,?,?,?,?,?,yes
18,CAN,69,160,L,?,68,21,23,44,46,7,5,5,1,6,2,-4,yes
18,CAN,71,200,C,6,59,35,83,118,44,32,16,7,22,29,22,1,yes
18,CAN,74,199,C,?,68,15,28,43,72,-14,?,?,?,?,?,?,yes
19,CAN,71,180,C,9,69,32,61,93,90,16,12,2,8,10,16,0,yes
18,CAN,76,230,D,72,58,8,30,38,81,18,13,5,6,11,14,0,yes
18,CAN,78,222,D,108,66,1,8,9,82,3,11,0,2,2,14,0,yes
18,EURO,76,225,R,41,53,20,22,42,104,0,21,1,5,6,50,-4,yes
19,CAN,74,201,L,14,68,47,53,100,43,9,7,6,9,15,9,-2,yes
18,CAN,70,195,L,175,68,22,44,66,98,18,20,8,10,18,21,8,yes
18,CAN,73,200,C,19,60,28,54,82,26,-1,5,1,7,8,4,-1,yes
18,CAN,72,210,D,102,68,15,41,56,89,13,15,5,8,13,26,11,yes
20,EURO,70,187,L,55,50,8,9,17,32,0,4,1,0,1,2,0,yes
18,CAN,75,235,R,183,52,7,3,10,176,-33,?,?,?,?,?,?,yes
18,CAN,73,200,C,64,55,38,46,84,87,0,11,4,7,11,31,0,yes
18,CAN,70,191,D,59,74,5,36,41,31,8,4,1,3,4,8,-1,yes
18,CAN,72,189,D,26,68,9,41,50,70,15,11,3,4,7,4,-4,yes
18,CAN,73,190,C,1,59,69,57,126,85,0,14,12,14,26,16,0,yes
18,CAN,75,195,D,67,70,5,19,24,42,-19,6,0,1,1,0,-3,yes
18,CAN,74,195,D,85,50,1,16,17,59,11,7,0,2,2,8,2,yes
19,CAN,73,196,R,?,72,7,15,22,76,-1,18,2,0,2,17,-1,yes
21,EURO,75,210,L,?,55,12,10,22,30,0,4,2,0,2,4,0,yes
18,CAN,74,207,C,57,57,14,19,33,134,6,8,3,1,4,24,4,yes
18,CAN,74,211,D,68,39,12,24,36,90,0,16,6,14,20,30,0,yes
18,USA,75,191,C,28,77,21,38,59,56,-3,7,0,3,3,14,0,yes
19,CAN,72,180,R,164,67,33,33,66,20,11,9,4,1,5,10,0,yes
18,CAN,70,192,C,15,72,30,26,56,51,4,15,1,6,7,4,-2,yes
19,CAN,73,198,C,24,61,23,36,59,41,24,9,2,3,5,4,-1,yes
18,CAN,72,195,C,96,49,12,26,38,38,-17,?,?,?,?,?,?,yes
18,CAN,76,229,L,104,100,17,36,53,141,10,?,?,?,?,?,?,yes
19,CAN,72,200,L,10,70,39,44,83,75,37,21,13,18,31,22,6,yes
18,USA,73,216,D,29,68,16,25,41,79,0,4,1,1,2,4,0,yes
18,EURO,70,189,R,20,68,32,37,69,50,0,5,0,3,3,6,0,yes
18,CAN,76,208,C,30,71,15,18,33,158,-20,?,?,?,?,?,?,yes
21,EURO,74,197,D,?,51,4,10,14,28,0,15,0,4,4,4,0,yes
18,EURO,72,190,C,22,81,43,66,109,147,0,5,1,1,2,4,0,yes
18,USA,72,185,R,114,54,26,36,62,76,-3,8,4,9,13,0,3,yes
19,EURO,71,200,D,53,52,13,28,41,44,0,9,3,6,9,8,0,yes
19,CAN,76,225,D,?,50,0,12,12,50,48,20,0,5,5,28,12,yes
18,USA,73,195,L,36,61,24,19,43,55,1,6,2,5,7,4,-3,yes
19,CAN,73,205,L,137,68,34,58,92,40,7,13,6,12,18,11,1,yes
18,CAN,71,188,C,?,14,1,3,4,10,-2,?,?,?,?,?,?,yes
19,USA,71,177,R,2,65,67,87,154,94,44,16,10,21,31,16,2,yes
20,USA,72,194,L,?,42,20,21,41,22,0,?,?,?,?,?,?,yes
18,CAN,76,221,D,48,63,2,12,14,67,15,9,1,2,3,8,-1,yes
19,CAN,73,200,R,52,63,21,24,45,32,26,27,12,11,23,14,12,yes
18,EURO,71,184,L,10,35,5,3,8,24,0,?,?,?,?,?,?,yes
18,EURO,73,199,C,2,33,14,8,22,30,0,6,1,0,1,14,0,yes
18,USA,73,216,D,11,33,14,29,43,4,0,?,?,?,?,?,?,yes
19,EURO,70,180,R,58,56,24,31,55,56,0,27,13,20,33,28,0,yes
20,EURO,73,206,R,85,58,12,7,19,28,0,?,?,?,?,?,?,yes
19,USA,74,215,L,16,60,21,42,63,119,20,7,4,6,10,10,2,yes
18,EURO,74,214,R,7,63,24,65,89,28,0,12,7,17,24,6,0,yes
18,CAN,75,216,D,?,41,1,6,7,12,0,13,0,4,4,6,0,yes
18,CAN,73,191,D,47,70,5,27,32,141,34,17,0,7,7,38,-2,yes
18,USA,73,188,D,17,72,8,43,51,48,37,27,3,7,10,8,13,yes
20,USA,73,212,D,?,42,9,15,24,40,0,?,?,?,?,?,?,yes
18,EURO,74,211,C,5,44,21,28,49,62,0,14,3,9,12,32,0,yes
19,EURO,71,186,L,?,40,24,31,55,42,0,3,1,5,6,20,0,yes
20,CAN,73,175,L,?,37,17,10,27,74,0,?,?,?,?,?,?,yes
19,CAN,77,220,D,4,69,2,23,25,120,-2,4,1,2,3,12,0,yes
18,EURO,74,207,C,3,52,24,53,77,86,11,14,7,3,10,32,0,yes
19,CAN,74,185,R,?,66,23,26,49,112,-10,4,1,1,2,4,-9,yes
19,CAN,72,205,R,115,58,49,34,83,75,0,15,5,6,11,10,0,yes
18,EURO,74,198,L,4,34,7,5,12,6,0,4,0,0,0,2,0,yes
20,CAN,73,200,D,?,67,9,55,64,91,-6,6,1,5,6,6,-5,yes
20,CAN,74,208,C,?,72,22,47,69,136,31,18,5,6,11,29,0,yes
19,CAN,73,195,D,2,65,13,41,54,68,-1,10,3,6,9,14,5,yes
18,CAN,73,194,C,1,68,59,52,111,92,19,9,11,0,11,20,0,yes
18,CAN,75,205,D,5,60,13,40,53,94,29,6,5,4,9,4,1,yes
18,EURO,72,190,L,1,41,31,34,65,101,0,11,14,9,23,28,0,yes
18,USA,75,228,D,3,60,11,50,61,72,8,5,0,3,3,8,-4,yes
19,CAN,74,229,D,7,64,7,21,28,106,10,7,2,2,4,6,-3,yes
19,USA,73,221,C,9,43,18,24,42,26,2,?,?,?,?,?,?,yes
18,CAN,72,191,C,10,75,42,55,97,44,15,5,5,0,5,2,2,yes
19,EURO,72,210,L,13,68,31,48,79,16,-1,25,11,30,41,2,11,yes
19,CAN,73,210,R,12,67,29,67,96,32,30,5,1,5,6,2,-5,yes
18,USA,80,229,D,6,72,7,14,21,107,-9,7,1,2,3,12,-4,yes
18,CAN,76,195,D,27,73,7,17,24,165,0,6,1,4,5,6,-3,yes
19,CAN,70,185,L,11,68,33,39,72,82,26,18,13,8,21,6,4,yes
18,CAN,77,221,C,30,61,34,61,95,52,0,24,9,12,21,30,0,yes
18,EURO,72,191,D,4,48,15,26,41,70,0,13,1,1,2,14,0,yes
18,EURO,74,209,D,18,68,6,27,33,67,19,19,3,12,15,17,8,yes
18,USA,74,200,D,22,35,28,35,63,14,0,?,?,?,?,?,?,yes
18,EURO,69,175,R,3,55,22,23,45,55,0,7,0,0,0,0,0,yes
18,CAN,72,195,D,14,64,16,47,63,82,7,15,2,6,8,38,1,yes
18,CAN,73,194,D,15,66,5,31,36,75,4,4,1,1,2,2,-4,yes
18,CAN,71,184,C,24,77,46,39,85,20,5,5,2,4,6,7,-2,yes
18,CAN,75,197,R,25,68,34,33,67,52,28,5,2,1,3,8,-4,yes
20,EURO,74,189,R,7,43,7,5,12,43,0,8,0,1,1,4,0,yes
19,CAN,69,175,C,17,70,43,48,91,42,11,5,0,4,4,6,-2,yes
18,USA,75,215,D,19,59,12,31,43,72,11,4,1,0,1,0,2,yes
18,USA,74,200,C,38,73,21,31,52,65,-5,4,0,0,0,7,0,yes
18,EURO,72,194,D,8,38,2,3,5,20,0,2,0,0,0,0,0,yes
19,CAN,73,200,D,48,40,4,6,10,36,0,?,?,?,?,?,?,yes
18,CAN,72,173,C,28,77,27,43,70,65,16,6,2,3,5,6,0,yes
18,EURO,73,201,D,6,52,5,12,17,22,0,6,0,0,0,0,0,yes
18,CAN,75,209,D,21,69,6,15,21,92,1,14,1,2,3,23,-5,yes
18,CAN,74,193,D,56,57,9,31,40,28,0,11,3,5,8,4,0,yes
18,CAN,73,200,C,?,67,38,54,92,39,12,?,?,?,?,?,?,yes
18,USA,70,184,D,35,49,30,61,91,18,0,?,?,?,?,?,?,yes
18,CAN,77,202,D,119,40,3,18,21,24,12,14,2,9,11,22,1,yes
18,CAN,75,194,D,8,78,6,25,31,33,-4,6,0,2,2,8,-2,yes
18,EURO,72,185,C,36,77,26,45,71,32,11,4,2,3,5,2,-4,yes
18,CAN,74,207,C,66,70,36,30,66,72,9,6,3,5,8,8,-1,yes
19,CAN,74,199,C,26,46,27,36,63,14,0,15,8,9,17,4,0,yes
18,CAN,73,210,D,?,63,10,30,40,99,-1,4,0,1,1,6,-4,yes
18,CAN,74,205,D,54,68,6,19,25,107,7,6,0,1,1,6,-4,yes
18,USA,72,196,C,72,60,44,67,111,22,0,?,?,?,?,?,?,yes
18,CAN,76,210,R,32,60,21,28,49,44,-11,?,?,?,?,?,?,yes
18,CAN,74,215,C,82,51,18,23,41,84,11,9,4,5,9,10,2,yes
18,CAN,75,208,D,?,72,5,11,16,41,-15,4,0,1,1,4,-7,yes
19,USA,77,215,R,65,58,8,24,32,30,15,8,4,5,9,8,5,yes
21,EURO,74,212,C,23,54,13,29,42,32,0,11,4,2,6,8,0,yes
18,CAN,75,210,D,51,71,10,25,35,28,3,14,3,4,7,10,0,yes
18,CAN,73,204,D,49,66,9,22,31,67,28,25,2,10,12,35,7,yes
19,CAN,72,206,D,202,69,12,47,59,114,39,17,2,16,18,25,10,yes
18,EURO,76,225,C,9,41,19,23,42,20,3,?,?,?,?,?,?,yes
20,CAN,76,205,D,?,68,13,22,35,64,20,14,2,3,5,13,13,yes
18,CAN,72,195,C,47,66,20,24,44,28,17,5,2,3,5,4,-4,yes
18,CAN,74,208,C,52,71,12,23,35,93,10,10,0,1,1,8,-2,yes
18,CAN,71,190,L,44,78,16,28,44,66,-2,7,0,0,0,6,-3,yes
19,EURO,74,201,D,12,45,4,7,11,50,0,7,0,2,2,8,0,yes
19,CAN,71,183,C,23,60,27,20,47,38,-12,9,2,2,4,6,0,yes
18,USA,73,205,D,?,59,12,18,30,41,19,3,0,1,1,4,0,yes
18,USA,69,170,D,103,63,9,38,47,42,10,?,?,?,?,?,?,yes
18,EURO,73,195,D,176,66,6,27,33,50,2,4,0,3,3,6,-9,yes
19,EURO,74,220,D,13,46,2,7,9,30,0,?,?,?,?,?,?,yes
19,EURO,74,195,L,17,47,27,27,54,86,0,3,2,2,4,0,0,yes
20,CAN,74,206,R,?,53,29,22,51,84,8,12,7,6,13,20,4,yes
18,EURO,69,175,R,19,46,24,31,55,40,0,3,0,0,0,2,0,yes
18,CAN,73,182,D,164,68,4,26,30,73,0,4,0,3,3,2,0,yes
18,CAN,76,210,C,43,60,13,23,36,21,4,6,1,0,1,2,-3,yes
19,EURO,71,184,R,149,24,11,20,31,20,0,7,5,5,10,6,0,yes
18,EURO,71,190,C,15,5,0,1,1,0,0,1,0,0,0,0,0,yes
18,CAN,75,212,C,106,57,24,39,63,44,0,12,5,5,10,15,0,yes
19,CAN,71,188,L,45,72,24,40,64,53,0,6,1,2,3,2,0,yes
18,USA,75,221,D,162,60,3,24,27,145,-1,?,?,?,?,?,?,yes
18,CAN,72,196,L,31,61,23,26,49,24,14,9,3,3,6,6,-2,yes
18,EURO,74,212,R,21,54,16,20,36,68,0,6,1,3,4,22,0,yes
19,CAN,73,216,D,?,46,2,24,26,80,0,15,1,10,11,22,0,yes
20,CAN,70,170,C,?,39,21,17,38,59,0,?,?,?,?,?,?,yes
19,EURO,73,185,D,11,48,6,9,15,46,0,7,0,4,4,6,0,yes
19,CAN,75,220,L,?,66,25,13,38,155,0,9,3,3,6,16,0,yes
19,USA,68,182,R,?,28,26,37,63,10,0,?,?,?,?,?,?,yes
19,CAN,69,164,D,144,69,12,31,43,19,36,25,0,6,6,16,7,yes
18,CAN,73,207,D,85,70,11,35,46,75,-3,?,?,?,?,?,?,yes
18,EURO,73,214,C,25,51,21,14,35,36,0,11,1,4,5,6,0,yes
18,USA,74,217,D,?,58,3,10,13,139,-10,?,?,?,?,?,?,yes
20,USA,71,198,R,184,44,25,25,50,12,0,?,?,?,?,?,?,yes
21,EURO,71,196,D,?,40,2,20,22,67,0,6,1,0,1,2,0,yes
20,CAN,72,198,C,?,58,39,54,93,61,12,9,3,7,10,12,-1,yes
18,CAN,70,188,C,?,63,7,7,14,191,-14,4,0,0,0,9,-3,yes
20,USA,72,200,C,?,42,15,14,29,22,0,?,?,?,?,?,?,yes
20,USA,74,208,D,?,37,6,13,19,33,0,?,?,?,?,?,?,yes
20,CAN,73,198,C,?,60,51,64,115,34,0,7,9,4,13,10,0,yes
18,CAN,74,223,D,59,54,0,13,13,130,0,24,1,5,6,55,0,yes
20,USA,73,196,D,?,60,4,37,41,135,0,8,1,4,5,10,0,yes
18,CAN,71,205,L,?,68,13,19,32,171,-14,9,1,2,3,16,-4,yes
