id,PlayerName,DraftAge,Height,Weight,rs_GP,rs_G,rs_A,rs_P,rs_PIM,rs_PlusMinus,CSS_rank,po_A,Position,po_GP,po_G,po_P,po_PIM,LeafNode,DraftYear,sum_7yr_GP
8469485,"Derek Roy",18,69,184,65,42,39,81,114,0,25,0,C,0,0,0,0,3,2001,272
8469486,"Timofei Shishkanov",18,73,213,17,4,8,12,10,0,17,0,R,0,0,0,0,3,2001,24
8469488,"Mark Popovic",19,73,205,68,7,37,44,60,0,11,5,D,18,3,8,22,3,2001,44
8469489,"Duncan Milroy",18,73,196,68,38,54,92,51,0,7,12,R,19,9,21,6,3,2001,5
8469490,"Tim Jackman",20,74,225,37,11,14,25,92,0,21,0,R,0,0,0,0,3,2001,68
8469491,"Karel Pilar",24,75,207,61,12,26,38,58,0,176,1,D,4,1,2,25,3,2001,90
8469492,"Fedor Tyutin",18,74,221,40,3,8,11,38,0,16,0,D,0,0,0,0,3,2001,250
8469495,"Doug Lynch",18,75,214,76,13,39,52,192,0,23,11,D,25,2,13,41,3,2001,2
8469499,"Tuomas Pihlman",19,74,215,62,6,9,15,75,0,31,4,L,6,2,6,4,3,2001,15
8469500,"Michael Cammalleri",19,69,185,49,33,34,67,26,0,40,0,L,0,0,0,0,3,2001,283
8469501,"Chris Thorburn",18,75,235,66,22,32,54,64,0,26,1,R,4,0,1,9,3,2001,114
8469502,"Jaroslav Bednar",25,72,198,56,32,28,60,51,0,176,1,C,5,3,4,0,3,2001,102
8469505,"Noah Welch",19,76,215,30,11,20,31,37,0,56,0,D,0,0,0,0,3,2001,33
8469506,"Jason Pominville",19,72,181,71,46,67,113,24,0,22,6,R,10,6,12,0,3,2001,222
8469508,"Jay McClement",18,73,205,66,30,19,49,61,0,28,2,C,9,4,6,10,3,2001,229
8469510,"Matt Keith",18,74,200,33,13,14,27,63,0,49,3,R,12,1,4,14,3,2001,27
8469515,"Tomas Malec",19,74,215,71,13,50,63,200,0,33,11,D,11,0,11,26,3,2001,46
8469516,"Brendan Bell",18,74,205,68,7,32,39,59,0,15,11,D,20,1,12,22,3,2001,48
8469518,"Grant McNeill",18,74,214,61,2,6,8,280,0,50,0,D,0,0,0,0,3,2001,3
8469521,"Tomas Plekanec",19,71,196,63,16,14,30,34,0,14,0,C,0,0,0,0,3,2001,231
8469528,"Garth Murray",19,74,210,72,28,16,44,183,0,34,1,C,6,1,2,10,3,2001,106
8469531,"Jay Harrison",19,76,222,60,4,15,19,114,0,18,1,D,9,1,2,17,3,2001,13
8469534,"Aaron Johnson",18,73,204,64,12,41,53,128,0,17,4,D,11,2,6,35,3,2001,146
8469535,"Drew Fata",18,73,209,58,5,15,20,134,0,27,3,D,18,1,4,26,3,2001,8
8469539,"Owen Fussey",18,72,195,48,15,10,25,33,0,149,1,R,12,2,3,6,3,2001,4
8469542,"Stephane Veilleux",20,73,200,73,51,70,121,96,0,176,21,L,26,18,39,48,3,2001,280
8469543,"Evgeny Artyukhin",18,76,255,30,1,2,3,18,0,33,0,R,0,0,0,0,3,2001,72
8469544,"Patrick Sharp",20,73,200,34,12,15,27,36,0,72,0,L,0,0,0,0,3,2001,276
8469546,"Danny Bois",18,72,196,66,21,16,37,218,0,55,1,R,5,2,3,19,3,2001,1
8469547,"Jordin Tootoo",18,69,195,60,20,28,48,172,0,62,4,R,6,2,6,18,3,2001,232
8469551,"Timo Parssinen",24,70,196,63,20,37,57,58,0,176,0,L,0,0,0,0,3,2001,17
8469552,"Tony Virta",29,70,187,65,29,38,67,26,0,176,5,R,10,2,7,6,3,2001,8
8469555,"Christian Ehrhoff",19,74,201,69,5,16,21,91,0,71,0,D,0,0,0,0,3,2001,264
8469557,"Tomi Maki",18,71,193,55,12,18,30,22,0,42,3,R,8,4,7,2,3,2001,1
8469558,"Martti Jarventie",25,71,196,56,5,14,19,71,0,176,2,D,10,1,3,4,3,2001,1
8469561,"Bryce Lampman",19,73,205,55,10,11,21,77,0,66,4,D,12,1,5,12,3,2001,10
8469564,"Richard Petiot",19,75,215,58,8,17,25,85,0,131,2,D,11,2,4,12,3,2001,2
8469568,"Tomas Surovy",20,72,191,60,23,31,54,36,0,48,1,L,6,2,3,14,3,2001,126
8469575,"Christoph Schubert",19,75,230,64,7,4,11,90,0,176,2,D,10,0,2,27,3,2001,218
8469581,"Kyle Wellwood",18,70,181,68,35,83,118,24,0,94,16,C,10,3,19,4,3,2001,189
8469582,"Colin Stuart",19,74,205,41,2,7,9,26,0,52,0,L,0,0,0,0,3,2001,18
8469584,"Joel Perrault",18,74,212,68,10,14,24,46,0,160,1,C,11,1,2,10,3,2001,80
8469587,"Tomas Plihal",18,73,210,58,20,18,38,2,0,18,0,C,0,0,0,0,3,2001,25
8469588,"Cole Jarrett",18,70,200,60,12,36,48,98,0,51,12,L,19,6,18,29,3,2001,1
8469591,"Cody McCormick",18,74,222,66,7,16,23,135,0,173,1,C,10,1,2,23,3,2001,135
8469593,"Jussi Timonen",18,72,200,55,7,14,21,36,0,35,0,D,2,1,1,0,3,2001,14
8469598,"Kevin Bieksa",20,73,200,35,4,9,13,90,0,176,0,D,0,0,0,0,3,2001,154
8469610,"Andreas Salomonsson",28,73,200,57,14,12,26,50,0,176,4,C,13,3,7,31,3,2001,71
8469615,"Maxim Kondratiev",18,73,197,18,2,1,3,24,0,176,0,D,0,0,0,0,3,2001,40
8469619,"Dennis Seidenberg",20,72,198,76,6,17,23,30,0,176,1,D,12,0,1,10,3,2001,225
8469622,"Ryane Clowe",19,75,225,32,15,10,25,43,0,129,1,L,11,8,9,12,3,2001,91
8469623,"Marek Zidlicky",24,71,190,51,12,25,37,146,0,176,1,D,5,0,1,6,3,2001,307
8469626,"Andrew Alberts",20,77,218,54,4,10,14,128,0,86,0,D,0,0,0,0,3,2001,184
8469629,"Tom Cavanagh",19,72,200,31,42,40,82,34,0,109,0,R,0,0,0,0,3,2001,1
8469638,"Jussi Jokinen",18,71,198,48,22,32,54,71,0,50,1,L,6,2,3,0,3,2001,235
8469639,"Brooks Laich",18,74,200,71,9,21,30,28,0,176,0,C,4,0,0,5,3,2001,233
8469647,"Derek Boogaard",19,79,265,61,1,8,9,245,0,176,0,L,6,1,1,31,3,2001,147
8469656,"Jason King",20,72,193,72,48,41,89,78,0,176,2,R,6,3,5,16,3,2001,59
8469664,"David Moss",20,76,210,60,22,20,42,16,0,140,1,R,4,0,1,2,3,2001,82
8469665,"Johnny Oduya",20,72,195,68,14,54,68,259,0,102,9,D,13,4,13,10,3,2001,151
8469666,"Brandon Bochenski",19,73,195,55,47,33,80,22,0,98,7,R,11,5,12,4,3,2001,121
8469667,"Tony Martensson",21,72,192,51,16,11,27,20,0,176,1,C,4,0,1,2,3,2001,6
8469668,"David Printz",21,77,220,54,13,23,36,93,0,176,5,D,13,3,8,16,3,2001,13
8469670,"Marek Svatos",19,70,185,39,23,18,41,47,0,73,2,R,11,7,9,26,3,2001,193
8469672,"Aaron Voros",20,74,210,57,34,34,68,196,0,176,15,L,30,16,31,0,3,2001,55
8469681,"Ryan Hollweg",18,70,212,65,19,39,58,125,0,176,0,L,0,0,0,0,3,2001,200
8469684,"Milan Jurcina",18,76,253,74,0,5,5,62,0,117,2,D,6,0,2,12,3,2001,196
8469685,"Andrew Murray",20,74,210,64,46,56,102,72,0,176,0,C,5,3,3,6,3,2001,39
8469689,"Tomas Mojzis",19,73,195,72,11,25,36,115,0,46,1,D,4,0,1,8,3,2001,13
8469691,"Kari Haakana",28,73,220,52,2,8,10,98,0,176,0,D,5,0,0,2,3,2001,13
8469696,"Petr Cajanek",26,71,186,61,20,37,57,109,0,176,4,C,6,0,4,22,3,2001,269
8469701,"Dmitri Bykov",24,73,190,39,3,8,11,28,0,176,1,D,4,0,1,4,3,2001,71
8469707,"PA Parenteau",18,72,200,73,20,32,52,52,0,176,7,R,7,4,11,2,3,2001,5
8469710,"Ivan Majesky",25,76,231,54,2,14,16,99,0,176,1,D,9,0,1,6,3,2001,202
8469714,"Mikko Lehtonen",23,73,194,54,6,9,15,58,0,176,3,D,9,0,3,4,3,2001,15
8469715,"Ales Pisa",24,72,200,47,10,13,23,75,0,176,2,D,7,2,4,4,3,2001,53
8469728,"Toni Dahlman",22,72,198,56,10,18,28,16,0,176,2,R,9,3,5,2,3,2001,22
8469733,"Cam Paddock",19,72,178,72,38,35,73,122,6,107,6,C,15,8,14,35,4,2002,16
8469755,"Brandon Segal",19,74,215,71,43,40,83,122,17,59,4,R,7,1,5,16,4,2002,2
8469770,"Dennis Wideman",19,72,202,65,27,42,69,141,0,120,9,D,12,4,13,26,3,2002,302
8469807,"Jonathan Ferland",19,74,209,55,28,46,74,104,0,111,12,R,16,5,17,16,3,2002,7
8470030,"Lasse Pirjeta",28,75,228,62,15,26,41,24,0,120,2,L,4,2,4,2,3,2002,146
8470039,"Tomas Fleischmann",18,73,192,62,30,39,59,26,0,39,4,L,7,3,7,35,3,2002,191
8470041,"Rick Nash",18,76,212,61,33,42,75,90,-16,2,9,R,12,10,19,21,2,2002,441
8470047,"Valtteri Filppula",18,72,196,49,12,22,34,16,0,40,9,C,9,4,13,2,3,2002,235
8470054,"Keith Ballard",20,71,204,48,11,14,25,46,0,19,0,D,0,0,0,0,3,2002,315
8470055,"Petr Kanko",18,70,195,61,28,32,60,54,19,26,2,R,4,0,2,0,4,2002,10
8470058,"Staffan Kronwall",20,75,209,50,4,7,11,34,0,120,1,D,4,2,3,27,3,2002,55
8470061,"Derek Meech",18,71,200,71,8,19,27,33,0,101,1,D,13,1,2,6,3,2002,77
8470063,"Adam Burish",19,73,195,61,24,33,57,122,0,119,0,R,1,0,0,0,3,2002,156
8470064,"Steven Goertzen",18,74,216,66,6,9,15,45,0,120,0,R,11,2,2,4,3,2002,62
8470065,"Ryan Craig",20,74,213,52,29,35,64,52,0,120,10,C,19,11,21,13,3,2002,181
8470072,"Petr Prucha",20,72,175,68,51,36,87,22,0,89,6,R,8,2,8,0,3,2002,256
8470075,"Jason Ryznar",19,75,200,40,9,7,16,22,0,32,0,L,0,0,0,0,3,2002,8
8470076,"Darren Reid",19,74,205,68,17,21,38,265,0,120,0,R,0,0,0,0,3,2002,21
8470085,"Paul Ranger",18,75,210,62,0,9,9,49,0,39,0,D,5,0,0,4,3,2002,262
8470086,"Joe Callahan",20,75,210,31,3,8,11,20,0,69,0,D,0,0,0,0,3,2002,18
8470088,"Matt Jones",19,72,224,37,2,5,7,20,0,25,0,D,0,0,0,0,3,2002,106
8470101,"Tim Conboy",20,74,210,43,5,21,26,193,0,120,0,D,0,0,0,0,3,2002,47
8470104,"Tom Gilbert",19,74,210,57,13,15,28,62,0,45,0,D,4,0,0,4,3,2002,176
8470105,"Scottie Upshall",19,72,200,68,35,54,89,149,0,5,2,R,4,1,3,21,3,2002,230
8470110,"Trevor Daley",19,71,195,47,9,39,48,38,17,50,2,D,6,2,4,4,4,2002,339
8470113,"John Zeiler",20,71,204,60,23,27,50,116,0,115,3,R,12,2,5,25,3,2002,86
8470119,"Brett Skinner",19,73,183,44,9,38,47,25,0,22,1,D,3,0,1,0,3,2002,11
8470120,"Alexander Semin",18,74,211,59,23,16,39,90,0,2,0,R,2,2,2,0,3,2002,254
8470121,"Matt Greene",19,75,236,55,4,20,24,150,0,54,1,D,7,0,1,31,3,2002,233
8470123,"Cam Janssen",18,72,215,64,5,17,22,268,-7,120,0,R,10,0,0,13,2,2002,163
8470131,"Dwight Helminen",19,70,191,39,10,8,18,10,0,41,0,C,0,0,0,0,3,2002,23
8470134,"Jakub Klepis",18,73,198,83,15,61,76,125,3,16,3,C,7,0,3,22,4,2002,66
8470136,"Nathan Oystrick",20,71,213,50,15,42,57,142,0,120,0,D,0,0,0,0,3,2002,53
8470137,"Joni Pitkanen",19,75,220,56,5,18,23,65,0,1,0,D,5,0,0,12,3,2002,340
8470144,"Frans Nielsen",18,73,188,57,17,31,48,8,0,48,7,C,7,3,10,2,3,2002,90
8470150,"Jonas Johansson",18,74,190,39,20,20,40,38,0,19,0,R,2,0,0,0,3,2002,1
8470151,"Jay Bouwmeester",19,76,221,68,11,52,63,52,-3,1,0,D,0,0,0,0,2,2002,471
8470152,"Joakim Lindstrom",19,72,187,55,13,9,22,99,0,13,5,C,14,3,8,8,3,2002,81
8470153,"Pierre-Marc Bouchard",18,70,168,77,50,102,152,70,25,10,3,C,4,2,5,4,4,2002,425
8470156,"Joey Crabb",19,73,190,61,15,27,42,94,0,120,8,R,7,4,12,21,3,2002,29
8470159,"Boyd Gordon",19,72,200,66,22,29,51,19,20,20,12,C,23,10,22,8,4,2002,267
8470162,"Matt Stajan",19,73,195,68,33,52,85,50,36,18,8,C,11,3,11,14,4,2002,390
8470165,"Matt Foy",19,74,228,31,7,17,24,48,0,34,0,R,0,0,0,0,3,2002,56
8470169,"Gregory Campbell",19,72,188,65,17,36,53,105,0,21,2,C,6,0,2,13,3,2002,303
8470170,"Ole-Kristian Tollefsen",18,74,211,50,3,9,12,89,0,120,3,D,7,1,4,14,3,2002,145
8470171,"Max Talbot",18,71,186,65,24,36,60,174,0,86,6,C,12,4,10,51,3,2002,261
8470172,"Christoph Brandner",27,76,224,60,31,30,61,22,0,120,0,L,3,1,1,4,3,2002,35
8470176,"Sean Bergenheim",18,71,201,70,21,26,47,102,0,15,2,L,6,6,8,20,3,2002,183
8470180,"Eric Nystrom",19,73,200,47,18,13,31,42,0,13,0,L,0,0,0,0,3,2002,122
8470185,"Jaroslav Balastik",23,74,205,50,25,19,44,32,0,120,5,L,11,3,8,14,3,2002,74
8470187,"Johnny Boychuk",18,74,227,75,9,32,41,93,12,51,1,D,7,1,2,6,4,2002,5
8470189,"David Van Der Gulik",19,70,173,56,38,62,100,90,0,120,11,L,13,8,19,0,3,2002,6
8470192,"Steve Eminger",19,74,207,64,19,39,58,93,24,6,2,D,4,0,2,10,4,2002,283
8470199,"Barry Tallackson",19,77,215,44,13,10,23,44,0,17,0,R,0,0,0,0,3,2002,20
8470201,"Jiri Hudler",18,70,190,75,32,49,81,76,0,3,0,R,0,0,0,0,3,2002,255
8470203,"Greg Mauldin",20,71,195,33,12,12,24,10,0,120,0,L,0,0,0,0,3,2002,6
8470207,"Joffrey Lupul",19,73,211,72,56,50,106,95,11,4,0,L,0,0,0,0,4,2002,372
8470208,"Joey Mormina",20,78,220,34,2,13,15,28,0,120,0,D,0,0,0,0,3,2002,1
8470222,"James Wisniewski",18,71,203,65,12,27,39,106,0,47,2,D,6,1,3,6,3,2002,185
8470223,"Yan Stastny",20,70,191,33,6,11,17,38,0,84,0,C,0,0,0,0,3,2002,87
8470225,"Ilkka Pikkarainen",21,74,215,54,9,9,18,111,0,120,0,R,0,0,0,0,3,2002,0
8470230,"Daniel Paille",18,73,200,62,27,30,57,54,0,12,4,L,13,6,10,13,3,2002,193
8470232,"Kris Newbury",20,71,205,66,42,62,104,141,5,120,3,C,5,1,4,15,4,2002,44
8470239,"Radoslav Hecl",28,73,196,53,7,13,20,26,0,120,5,D,19,3,8,10,3,2002,14
8470244,"Matt Ellison",19,72,192,60,42,75,117,76,0,120,6,R,10,5,11,8,3,2002,43
8470247,"Mikko Luoma",26,75,207,56,11,18,29,76,0,120,2,D,10,1,3,10,3,2002,3
8470248,"Petr Taticek",19,72,188,64,23,42,65,32,22,7,3,C,6,3,6,4,4,2002,3
8470257,"Alexander Steen",18,72,211,57,23,26,49,69,0,12,3,L,12,2,5,2,3,2002,314
8470265,"Anton Babchuk",18,77,200,48,10,11,21,100,0,7,0,D,0,0,0,0,3,2002,168
8470267,"Alexei Kaigorodov",19,72,194,46,4,12,16,20,0,9,3,C,9,0,3,2,3,2002,6
8470268,"Denis Grebeshkov",19,72,206,44,4,5,9,12,0,4,0,D,0,0,0,0,3,2002,176
8470273,"Ian White",18,70,191,70,32,47,79,40,0,120,5,D,12,4,9,12,3,2002,240
8470274,"Chris Higgins",19,72,205,34,18,19,37,38,0,9,0,L,0,0,0,0,3,2002,282
8470280,"Ben Eager",18,74,226,71,15,26,41,300,-16,15,1,L,5,0,1,13,2,2002,195
8470281,"Duncan Keith",19,73,192,41,3,12,15,18,0,94,0,D,0,0,0,0,3,2002,322
8470282,"Jarkko Immonen",20,72,200,51,4,5,9,12,0,61,1,C,8,5,6,10,3,2002,20
8470283,"Tim Brent",20,72,188,59,27,43,70,109,16,232,13,C,18,4,17,24,6,2004,98
8470289,"Jim Slater",20,72,195,44,12,25,37,58,0,11,0,C,0,0,0,0,3,2002,274
8470294,"DJ King",18,75,231,65,10,14,24,104,0,120,0,L,4,1,1,2,1,2002,89
8470295,"Connor James",20,70,180,41,16,26,42,18,0,120,0,L,0,0,0,0,3,2002,16
8470299,"Erik Christensen",19,73,200,70,22,36,58,68,-4,46,0,C,4,0,0,4,2,2002,217
8470301,"Andre Deveaux",18,75,239,64,8,13,21,89,0,76,2,C,11,1,3,30,3,2002,21
8470302,"Patrick Dwyer",19,71,175,38,17,17,34,26,0,120,0,R,0,0,0,0,3,2002,13
8470303,"Tom Koivisto",28,70,186,52,10,15,25,34,0,120,8,D,12,3,11,2,3,2002,22
8470305,"Rob Globke",20,74,208,40,13,12,25,83,0,14,0,R,0,0,0,0,3,2002,46
8470309,"Ryan Whitney",19,76,209,42,5,19,24,66,0,3,0,D,0,0,0,0,3,2002,273
8470310,"Aaron Rome",19,73,220,70,7,24,31,168,11,24,4,D,10,1,5,23,4,2002,26
8470317,"Nate Guenin",20,75,207,56,4,11,15,150,0,73,3,D,7,3,6,10,3,2002,12
8470329,"Chris Campoli",20,72,200,67,20,46,66,66,-3,232,6,D,8,0,6,16,3,2004,397
8470659,"Masi Marjamaki",20,74,184,57,14,32,46,61,-6,250,2,L,5,1,3,5,3,2005,1
8470886,"Clayton Stoner",19,76,216,71,7,24,31,109,21,111,1,D,11,1,2,8,5,2004,65
8470899,"Triston Grant",20,73,211,69,10,8,18,267,-15,232,1,L,11,1,2,33,3,2004,11
8470996,"Danny Syvret",20,72,205,62,23,46,69,33,70,72,19,D,22,6,25,6,6,2005,59
8471214,"Alex Ovechkin",19,75,239,65,19,14,33,40,0,1,0,L,3,0,0,2,1,2004,475
8471215,"Evgeni Malkin",18,75,195,48,9,17,26,51,0,2,0,C,0,0,0,0,1,2004,352
8471216,"Cam Barker",18,75,223,73,21,46,67,115,17,2,11,D,24,3,14,28,1,2004,271
8471217,"Andrew Ladd",19,75,200,71,30,45,75,119,39,1,6,L,7,1,7,10,1,2004,402
8471218,"Blake Wheeler",18,77,225,51,44,56,100,34,0,17,5,R,3,6,11,0,4,2004,244
8471220,"Rostislav Olesz",19,74,215,41,4,13,17,16,0,3,1,L,7,2,3,4,1,2004,349
8471221,"Alexandre Picard",19,74,206,69,39,41,80,88,0,3,4,L,7,7,11,6,1,2004,67
8471222,"Ladislav Smid",18,76,210,65,6,13,19,93,0,4,1,D,5,2,3,10,1,2004,331
8471223,"Boris Valabik",18,79,255,68,3,13,16,278,0,6,0,D,5,0,0,8,1,2004,80
8471224,"Lauri Tukonen",18,74,187,62,19,13,32,28,0,5,0,R,7,0,0,0,1,2004,5
8471226,"Drew Stafford",19,74,214,42,11,23,34,32,0,7,0,R,0,0,0,0,1,2004,317
8471228,"Alexander Radulov",18,74,205,49,17,21,38,106,0,9,0,R,0,0,0,0,1,2004,145
8471229,"Petteri Nokelainen",18,73,201,60,10,8,18,20,0,10,1,C,4,0,1,0,1,2004,189
8471231,"Kyle Chipchura",18,74,203,71,18,35,53,146,6,4,4,C,6,2,6,12,1,2004,163
8471232,"Lauri Korpikoski",18,73,193,42,17,14,31,22,0,12,5,L,8,5,10,20,1,2004,218
8471233,"Travis Zajac",19,74,185,59,43,69,112,110,0,15,13,C,14,10,23,10,4,2004,408
8471234,"Wojtek Wolski",18,75,215,66,29,41,70,30,4,5,3,L,12,5,8,8,1,2004,393
8471235,"Lukas Kaspar",19,74,225,67,26,19,45,68,0,14,0,L,2,0,0,2,4,2004,16
8471236,"Andrej Meszaros",19,74,223,18,3,4,7,14,0,6,1,D,14,3,4,2,1,2004,460
8471237,"Kris Chucko",18,74,190,53,32,55,87,161,0,29,9,L,14,10,19,36,4,2004,2
8471238,"Rob Schremp",18,71,200,65,30,45,75,26,15,10,6,C,15,7,13,2,1,2004,114
8471240,"Jeff Schultz",18,78,217,79,11,24,35,35,28,12,1,D,7,1,2,0,1,2004,319
8471241,"Mark Fistric",18,74,225,72,1,11,12,192,-8,19,2,D,11,0,2,10,3,2004,197
8471242,"Mike Green",19,73,207,59,14,25,39,92,0,9,0,D,0,0,0,0,1,2004,366
8471245,"Dave Bolland",18,72,184,65,37,30,67,58,0,8,10,C,15,3,13,18,1,2004,221
8471246,"Chris Bourque",18,68,174,31,37,53,90,96,0,74,0,L,0,0,0,0,4,2004,33
8471253,"Grant Lewis",19,75,190,34,3,22,25,57,0,21,0,D,0,0,0,0,4,2004,1
8471254,"Bryan Bickell",18,76,223,59,20,16,36,76,-9,18,0,L,7,3,3,11,3,2004,101
8471256,"Michael Funk",18,76,199,78,3,26,29,88,-9,39,1,D,5,0,1,6,3,2004,9
8471259,"Adam Pineault",18,73,201,30,4,4,8,32,0,25,0,R,0,0,0,0,2,2004,3
8471260,"Blake Comeau",18,73,202,75,10,23,33,129,13,65,2,L,21,4,6,29,5,2004,245
8471261,"Dane Byers",18,75,204,58,9,9,18,142,-5,20,2,L,6,1,3,17,3,2004,6
8471262,"Carl Soderberg",19,75,210,32,2,2,4,12,0,23,2,C,6,1,3,10,2,2004,0
8471263,"Enver Lisin",18,74,200,41,10,9,19,30,0,13,0,R,4,1,1,0,4,2004,135
8471265,"Raymond Sawada",19,74,207,58,21,35,56,101,0,33,19,R,29,7,26,30,4,2004,11
8471266,"David Booth",20,72,212,36,8,11,19,32,0,27,0,L,0,0,0,0,4,2004,303
8471268,"Victor Oreskovich",18,75,215,58,11,26,37,33,3,72,0,R,0,0,0,0,5,2004,66
8471269,"Nicklas Grossmann",19,76,230,34,1,2,3,32,0,58,0,D,2,0,0,0,2,2004,281
8471273,"Brandon Dubinsky",18,74,218,71,30,48,78,137,-4,83,2,C,5,0,2,6,3,2004,316
8471274,"Alex Goligoski",19,71,185,36,25,33,58,22,-5,143,0,D,0,0,0,0,3,2004,200
8471276,"David Krejci",18,72,186,57,26,41,67,37,0,21,6,C,7,3,9,4,4,2004,298
8471277,"Martins Karsums",18,70,198,65,37,29,66,98,0,41,9,R,20,8,17,14,4,2004,24
8471279,"Sami Lepisto",20,73,193,61,7,8,15,30,0,25,1,D,8,0,1,4,4,2004,150
8471280,"Nick Johnson",19,74,200,51,35,36,71,33,0,75,2,R,4,0,2,0,4,2004,10
8471281,"Adam Berti",18,75,205,73,18,31,49,70,-2,22,2,L,7,0,2,4,3,2004,2
8471282,"Casey Borer",19,74,205,31,0,8,8,18,0,52,0,D,0,0,0,0,2,2004,16
8471283,"Brandon Prust",20,72,195,64,19,33,52,269,23,232,13,L,15,7,20,33,6,2004,197
8471284,"Andrej Sekera",18,72,198,47,5,12,17,40,0,39,1,D,2,0,1,4,4,2004,233
8471288,"Scott Lehman",18,73,194,66,5,27,32,189,12,87,2,D,18,2,4,38,5,2004,1
8471290,"Peter Olvecky",19,74,220,58,16,20,36,92,0,67,0,L,2,0,0,12,4,2004,32
8471296,"Alexei Emelin",18,74,218,54,2,4,6,190,0,28,0,D,1,0,0,18,2,2004,0
8471299,"Peter Regin",18,74,190,44,15,17,32,16,9,34,0,C,0,0,0,0,5,2004,141
8471303,"Alexander Edler",18,75,214,30,3,9,12,26,0,232,0,D,0,0,0,0,4,2004,304
8471309,"Johan Franzen",25,76,232,49,12,18,30,26,0,232,1,R,5,0,1,8,4,2004,395
8471310,"Dustin Boyd",18,72,187,72,18,20,38,40,-5,68,2,C,10,2,4,8,3,2004,220
8471311,"Tyler Kennedy",18,71,185,63,16,26,42,28,-4,84,0,C,0,0,0,0,3,2004,266
8471312,"JT Wyman",18,74,209,51,39,32,71,4,0,86,0,R,0,0,0,0,4,2004,3
8471314,"Mike Lundin",20,74,190,44,3,16,19,34,0,54,0,D,0,0,0,0,4,2004,224
8471321,"Brett Carson",19,76,210,71,5,27,32,49,14,31,0,D,7,0,0,6,5,2004,78
8471323,"Ryan Jones",20,73,208,46,39,30,69,64,0,232,9,L,17,17,26,25,4,2004,176
8471324,"Liam Reddox",18,71,178,75,37,34,71,30,-7,102,0,L,0,0,0,0,3,2004,100
8471326,"Patrick Bordeleau",18,78,225,68,7,11,18,97,-6,99,1,L,7,1,2,8,3,2004,0
8471327,"Wes O'Neill",18,76,215,46,3,11,14,30,0,23,0,D,0,0,0,0,4,2004,5
8471331,"Kevin Porter",18,71,191,55,8,29,37,30,0,172,0,C,0,0,0,0,4,2004,128
8471334,"Alexander Nikulin",19,73,198,47,21,20,41,46,0,40,0,C,0,0,0,0,4,2004,3
8471336,"David Laliberte",18,73,194,70,21,22,43,51,7,45,3,R,11,1,4,6,5,2004,11
8471338,"Torrey Mitchell",19,71,190,25,25,37,62,42,0,97,0,C,0,0,0,0,4,2004,204
8471339,"Ryan Callahan",19,70,187,71,37,33,70,94,17,77,9,R,25,14,23,28,5,2004,284
8471346,"Kris Versteeg",18,71,176,75,16,35,51,89,-5,232,0,R,0,0,0,0,3,2004,250
8471348,"Nikita Nikitin",18,76,217,34,3,8,11,22,0,46,0,D,0,0,0,0,2,2004,41
8471352,"Jake Dowell",19,72,200,43,6,15,21,50,0,62,0,C,0,0,0,0,4,2004,102
8471358,"Bryan Young",18,73,191,60,0,8,8,63,-18,57,0,D,0,0,0,0,2,2004,17
8471359,"Janne Niskala",23,72,187,55,21,15,36,73,0,232,0,D,4,0,0,16,4,2004,6
8471360,"Steve Regier",20,76,194,76,25,35,60,115,14,232,11,L,22,5,16,24,6,2004,26
8471362,"Mikhail Grabovski",20,71,186,55,12,17,29,34,0,232,0,C,5,0,0,4,4,2004,245
8471365,"Steven Zalewski",18,72,195,40,32,34,66,22,0,232,0,C,0,0,0,0,4,2004,3
8471368,"Roman Wick",19,74,208,33,8,2,10,12,0,36,0,R,0,0,0,0,2,2004,7
8471371,"Mike Brown",19,71,205,42,8,5,13,51,0,106,0,R,0,0,0,0,4,2004,192
8471372,"Ben Walter",20,73,190,36,18,16,34,18,0,226,0,C,0,0,0,0,4,2004,24
8471385,"Adam Pardy",20,76,227,68,4,12,16,137,16,232,1,D,5,0,1,8,5,2004,147
8471386,"Scott Parse",20,71,189,39,16,19,35,52,0,127,0,L,0,0,0,0,4,2004,64
8471388,"Patrick Kaleta",18,73,198,67,14,14,28,124,-6,161,0,R,0,0,0,0,3,2004,204
8471390,"Mike Santorelli",19,72,189,60,43,53,96,26,0,157,2,C,5,0,2,0,4,2004,114
8471392,"Roman Polak",18,74,235,59,4,8,12,56,0,49,0,D,0,0,0,0,4,2004,227
8471396,"Derek Peltier",19,71,190,55,7,26,33,34,0,113,0,D,4,0,0,4,4,2004,14
8471399,"Robbie Earl",19,73,195,42,14,13,27,46,0,59,0,L,0,0,0,0,4,2004,47
8471402,"Lennart Petrell",20,75,215,53,12,17,29,57,0,106,7,L,11,6,13,2,4,2004,0
8471408,"Petri Kontiola",20,72,204,64,9,23,32,43,0,107,5,C,13,5,10,10,4,2004,12
8471409,"Andrew Gordon",19,72,194,55,20,44,64,12,0,194,0,R,0,0,0,0,4,2004,12
8471411,"Chad Kolarik",18,71,178,51,19,23,42,18,0,135,0,C,0,0,0,0,4,2004,6
8471413,"Mike Vernace",18,72,216,35,4,13,17,16,-1,232,3,D,11,2,5,8,3,2004,22
8471419,"Mark Mancari",19,76,208,67,29,36,65,56,11,232,3,R,7,5,8,11,5,2004,36
8471426,"Troy Brouwer",19,75,215,72,23,26,49,111,15,103,0,R,10,3,3,12,5,2004,238
