@relation 'AHL_NHL_BN_norm-weka.filters.unsupervised.attribute.Remove-R2-10,12,17-20'

@attribute AHL_GP numeric
@attribute AHL_passes numeric
@attribute AHL_ze_controlled_entry numeric
@attribute AHL_ze_uncontrolled_entry numeric
@attribute AHL_ze_controlled_exit numeric
@attribute AHL_ze_uncontrolled_exit numeric
@attribute NHL_GP numeric
@attribute NHL_G numeric
@attribute NHL_A numeric
@attribute NHL_P numeric
@attribute NHL_PlusMinus numeric
@attribute NHL_PIM numeric
@attribute NHL_PointPerGame numeric
@attribute NHL_PPG numeric
@attribute NHL_PPP numeric
@attribute NHL_SHG numeric
@attribute NHL_SHP numeric
@attribute NHL_GWG numeric
@attribute NHL_OTG numeric
@attribute NHL_S numeric
@attribute NHL_ShootingPercentage numeric
@attribute NHL_TOIPerGame_sec numeric
@attribute NHL_ShiftsPerGame numeric
@attribute NHL_FaceoffWinPercentage numeric

@data
0.21875,0.208758,0.311927,0.129771,0.225434,0.130435,0.45679,0.057143,0.175,0.136364,0.480769,0.038793,0.24,0.083333,0.076923,0,0,0,0,0.141631,0.061,0.424294,0.40273,0.439
0.6875,0.284114,0.46789,0.534351,0.306358,0.234783,0.098765,0,0,0,0.480769,0.043103,0,0,0,0,0,0,0,0.042918,0,0.43627,0.382253,0
0.6875,0.284114,0.46789,0.534351,0.306358,0.234783,0,0,0,0,0.557692,0,0,0,0,0,0,0,0,0.004292,0,0.254919,0.283276,0
0.6875,0.284114,0.46789,0.534351,0.306358,0.234783,0.481481,0.057143,0.05,0.060606,0.634615,0.25431,0.1,0,0,0,0,0,0,0.171674,0.05,0.26775,0.255973,0.322
0.6875,0.284114,0.46789,0.534351,0.306358,0.234783,0,0,0,0,0.557692,0,0,0,0,0,0,0,0,0.008584,0,0.391788,0.351536,0.5
0.6875,0.284114,0.46789,0.534351,0.306358,0.234783,0.469136,0.057143,0.05,0.060606,0.557692,0.116379,0.1,0,0,0,0,0,0,0.145923,0.059,0.331908,0.276451,0.4
0.6875,0.284114,0.46789,0.534351,0.306358,0.234783,0,0,0,0,0.576923,0.043103,0,0,0,0,0,0,0,0.004292,0,0.272883,0.215017,0
0.6875,0.284114,0.46789,0.534351,0.306358,0.234783,0.049383,0,0,0,0.557692,0.017241,0,0,0,0,0,0,0,0.021459,0,0.279726,0.290102,0
0.6875,0.284114,0.46789,0.534351,0.306358,0.234783,0.074074,0,0,0,0.538462,0.021552,0,0,0,0,0,0,0,0.008584,0,0.166809,0.150171,0
0.90625,0.412424,0.605505,0.641221,0.33526,0.321739,0.234568,0.028571,0,0.015152,0.557692,0.137931,0.05,0,0,0,0,0,0,0.107296,0.04,0.338751,0.290102,0.2
0.6875,0.284114,0.46789,0.534351,0.306358,0.234783,0.012346,0,0,0,0.557692,0.008621,0,0,0,0,0,0,0,0,0,0.354149,0.317406,0
0.6875,0.284114,0.46789,0.534351,0.306358,0.234783,0.074074,0,0,0,0.538462,0.017241,0,0,0,0,0,0,0,0.021459,0,0.149701,0.16041,0
0.6875,0.284114,0.46789,0.534351,0.306358,0.234783,0.234568,0.085714,0.05,0.075758,0.634615,0.146552,0.25,0,0,0,0,0.111111,0,0.060086,0.214,0.295979,0.262799,0
0.6875,0.284114,0.46789,0.534351,0.306358,0.234783,0.012346,0,0,0,0.576923,0.017241,0,0,0,0,0,0,0,0.004292,0,0.268606,0.215017,0
0.6875,0.284114,0.46789,0.534351,0.306358,0.234783,0.012346,0,0,0,0.576923,0.017241,0,0,0,0,0,0,0,0.004292,0,0.268606,0.215017,0
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,0.012346,0.028571,0,0.015152,0.596154,0.017241,0.5,0,0,0,0,0,0,0.004292,1,0.318221,0.249147,0
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,0.098765,0.028571,0.1,0.075758,0.653846,0.034483,0.56,0.083333,0.038462,0,0,0,0,0.098712,0.043,0.631309,0.552901,0
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,0.987654,0.485714,0.45,0.530303,0.596154,0.193966,0.43,0.333333,0.423077,0,0,0.222222,0,0.682403,0.107,0.660393,0.549488,0
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,0.123457,0.114286,0.05,0.090909,0.634615,0.017241,0.55,0,0,0,0,0.111111,0,0.11588,0.148,0.817793,0.672355,0.25
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,0.950617,0.742857,1,1,0.903846,0.155172,0.85,0.916667,1,0,0.166667,1,0,0.819742,0.136,0.711719,0.542662,0.182
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,0.148148,0.114286,0,0.060606,0.673077,0.017241,0.31,0.083333,0.038462,0,0,0.111111,0,0.098712,0.174,0.75278,0.641638,0.333
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,0.962963,0.685714,0.775,0.833333,0.942308,0.202586,0.7,0.416667,0.615385,0.25,0.166667,0.888889,0,1,0.103,0.779299,0.600683,0.6
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,0.061728,0.028571,0,0.015152,0.519231,0.008621,0.17,0.083333,0.038462,0,0,0,0,0.085837,0.05,0.846022,0.750853,0
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,0.938272,0.657143,0.85,0.863636,0.788462,0.224138,0.74,0.5,0.730769,0,0.333333,0.666667,0,0.76824,0.128,0.798973,0.709898,0.467
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,0,0,0,0,0.576923,0,0,0,0,0,0,0,0,0.012876,0,0.474765,0.385666,0
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,0.802469,0.628571,0.3,0.515152,0.346154,0.077586,0.52,0.666667,0.461538,0.5,0.333333,0.333333,0,0.699571,0.135,0.788708,0.569966,0.5
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,0.802469,0.514286,0.375,0.5,0.346154,0.211207,0.5,0.083333,0.153846,1,0.666667,0,0,0.716738,0.108,0.778443,0.576792,0.308
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,0.074074,0.028571,0.025,0.030303,0.634615,0.017241,0.29,0,0,0,0,0,0,0.081545,0.053,0.975192,0.774744,0
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,0.938272,1,0.625,0.909091,0.653846,0.137931,0.78,0.833333,0.576923,0.25,0.333333,0.333333,0,0.909871,0.165,0.855432,0.737201,0.167
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,0.111111,0.085714,0.05,0.075758,0.634615,0.008621,0.5,0,0.038462,0.25,0.333333,0,0,0.124464,0.103,0.767322,0.706485,0.4
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,0.271605,0.114286,0.25,0.212121,0.730769,0.073276,0.61,0,0.076923,0,0.166667,0,0,0.248927,0.069,0.785287,0.651877,0.5
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,1,0.485714,0.55,0.590909,0.096154,0.176724,0.48,0.333333,0.307692,0,0,0.111111,0,0.725322,0.101,0.754491,0.665529,0.429
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,0.061728,0.028571,0,0.015152,0.538462,0.017241,0.17,0,0,0,0,0,0,0.060086,0.071,0.710864,0.624573,1
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,0.802469,0.371429,0.525,0.515152,0.634615,0.142241,0.52,0.416667,0.384615,0.25,0.166667,0.111111,0,0.55794,0.1,0.692044,0.607509,0.478
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,0.54321,0.2,0.225,0.242424,0.576923,0.077586,0.36,0.25,0.230769,0,0,0,0,0.274678,0.109,0.679213,0.552901,0.375
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,0.049383,0.028571,0.025,0.030303,0.538462,0.008621,0.4,0,0,0,0,0,0,0.025751,0.167,0.58426,0.556314,0
0.25,0.080448,0.100917,0.167939,0.057803,0.095652,0.049383,0.028571,0.025,0.030303,0.538462,0.008621,0.4,0,0,0,0,0,0,0.025751,0.167,0.58426,0.556314,0
0.28125,0.099796,0.266055,0.145038,0.16763,0.095652,0,0,0,0,0.576923,0,0,0,0,0,0,0,0,0.008584,0,0.52438,0.385666,0
0.28125,0.099796,0.266055,0.145038,0.16763,0.095652,0.728395,0.228571,0.225,0.257576,0.173077,0.37069,0.28,0.166667,0.153846,0,0,0,0,0.450644,0.076,0.511548,0.430034,0.5
0.28125,0.099796,0.266055,0.145038,0.16763,0.095652,0.728395,0.228571,0.225,0.257576,0.173077,0.37069,0.28,0.166667,0.153846,0,0,0,0,0.450644,0.076,0.511548,0.430034,0.5
0.71875,0.326884,0.541284,0.473282,0.358382,0.304348,0.283951,0.057143,0.075,0.075758,0.519231,0.025862,0.21,0,0,0,0,0,0,0.120172,0.071,0.477331,0.443686,0.517
0.1875,0.095723,0.146789,0.061069,0.052023,0.043478,0.518519,0.114286,0.075,0.106061,0.25,0.073276,0.16,0,0,0,0,0,0,0.244635,0.07,0.453379,0.392491,0.286
0.71875,0.326884,0.541284,0.473282,0.358382,0.304348,0,0,0,0,0.538462,0,0,0,0,0,0,0,0,0.017167,0,0.698033,0.522184,0.385
0.1875,0.095723,0.146789,0.061069,0.052023,0.043478,0.518519,0.114286,0.075,0.106061,0.25,0.073276,0.16,0,0,0,0,0,0,0.244635,0.07,0.453379,0.392491,0.286
0.71875,0.326884,0.541284,0.473282,0.358382,0.304348,0,0,0,0,0.538462,0,0,0,0,0,0,0,0,0.017167,0,0.698033,0.522184,0.385
0.75,0.399185,0.880734,0.480916,0.410405,0.347826,0.012346,0,0,0,0.557692,0,0,0,0,0,0,0,0,0,0,0.562874,0.488055,0
0.75,0.399185,0.880734,0.480916,0.410405,0.347826,0.197531,0.085714,0.075,0.090909,0.557692,0.043103,0.35,0,0.038462,0,0,0.111111,0,0.128755,0.1,0.654405,0.505119,0
0.75,0.399185,0.880734,0.480916,0.410405,0.347826,0.049383,0,0,0,0.557692,0,0,0,0,0,0,0,0,0.030043,0,0.342173,0.303754,0
0.75,0.399185,0.880734,0.480916,0.410405,0.347826,0.074074,0,0,0,0.538462,0,0,0,0,0,0,0,0,0.034335,0,0.325064,0.307167,0
0.75,0.399185,0.880734,0.480916,0.410405,0.347826,0.074074,0,0,0,0.538462,0,0,0,0,0,0,0,0,0.034335,0,0.325064,0.307167,0
0.09375,0.05499,0.091743,0.045802,0.069364,0.026087,0.123457,0.057143,0.075,0.075758,0.5,0.025862,0.45,0.083333,0.038462,0,0,0,0,0.141631,0.061,0.65355,0.604096,0
0.65625,0.40835,0.59633,0.435115,0.32948,0.191304,0.024691,0.028571,0,0.015152,0.596154,0,0.33,0.083333,0.038462,0,0,0,0,0.012876,0.333,0.435415,0.409556,0
0.09375,0.05499,0.091743,0.045802,0.069364,0.026087,0.679012,0.142857,0.1,0.136364,0.596154,0.068966,0.16,0,0.038462,0,0,0,0,0.300429,0.071,0.408041,0.409556,0.118
0.65625,0.40835,0.59633,0.435115,0.32948,0.191304,0.024691,0.028571,0,0.015152,0.596154,0,0.33,0.083333,0.038462,0,0,0,0,0.012876,0.333,0.435415,0.409556,0
0.09375,0.05499,0.091743,0.045802,0.069364,0.026087,0.679012,0.142857,0.1,0.136364,0.596154,0.068966,0.16,0,0.038462,0,0,0,0,0.300429,0.071,0.408041,0.409556,0.118
0.3125,0.120163,0.183486,0.244275,0.16185,0.095652,0.222222,0,0.025,0.015152,0.5,0.034483,0.05,0,0,0,0,0,0,0.077253,0,0.359281,0.337884,0.441
0.3125,0.120163,0.183486,0.244275,0.16185,0.095652,0.037037,0.028571,0,0.015152,0.576923,0.008621,0.25,0,0,0,0,0,0,0.017167,0.25,0.829769,0.686007,0.421
0.3125,0.120163,0.183486,0.244275,0.16185,0.095652,0.345679,0.057143,0.075,0.075758,0.634615,0.068966,0.17,0,0,0,0,0,0,0.103004,0.083,0.384089,0.348123,0.379
0.3125,0.120163,0.183486,0.244275,0.16185,0.095652,0.037037,0.028571,0,0.015152,0.576923,0.008621,0.25,0,0,0,0,0,0,0.017167,0.25,0.829769,0.686007,0.421
0.3125,0.120163,0.183486,0.244275,0.16185,0.095652,0.345679,0.057143,0.075,0.075758,0.634615,0.068966,0.17,0,0,0,0,0,0,0.103004,0.083,0.384089,0.348123,0.379
0.6875,0.285132,0.568807,0.442748,0.306358,0.347826,0.012346,0,0,0,0.576923,0,0,0,0,0,0,0,0,0,0,0.328486,0.300341,0.286
0.6875,0.285132,0.568807,0.442748,0.306358,0.347826,0.209877,0.028571,0.075,0.060606,0.576923,0.017241,0.22,0,0,0.25,0.166667,0.111111,0,0.055794,0.077,0.380667,0.327645,0.46
0.6875,0.285132,0.568807,0.442748,0.306358,0.347826,0.111111,0,0,0,0.5,0.008621,0,0,0,0,0,0,0,0.038627,0,0.322498,0.31058,0.364
0.6875,0.285132,0.568807,0.442748,0.306358,0.347826,0.111111,0,0,0,0.5,0.008621,0,0,0,0,0,0,0,0.038627,0,0.322498,0.31058,0.364
0.40625,0.169043,0.238532,0.183206,0.16763,0.095652,0.061728,0,0,0,0.538462,0,0,0,0,0,0,0,0,0.034335,0,0.419162,0.412969,1
0.40625,0.169043,0.238532,0.183206,0.16763,0.095652,0.074074,0,0,0,0.5,0,0,0,0,0,0,0,0,0.030043,0,0.320787,0.351536,0.394
0.40625,0.169043,0.238532,0.183206,0.16763,0.095652,0.024691,0,0,0,0.576923,0,0,0,0,0,0,0,0,0.004292,0,0.310522,0.283276,0.25
0.71875,0.361507,0.137615,0.419847,0.358382,0.417391,0,0.028571,0,0.015152,0.596154,0.008621,1,0,0,0,0,0.111111,0,0.004292,1,0.775021,0.692833,0
0.78125,0.497963,0.477064,0.48855,0.271676,0.234783,0.024691,0,0,0,0.557692,0,0,0,0,0,0,0,0,0,0,0.045338,0.112628,0
0.78125,0.497963,0.477064,0.48855,0.271676,0.234783,0.135802,0,0,0,0.615385,0,0,0,0,0,0,0,0,0.025751,0,0.182207,0.170648,0
0.78125,0.497963,0.477064,0.48855,0.271676,0.234783,0.111111,0,0.025,0.015152,0.615385,0,0.1,0,0,0,0,0,0,0.021459,0,0.255774,0.215017,0
0.78125,0.497963,0.477064,0.48855,0.271676,0.234783,0.037037,0.028571,0,0.015152,0.576923,0,0.25,0,0,0,0,0,0,0.021459,0.2,0.363559,0.259386,0
0.34375,0.139511,0.183486,0.183206,0.16185,0.078261,0.024691,0,0,0,0.576923,0.008621,0,0,0,0,0,0,0,0.012876,0,0.49444,0.443686,0
0.78125,0.497963,0.477064,0.48855,0.271676,0.234783,0,0,0,0,0.576923,0,0,0,0,0,0,0,0,0,0,0.142857,0.180887,0
0.78125,0.497963,0.477064,0.48855,0.271676,0.234783,0.061728,0,0,0,0.538462,0,0,0,0,0,0,0,0,0.034335,0,0.389222,0.307167,0
0.34375,0.139511,0.183486,0.183206,0.16185,0.078261,0.246914,0,0.075,0.045455,0.5,0.094828,0.14,0,0,0,0,0,0,0.081545,0,0.257485,0.25256,0
0.78125,0.497963,0.477064,0.48855,0.271676,0.234783,0,0,0,0,0.576923,0,0,0,0,0,0,0,0,0,0,0.142857,0.180887,0
0.78125,0.497963,0.477064,0.48855,0.271676,0.234783,0.061728,0,0,0,0.538462,0,0,0,0,0,0,0,0,0.034335,0,0.389222,0.307167,0
0.34375,0.139511,0.183486,0.183206,0.16185,0.078261,0.246914,0,0.075,0.045455,0.5,0.094828,0.14,0,0,0,0,0,0,0.081545,0,0.257485,0.25256,0
0.03125,0.040733,0.100917,0.038168,0.034682,0.026087,0.049383,0,0.025,0.015152,0.596154,0,0.2,0,0.038462,0,0,0,0,0.042918,0,0.482464,0.453925,0
0.03125,0.040733,0.100917,0.038168,0.034682,0.026087,0.493827,0.228571,0.3,0.30303,0.692308,0.056034,0.49,0.083333,0.115385,0,0,0,0,0.236052,0.145,0.532079,0.484642,0.143
0.03125,0.040733,0.100917,0.038168,0.034682,0.026087,0.049383,0,0.025,0.015152,0.596154,0,0.2,0,0.038462,0,0,0,0,0.042918,0,0.482464,0.453925,0
0.03125,0.040733,0.100917,0.038168,0.034682,0.026087,0.493827,0.228571,0.3,0.30303,0.692308,0.056034,0.49,0.083333,0.115385,0,0,0,0,0.236052,0.145,0.532079,0.484642,0.143
0.71875,0.370672,0.422018,0.29771,0.225434,0.2,0.987654,0.628571,0.8,0.818182,0.326923,0.137931,0.67,0.583333,0.846154,0,0,0.333333,0,0.862661,0.109,0.737382,0.552901,0.418
0.71875,0.370672,0.422018,0.29771,0.225434,0.2,0.876543,0.371429,0.575,0.545455,0.442308,0.103448,0.5,0.416667,0.423077,0,0,0.444444,0,0.592275,0.094,0.676647,0.535836,0.446
0.71875,0.370672,0.422018,0.29771,0.225434,0.2,0.839506,0.371429,0.6,0.560606,0.557692,0.068966,0.54,0.333333,0.423077,0,0,0.222222,0,0.532189,0.105,0.569718,0.467577,0.409
0.71875,0.370672,0.422018,0.29771,0.225434,0.2,0.382716,0.2,0.225,0.242424,0.519231,0.034483,0.5,0.083333,0.192308,0,0,0.111111,0,0.351931,0.085,0.603935,0.535836,0.6
0.71875,0.370672,0.422018,0.29771,0.225434,0.2,0.518519,0.228571,0.225,0.257576,0.365385,0.077586,0.4,0.166667,0.153846,0,0,0,0,0.562232,0.061,0.686056,0.559727,0.442
0.78125,0.517312,0.504587,0.396947,0.404624,0.269565,0.123457,0,0.05,0.030303,0.576923,0,0.18,0,0.038462,0,0,0,0,0.034335,0,0.565441,0.450512,0.667
0.78125,0.517312,0.504587,0.396947,0.404624,0.269565,0.123457,0,0.05,0.030303,0.576923,0,0.18,0,0.038462,0,0,0,0,0.034335,0,0.565441,0.450512,0.667
0.40625,0.182281,0.247706,0.19084,0.098266,0.06087,0.024691,0,0.05,0.030303,0.596154,0,0.67,0,0,0,0,0,0,0.008584,0,0.33704,0.293515,0
0.6875,0.514257,0.93578,0.419847,0.445087,0.26087,0.098765,0.028571,0.025,0.030303,0.519231,0.017241,0.22,0,0,0,0,0,0,0.064378,0.067,0.437126,0.392491,0.464
0.6875,0.514257,0.93578,0.419847,0.445087,0.26087,0.333333,0.085714,0.05,0.075758,0.307692,0.043103,0.18,0,0,0,0,0,0,0.120172,0.107,0.541488,0.443686,0.451
0.6875,0.514257,0.93578,0.419847,0.445087,0.26087,0.061728,0.028571,0.05,0.045455,0.615385,0.008621,0.5,0,0,0,0,0,0,0.008584,0.5,0.288281,0.293515,0.556
0.6875,0.514257,0.93578,0.419847,0.445087,0.26087,0.074074,0,0,0,0.519231,0.008621,0,0,0,0,0,0,0,0.004292,0,0.260907,0.238908,0.556
0.6875,0.514257,0.93578,0.419847,0.445087,0.26087,0.074074,0,0,0,0.519231,0.008621,0,0,0,0,0,0,0,0.004292,0,0.260907,0.238908,0.556
0.84375,0.256619,0.651376,0.419847,0.387283,0.330435,0.17284,0.028571,0.05,0.045455,0.384615,0.008621,0.2,0,0,0,0,0,0,0.055794,0.077,0.315654,0.296928,0.531
0.6875,0.386965,0.036697,0.358779,0.32948,0.695652,0.049383,0,0,0,0.557692,0,0,0,0,0,0,0,0,0.021459,0,0.650984,0.549488,0
0.6875,0.386965,0.036697,0.358779,0.32948,0.695652,0.037037,0,0,0,0.519231,0,0,0,0,0,0,0,0,0.017167,0,0.718563,0.607509,0
0.6875,0.386965,0.036697,0.358779,0.32948,0.695652,0.037037,0,0,0,0.576923,0.008621,0,0,0,0,0,0,0,0.021459,0,0.667237,0.634812,0
0.40625,0.075356,0.100917,0.21374,0.098266,0.121739,0.037037,0,0,0,0.538462,0.021552,0,0,0,0,0,0,0,0.004292,0,0.11805,0.146758,0
0.40625,0.075356,0.100917,0.21374,0.098266,0.121739,0.160494,0,0.05,0.030303,0.596154,0.112069,0.14,0,0,0,0,0,0,0.030043,0,0.225834,0.197952,0.4
0.40625,0.075356,0.100917,0.21374,0.098266,0.121739,0.567901,0.114286,0.125,0.136364,0.634615,0.487069,0.19,0,0,0,0,0.111111,0,0.197425,0.087,0.334474,0.327645,0
0.40625,0.075356,0.100917,0.21374,0.098266,0.121739,0.703704,0.085714,0.1,0.106061,0.442308,0.715517,0.12,0,0,0,0,0.111111,0,0.124464,0.103,0.285714,0.279863,0
0.40625,0.075356,0.100917,0.21374,0.098266,0.121739,0,0,0,0,0.576923,0,0,0,0,0,0,0,0,0,0,0.134303,0.010239,0
0.40625,0.075356,0.100917,0.21374,0.098266,0.121739,0.222222,0,0.1,0.060606,0.596154,0.094828,0.21,0,0,0,0,0,0,0.042918,0,0.266895,0.300341,0
0.1875,0.107943,0.137615,0.129771,0.092486,0.095652,0.024691,0,0,0,0.576923,0,0,0,0,0,0,0,0,0.008584,0,0.291702,0.259386,0
0.1875,0.107943,0.137615,0.129771,0.092486,0.095652,0.024691,0,0,0,0.576923,0,0,0,0,0,0,0,0,0.008584,0,0.291702,0.259386,0
0.875,0.200611,0.110092,0.358779,0.190751,0.417391,0.098765,0,0,0,0.519231,0,0,0,0,0,0,0,0,0.034335,0,0.41574,0.375427,0.408
0.875,0.200611,0.110092,0.358779,0.190751,0.417391,0.703704,0.057143,0.1,0.090909,0.519231,0.081897,0.1,0,0,0,0,0.111111,0,0.253219,0.034,0.329341,0.303754,0.467
0.875,0.200611,0.110092,0.358779,0.190751,0.417391,0.024691,0,0,0,0.576923,0.008621,0,0,0,0,0,0,0,0.012876,0,0.323353,0.307167,1
0.875,0.200611,0.110092,0.358779,0.190751,0.417391,0.765432,0.057143,0.2,0.151515,0.5,0.172414,0.16,0,0.038462,0,0,0,0,0.317597,0.027,0.254919,0.242321,0.495
0.875,0.200611,0.110092,0.358779,0.190751,0.417391,0.901235,0.085714,0.175,0.151515,0.403846,0.116379,0.14,0.083333,0.038462,0,0,0,0,0.377682,0.034,0.457656,0.447099,0.528
0.875,0.200611,0.110092,0.358779,0.190751,0.417391,0.62963,0.057143,0.025,0.045455,0.519231,0.068966,0.06,0,0,0,0,0,0,0.188841,0.045,0.249786,0.208191,0.492
0.65625,0.142566,0.293578,0.290076,0.156069,0.217391,0,0,0,0,0.576923,0.017241,0,0,0,0,0,0,0,0,0,0.687767,0.590444,0
0.625,0.214868,0.256881,0.335878,0.265896,0.2,0,0,0,0,0.557692,0,0,0,0,0,0,0,0,0.004292,0,0.458512,0.453925,0
0.40625,0.387984,0.302752,0.290076,0.369942,0.243478,0.061728,0.028571,0.05,0.045455,0.5,0,0.5,0.083333,0.076923,0,0,0,0,0.021459,0.2,0.598802,0.556314,0
0.46875,0.43279,0.073394,0.152672,0.33526,0.217391,0.024691,0,0,0,0.596154,0,0,0,0,0,0,0,0,0.004292,0,0.686912,0.453925,0
0.40625,0.387984,0.302752,0.290076,0.369942,0.243478,0.17284,0.057143,0.05,0.060606,0.596154,0.021552,0.27,0,0,0,0,0,0,0.064378,0.133,0.658683,0.518771,0
0.46875,0.43279,0.073394,0.152672,0.33526,0.217391,0.074074,0,0,0,0.519231,0.017241,0,0,0,0,0,0,0,0.012876,0,0.358426,0.337884,0
0.40625,0.387984,0.302752,0.290076,0.369942,0.243478,0,0,0,0,0.596154,0,0,0,0,0,0,0,0,0,0,0.054748,0.010239,0
0.46875,0.43279,0.073394,0.152672,0.33526,0.217391,0.074074,0,0,0,0.519231,0.017241,0,0,0,0,0,0,0,0.012876,0,0.358426,0.337884,0
0.40625,0.387984,0.302752,0.290076,0.369942,0.243478,0,0,0,0,0.596154,0,0,0,0,0,0,0,0,0,0,0.054748,0.010239,0
0.875,0.440937,0.12844,0.526718,0.427746,0.834783,0,0,0,0,0.576923,0,0,0,0,0,0,0,0,0.008584,0,0.764756,0.658703,0
0.875,0.440937,0.12844,0.526718,0.427746,0.834783,0,0,0,0,0.576923,0,0,0,0,0,0,0,0,0.008584,0,0.764756,0.658703,0
0.5625,0.236253,0.440367,0.251908,0.202312,0.182609,0.049383,0,0,0,0.576923,0,0,0,0,0,0,0,0,0.042918,0,0.443114,0.358362,0.442
0.4375,0.199593,0.155963,0.465649,0.208092,0.530435,0.049383,0,0,0,0.519231,0.030172,0,0,0,0,0,0,0,0.030043,0,0.74337,0.651877,0
0.4375,0.199593,0.155963,0.465649,0.208092,0.530435,0.012346,0,0,0,0.557692,0,0,0,0,0,0,0,0,0.004292,0,0.489307,0.522184,0
0.5625,0.236253,0.440367,0.251908,0.202312,0.182609,0.37037,0.057143,0.1,0.090909,0.557692,0.073276,0.19,0,0.038462,0,0,0,0,0.218884,0.039,0.504705,0.477816,0.473
0.5625,0.236253,0.440367,0.251908,0.202312,0.182609,0.024691,0,0,0,0.557692,0,0,0,0,0,0,0,0,0.034335,0,0.322498,0.238908,0.667
0.5625,0.236253,0.440367,0.251908,0.202312,0.182609,0.864198,0.2,0.35,0.318182,0.538462,0.146552,0.3,0,0,0,0,0,0,0.364807,0.082,0.387511,0.354949,0.438
0.4375,0.199593,0.155963,0.465649,0.208092,0.530435,0.061728,0.028571,0,0.015152,0.5,0.047414,0.17,0,0,0,0,0,0,0.017167,0.25,0.729683,0.515358,0
0.5625,0.236253,0.440367,0.251908,0.202312,0.182609,0.012346,0,0,0,0.576923,0,0,0,0,0,0,0,0,0.017167,0,0.377246,0.40273,0.55
0.4375,0.199593,0.155963,0.465649,0.208092,0.530435,0.296296,0.057143,0.175,0.136364,0.557692,0.150862,0.36,0,0,0,0,0,0,0.167382,0.051,0.577417,0.426621,0
0.5625,0.236253,0.440367,0.251908,0.202312,0.182609,0.012346,0,0,0,0.576923,0,0,0,0,0,0,0,0,0.017167,0,0.377246,0.40273,0.55
0.4375,0.199593,0.155963,0.465649,0.208092,0.530435,0.296296,0.057143,0.175,0.136364,0.557692,0.150862,0.36,0,0,0,0,0,0,0.167382,0.051,0.577417,0.426621,0
0.71875,0.239308,0.477064,0.51145,0.323699,0.252174,0.037037,0.057143,0,0.030303,0.576923,0.017241,0.5,0,0,0,0,0.111111,0.5,0.042918,0.2,0.488452,0.549488,0.308
0.71875,0.239308,0.477064,0.51145,0.323699,0.252174,0.08642,0,0.025,0.015152,0.557692,0.008621,0.13,0,0,0,0,0,0,0.04721,0,0.324209,0.331058,0.333
0.71875,0.239308,0.477064,0.51145,0.323699,0.252174,0.037037,0.057143,0,0.030303,0.576923,0.017241,0.5,0,0,0,0,0.111111,0.5,0.042918,0.2,0.488452,0.549488,0.308
0.71875,0.239308,0.477064,0.51145,0.323699,0.252174,0.08642,0,0.025,0.015152,0.557692,0.008621,0.13,0,0,0,0,0,0,0.04721,0,0.324209,0.331058,0.333
0.0625,0.086558,0.082569,0.045802,0.069364,0.06087,0.358025,0.171429,0.1,0.151515,0.538462,0.025862,0.33,0.083333,0.115385,0,0,0.111111,0,0.141631,0.182,0.541488,0.419795,0.333
0.625,0.450102,0.045872,0.335878,0.242775,0.365217,0.259259,0,0.05,0.030303,0.653846,0.077586,0.09,0,0,0,0,0,0,0.04721,0,0.542344,0.515358,0
0.0625,0.086558,0.082569,0.045802,0.069364,0.06087,0.037037,0,0.025,0.015152,0.5,0.017241,0.25,0,0.038462,0,0,0,0,0.008584,0,0.363559,0.31058,0
0.625,0.450102,0.045872,0.335878,0.242775,0.365217,0.222222,0,0.025,0.015152,0.480769,0.073276,0.05,0,0,0,0,0,0,0.038627,0,0.568007,0.525597,0
0.0625,0.086558,0.082569,0.045802,0.069364,0.06087,0.283951,0,0.125,0.075758,0.692308,0.034483,0.21,0,0.038462,0,0,0,0,0.090129,0,0.50556,0.43686,0.25
0.625,0.450102,0.045872,0.335878,0.242775,0.365217,0.098765,0.028571,0,0.015152,0.615385,0.064655,0.11,0,0,0,0,0,0,0.012876,0.333,0.543199,0.511945,0
0.0625,0.086558,0.082569,0.045802,0.069364,0.06087,0.283951,0,0.125,0.075758,0.692308,0.034483,0.21,0,0.038462,0,0,0,0,0.090129,0,0.50556,0.43686,0.25
