rank,age,nationality,name,pos,GP,G,A,P,PIM,plusMinus,PPG,SHG,GWG,GGP,AGP,PGP
897,21,CA,Mark Visentin,G,45,0,1,1,0,,0,0,0,0,0.022,0.022
898,24,US,Keith Kinkaid,G,43,0,1,1,12,,0,0,0,0,0.023,0.023
899,21,CA,Calvin Pickard,G,43,0,1,1,2,,0,0,0,0,0.023,0.023
900,29,CA,Jeff Drouin-Deslauriers,G,40,0,1,1,19,,0,0,0,0,0.025,0.025
901,28,US,Zach Fitzgerald,D,38,0,1,1,231,-7,0,0,,0,0.026,0.026
902,21,FI,Sami Aittokallio,G,36,0,1,1,17,,0,0,0,0,0.028,0.028
903,21,CA,Scott Wedgewood,G,36,0,1,1,2,,0,0,0,0,0.028,0.028
904,28,CA,Cedrick Desjardins,G,35,0,1,1,4,,0,0,0,0,0.029,0.029
905,33,CA,Jason LaBarbera,G,34,0,1,1,0,,0,0,0,0,0.029,0.029
906,21,LV,Kristers Gudlevskis,G,34,0,1,1,0,,0,0,0,0,0.029,0.029
907,22,CA,Nathan Lieuwen,G,32,0,1,1,0,,0,0,0,0,0.031,0.031
908,23,CA,Eddie Pasquale,G,31,0,1,1,4,,0,0,0,0,0.032,0.032
909,22,CZ,Marek Mazanec,G,31,0,1,1,2,,0,0,0,0,0.032,0.032
910,30,CA,Nathan Lawson,G,30,0,1,1,2,,0,0,0,0,0.033,0.033
911,23,SE,Jacob Markström,G,29,0,1,1,2,,0,0,0,0,0.034,0.034
912,22,DE,Philipp Grubauer,G,28,0,1,1,2,,0,0,0,0,0.036,0.036
913,36,CA,Wade Brookbank,F,27,0,1,1,30,-8,0,0,,0,0.037,0.037
914,27,US,Kenny Reiter,G,25,0,1,1,0,,0,0,0,0,0.04,0.04
915,24,US,Eric Hartzell,G,25,0,1,1,2,,0,0,0,0,0.04,0.04
916,23,CA,Michael Hutchinson,G,24,0,1,1,0,,0,0,0,0,0.042,0.042
917,23,CA,Martin Jones,G,22,0,1,1,0,,0,0,0,0,0.045,0.045
918,23,SE,Stefan Warg,D,21,0,1,1,2,-1,0,0,,0,0.048,0.048
919,27,CA,Jordan Henry,D,19,0,1,1,16,-5,0,0,,0,0.053,0.053
920,33,CA,Joey MacDonald,G,16,0,1,1,0,,0,0,0,0,0.063,0.063
921,24,CA,John Negrin,D,16,0,1,1,10,1,0,0,,0,0.063,0.063
922,22,CA,Olivier Roy,G,16,0,1,1,0,,0,0,0,0,0.063,0.063
923,24,US,Josh Robinson,G,15,0,1,1,0,,0,0,0,0,0.067,0.067
924,24,US,Guy Leboeuf,D,14,0,1,1,6,-3,0,0,,0,0.071,0.071
925,28,US,Zach McKelvie,D,13,0,1,1,14,-1,0,0,,0,0.077,0.077
926,23,CA,Tyler Beskorowany,G,12,0,1,1,0,,0,0,0,0,0.083,0.083
927,21,CA,Maxim Lamarche,D,12,0,1,1,7,-2,0,0,,0,0.083,0.083
928,21,US,Jason Clark,F,12,0,1,1,4,-3,0,0,,0,0.083,0.083
929,22,US,Jonathan Parker,F,11,0,1,1,0,1,0,0,,0,0.091,0.091
930,20,RU,Andrei Makarov,G,10,0,1,1,2,,0,0,0,0,0.1,0.1
931,30,CA,Aaron Rome,D,8,0,1,1,8,1,0,0,,0,0.125,0.125
932,25,US,Tyler Ruegsegger,F,8,0,1,1,2,-2,0,0,,0,0.125,0.125
933,23,CA,Teigan Zahn,D,8,0,1,1,20,-2,0,0,,0,0.125,0.125
934,18,CA,Josh Morrissey,D,8,0,1,1,2,1,0,0,,0,0.125,0.125
935,23,US,Joe Gleason,D,7,0,1,1,2,-4,0,0,,0,0.143,0.143
936,23,US,Bryce Aneloski,D,7,0,1,1,9,-5,0,0,,0,0.143,0.143
937,24,US,Josh Holmstrom,F,7,0,1,1,2,-1,0,0,,0,0.143,0.143
938,29,US,Corey Potter,D,6,0,1,1,4,-5,0,0,,0,0.167,0.167
939,23,CA,Kevin Connauton,D,6,0,1,1,23,-4,0,0,,0,0.167,0.167
940,21,CA,Joey Leach,D,6,0,1,1,8,0,0,0,,0,0.167,0.167
941,31,CA,Adrian Foster,F,5,0,1,1,2,0,0,0,,0,0.2,0.2
942,31,SE,Viktor Fasth,G,5,0,1,1,0,,0,0,0,0,0.2,0.2
943,26,CA,Kyle Ostrow,F,5,0,1,1,4,-2,0,0,,0,0.2,0.2
944,22,CA,Jared Coreau,G,5,0,1,1,0,,0,0,0,0,0.2,0.2
945,21,CA,Tyler Bunz,G,5,0,1,1,0,,0,0,0,0,0.2,0.2
946,24,US,Ben Rosen,F,5,0,1,1,0,0,0,0,,0,0.2,0.2
947,28,US,Kyle Bigos,D,5,0,1,1,5,5,0,0,,0,0.2,0.2
948,22,CA,Allan McPherson,F,5,0,1,1,2,-2,0,0,,0,0.2,0.2
949,19,US,Ben Johnson,F,5,0,1,1,0,1,0,0,,0,0.2,0.2
950,23,CA,Kellen Jones,F,5,0,1,1,0,-4,0,0,,0,0.2,0.2
951,20,CA,Kevin Raine,D,5,0,1,1,2,0,0,0,,0,0.2,0.2
952,24,DK,Frederik Andersen,G,4,0,1,1,0,,0,0,0,0,0.25,0.25
953,22,CA,Brett Flemming,D,4,0,1,1,2,2,0,0,,0,0.25,0.25
954,24,US,Joe Lavin,D,4,0,1,1,0,2,0,0,,0,0.25,0.25
955,20,CA,Yannick Veilleux,F,4,0,1,1,5,0,0,0,,0,0.25,0.25
956,23,RU,Dmitry Antipin,F,4,0,1,1,4,0,0,0,,0,0.25,0.25
957,23,US,Cory Kane,F,4,0,1,1,4,-2,0,0,,0,0.25,0.25
958,19,CA,Jonathan Diaby,D,4,0,1,1,5,0,0,0,,0,0.25,0.25
959,22,US,Jake Chelios,D,4,0,1,1,4,-2,0,0,,0,0.25,0.25
960,18,CA,Darnell Nurse,D,4,0,1,1,0,-1,0,0,,0,0.25,0.25
961,29,US,David Booth,F,3,0,1,1,0,-1,0,0,,0,0.333,0.333
962,21,SE,John Klingberg,D,3,0,1,1,4,2,0,0,,0,0.333,0.333
963,22,US,Beau Bennett,F,3,0,1,1,0,0,0,0,,0,0.333,0.333
964,25,CA,Peter Boyd,F,3,0,1,1,4,2,0,0,,0,0.333,0.333
965,26,CA,Jeff May,D,3,0,1,1,2,2,0,0,,0,0.333,0.333
966,21,CA,Ty Rimmer,G,3,0,1,1,0,,0,0,0,0,0.333,0.333
967,25,US,Mario Lamoureux,F,3,0,1,1,4,-1,0,0,,0,0.333,0.333
968,25,US,Erik Burgdoerfer,D,3,0,1,1,4,0,0,0,,0,0.333,0.333
969,20,CA,Phil Di Giuseppe,F,3,0,1,1,6,0,0,0,,0,0.333,0.333
970,20,CA,Jack Nevins,F,3,0,1,1,15,-1,0,0,,0,0.333,0.333
971,19,CA,Ryan Pulock,D,3,0,1,1,2,-1,0,0,,0,0.333,0.333
972,23,US,Jordan Schroeder,F,2,0,1,1,2,0,0,0,,0,0.5,0.5
973,28,CA,Mike Kostka,D,2,0,1,1,2,3,0,0,,0,0.5,0.5
974,22,US,Chris Crane,F,2,0,1,1,0,1,0,0,,0,0.5,0.5
975,18,CA,Carter Verhaeghe,F,2,0,1,1,0,2,0,0,,0,0.5,0.5
976,22,FI,Frans Tuohimaa,G,1,0,1,1,0,,0,0,0,0,1,1
977,22,US,Brock Nelson,F,1,0,1,1,2,2,0,0,,0,1,1
978,20,CA,Mitch Holmberg,F,1,0,1,1,0,-1,0,0,,0,1,1
979,23,SE,Joacim Eriksson,G,52,0,0,0,6,,0,0,0,0,0,0
980,25,US,John Muse,G,47,0,0,0,4,,0,0,0,0,0,0
981,24,US,Thomas McCollum,G,46,0,0,0,6,,0,0,0,0,0,0
982,24,FI,Harri Säteri,G,45,0,0,0,4,,0,0,0,0,0,0
983,24,SE,Niklas Svedberg,G,45,0,0,0,16,,0,0,0,0,0,0
984,20,US,John Gibson,G,45,0,0,0,8,,0,0,0,0,0,0
985,25,US,Cal Heeter,G,44,0,0,0,37,,0,0,0,0,0,0
986,31,US,Dov Grumet-Morris,G,39,0,0,0,2,,0,0,0,0,0,0
987,24,US,Jeremy Smith,G,38,0,0,0,0,,0,0,0,0,0,0
988,27,US,Cody Lampl,D,38,0,0,0,32,-1,0,0,,0,0,0
989,22,FI,Joni Ortio,G,37,0,0,0,6,,0,0,0,0,0,0
990,30,US,Mike McKenna,G,36,0,0,0,0,,0,0,0,0,0,0
991,24,US,Troy Grosenick,G,35,0,0,0,0,,0,0,0,0,0,0
992,23,CA,Matt Hackett,G,33,0,0,0,20,,0,0,0,0,0,0
993,20,CA,Malcolm Subban,G,33,0,0,0,19,,0,0,0,0,0,0
994,32,CA,Yann Danis,G,31,0,0,0,0,,0,0,0,0,0,0
995,21,CA,Kent Simpson,G,31,0,0,0,2,,0,0,0,0,0,0
996,23,SE,Anders Nilsson,G,29,0,0,0,2,,0,0,0,0,0,0
997,24,CH,Robert Mayer,G,29,0,0,0,6,,0,0,0,0,0,0
998,23,US,Joe Cannata,G,28,0,0,0,2,,0,0,0,0,0,0
999,21,US,Michael Houser,G,28,0,0,0,2,,0,0,0,0,0,0
1000,21,US,Michael Kantor,F,27,0,0,0,113,-8,0,0,,0,0,0
