rank,age,nationality,name,pos,GP,G,A,P,PIM,plusMinus,PPG,SHG,GWG,GGP,AGP,PGP
298,22,CA,Yannick Veilleux,F,72,8,15,23,79,-6,0,0,,0.111,0.208,0.319
299,22,US,Michael Paliotta,D,68,8,15,23,29,4,3,0,,0.118,0.221,0.338
300,24,US,Chris Casto,D,68,7,16,23,47,0,1,0,,0.103,0.235,0.338
301,20,RU,Nikita Scherbak,F,48,7,16,23,20,-26,3,0,,0.146,0.333,0.479
302,27,US,Brian Gibbons,F,63,6,17,23,30,-5,0,1,,0.095,0.27,0.365
303,21,CA,Derrick Pouliot,D,37,6,17,23,26,15,4,0,,0.162,0.459,0.622
304,26,CA,Brent Regner,D,65,5,18,23,34,4,1,0,,0.077,0.277,0.354
305,22,US,Mike Reilly,D,45,5,18,23,10,-27,3,0,,0.111,0.4,0.511
306,24,LV,Ronalds Kenins,F,41,5,18,23,44,-2,2,0,,0.122,0.439,0.561
307,20,RU,Rinat Valiyev,D,60,4,19,23,30,32,0,1,,0.067,0.317,0.383
308,21,SK,Marko Dano,F,34,4,19,23,40,17,2,0,,0.118,0.559,0.676
309,26,US,Tommy Cross,D,64,3,20,23,97,5,0,0,,0.047,0.313,0.359
310,32,US,Peter Harrold,D,70,1,22,23,24,6,0,0,,0.014,0.314,0.329
311,29,CA,Blair Jones,F,49,13,9,22,55,5,3,0,,0.265,0.184,0.449
312,25,US,Jordan Samuels-Thomas,F,58,12,10,22,46,12,0,1,,0.207,0.172,0.379
313,28,CA,Eric Selleck,F,60,10,12,22,137,-9,0,0,,0.167,0.2,0.367
314,27,CA,Zach Sill,F,63,9,13,22,49,12,0,1,,0.143,0.206,0.349
315,23,US,Bill Arnold,F,52,9,13,22,20,-12,3,0,,0.173,0.25,0.423
316,21,SE,Christian Djoos,D,62,8,14,22,8,7,3,0,,0.129,0.226,0.355
317,26,CA,Travis Oleksuk,F,67,7,15,22,20,-4,2,1,,0.104,0.224,0.328
318,28,US,Evan Trupp,F,59,7,15,22,17,1,2,0,,0.119,0.254,0.373
319,25,US,Ross Mauermann,F,76,6,16,22,14,-11,0,1,,0.079,0.211,0.289
320,24,US,Chris McCarthy,F,54,6,16,22,19,-2,0,0,,0.111,0.296,0.407
321,27,US,Cameron Schilling,D,73,5,17,22,38,10,3,0,,0.068,0.233,0.301
322,27,US,Ben Youds,D,50,5,17,22,39,9,3,0,,0.1,0.34,0.44
323,20,CA,Josh Morrissey,D,57,3,19,22,47,-9,1,0,,0.053,0.333,0.386
324,21,RU,Anton Slepyshev,F,49,13,8,21,28,-11,4,0,,0.265,0.163,0.429
325,22,CA,Lucas Lessio,F,42,10,11,21,41,-16,1,0,,0.238,0.262,0.5
326,23,CA,Christian Thomas,F,34,10,11,21,8,-4,3,0,,0.294,0.324,0.618
327,31,CA,Maxime Talbot,F,26,10,11,21,14,6,4,0,,0.385,0.423,0.808
328,24,CA,Daniel Carr,F,24,10,11,21,10,7,3,0,,0.417,0.458,0.875
329,28,CA,Brett Sutter,F,74,9,12,21,62,-11,1,0,,0.122,0.162,0.284
330,20,CA,Ryan Graves,D,74,9,12,21,53,6,0,1,,0.122,0.162,0.284
331,23,CH,Joel Vermin,F,37,9,12,21,6,-4,3,1,,0.243,0.324,0.568
332,21,CA,Jean Dupuy,F,74,8,13,21,63,8,0,0,,0.108,0.176,0.284
333,25,CA,Colton Beck,F,52,8,13,21,12,-6,1,0,,0.154,0.25,0.404
334,24,US,Garnet Hathaway,F,44,8,13,21,39,-4,1,3,,0.182,0.295,0.477
335,25,CA,Matt Fraser,F,65,7,14,21,14,-6,2,0,,0.108,0.215,0.323
336,24,CA,Rob Flick,F,60,7,14,21,75,-10,1,0,,0.117,0.233,0.35
337,22,RU,Andrei Pedan,D,45,7,14,21,87,17,1,2,,0.156,0.311,0.467
338,24,US,Tyler Pitlick,F,37,7,14,21,4,-3,0,0,,0.189,0.378,0.568
339,28,CA,Ben Street,F,15,7,14,21,4,16,1,0,,0.467,0.933,1.4
340,20,CA,Ryan Kujawinski,F,59,6,15,21,34,1,1,0,,0.102,0.254,0.356
341,29,CH,Raphael Diaz,D,37,6,15,21,16,11,4,0,,0.162,0.405,0.568
342,21,CA,Felix Girard,F,76,5,16,21,62,9,0,2,,0.066,0.211,0.276
343,23,CA,Andrew Crescenzi,F,67,5,16,21,56,10,1,2,,0.075,0.239,0.313
344,23,US,Justin Holl,D,60,5,16,21,15,32,0,0,,0.083,0.267,0.35
345,25,CA,Brandon Burlon,D,56,4,17,21,56,1,0,0,,0.071,0.304,0.375
346,31,CA,Nick Tarnasky,F,59,15,5,20,77,5,0,0,,0.254,0.085,0.339
347,22,US,Joseph LaBate,F,66,10,10,20,79,-12,5,0,,0.152,0.152,0.303
348,33,CA,Ryan Craig,F,60,9,11,20,38,1,3,0,,0.15,0.183,0.333
349,23,US,Brendan Woods,F,59,9,11,20,39,3,2,0,,0.153,0.186,0.339
350,21,CA,Michael Matheson,D,54,8,12,20,30,14,2,0,,0.148,0.222,0.37
351,26,CA,David Dziurzynski,F,43,8,12,20,73,-4,0,0,,0.186,0.279,0.465
352,21,CA,Marc-Olivier Roy,F,42,8,12,20,18,-1,1,0,,0.19,0.286,0.476
353,23,US,Garret Ross,F,65,7,13,20,109,-8,2,0,,0.108,0.2,0.308
354,23,US,Kevin Gravel,D,55,7,13,20,30,4,2,0,,0.127,0.236,0.364
355,22,FI,Markus Hännikäinen,F,50,7,13,20,20,6,2,0,,0.14,0.26,0.4
356,28,CA,Marc-Andre Cliche,F,44,7,13,20,40,0,1,1,,0.159,0.295,0.455
357,24,CA,Garrett Wilson,F,37,7,13,20,55,3,1,1,,0.189,0.351,0.541
358,27,US,Erik Burgdoerfer,D,74,6,14,20,59,10,0,0,,0.081,0.189,0.27
359,27,US,Kyle Flanagan,F,44,6,14,20,16,0,1,0,,0.136,0.318,0.455
360,25,CA,Colby Robak,D,73,5,15,20,50,-17,2,0,,0.068,0.205,0.274
361,31,US,Corey Potter,D,70,5,15,20,44,6,1,1,,0.071,0.214,0.286
362,22,CA,Dillon Simpson,D,57,4,16,20,20,8,0,0,,0.07,0.281,0.351
363,24,SE,Tim Erixon,D,65,3,17,20,44,14,0,0,,0.046,0.262,0.308
364,25,CA,Mark Barberio,D,26,2,18,20,25,0,0,0,,0.077,0.692,0.769
365,25,CA,Darren Archibald,F,51,10,9,19,96,-2,0,0,,0.196,0.176,0.373
366,25,US,David Wohlberg,F,75,9,10,19,65,-6,0,2,,0.12,0.133,0.253
367,23,CA,Zach O'Brien,F,62,8,11,19,0,-11,1,0,,0.129,0.177,0.306
368,22,CA,Colton Sissons,F,38,8,11,19,31,-3,3,0,,0.211,0.289,0.5
369,24,CA,Stefan Elliott,D,35,8,11,19,14,11,5,1,,0.229,0.314,0.543
370,24,US,Noel Acciari,F,45,7,12,19,19,12,2,0,,0.156,0.267,0.422
371,21,US,Dylan Blujus,D,61,6,13,19,33,-5,3,0,,0.098,0.213,0.311
372,24,CA,Matt Bailey,F,51,6,13,19,34,14,0,2,,0.118,0.255,0.373
373,20,CA,Chris Bigras,D,37,6,13,19,6,2,0,0,,0.162,0.351,0.514
374,32,US,Jaime Sifers,D,67,5,14,19,86,18,0,0,,0.075,0.209,0.284
375,20,CA,Samuel Morin,D,76,4,15,19,118,-5,1,0,,0.053,0.197,0.25
376,24,US,Mark Alt,D,72,4,15,19,46,11,0,0,,0.056,0.208,0.264
377,27,CA,Marc Hagel,F,53,4,15,19,43,-8,1,0,,0.075,0.283,0.358
378,25,US,Nick Jensen,D,75,3,16,19,17,1,0,0,,0.04,0.213,0.253
379,20,CA,Dillon Heatherington,D,63,3,16,19,50,17,0,0,,0.048,0.254,0.302
380,29,US,Steve Oleksy,D,63,2,17,19,123,8,0,0,,0.032,0.27,0.302
381,31,CA,Derek Smith,D,28,2,17,19,10,-5,0,0,,0.071,0.607,0.679
382,22,CZ,Lukas Sedlak,F,54,14,4,18,27,13,0,1,,0.259,0.074,0.333
383,24,CA,Colin Campbell,F,70,10,8,18,58,12,0,2,,0.143,0.114,0.257
384,23,US,Josh Archibald,F,69,9,9,18,75,1,0,0,,0.13,0.13,0.261
385,22,CA,Phil Di Giuseppe,F,25,8,10,18,12,4,4,0,,0.32,0.4,0.72
386,22,SE,Viktor Arvidsson,F,17,8,10,18,6,6,6,0,,0.471,0.588,1.059
387,20,CA,Cole Ully,F,42,7,11,18,18,5,0,0,,0.167,0.262,0.429
388,22,CA,Ben Thomson,F,73,6,12,18,109,2,0,0,,0.082,0.164,0.247
389,20,CA,Frederik Gauthier,F,56,6,12,18,10,18,0,0,,0.107,0.214,0.321
390,27,CA,Matt Halischuk,F,39,6,12,18,6,0,1,0,,0.154,0.308,0.462
391,29,US,Chris Butler,D,46,4,14,18,39,-14,3,0,,0.087,0.304,0.391
392,29,CA,Jeff Schultz,D,66,3,15,18,24,17,2,0,,0.045,0.227,0.273
393,32,CA,Aaron Johnson,D,28,3,15,18,20,1,2,0,,0.107,0.536,0.643
394,26,US,Justin Vaive,F,63,11,6,17,79,-5,2,0,,0.175,0.095,0.27
395,23,CA,Joseph Cramarossa,F,61,11,6,17,68,-13,0,1,,0.18,0.098,0.279
396,22,US,Blake Pietila,F,58,10,7,17,41,-13,3,0,,0.172,0.121,0.293
397,34,CA,Brian McGrattan,F,58,9,8,17,144,-17,0,0,,0.155,0.138,0.293
398,27,CA,Jared Gomes,F,60,8,9,17,34,6,0,0,,0.133,0.15,0.283
399,21,CA,Tyrell Goulbourne,F,73,7,10,17,75,-7,0,0,,0.096,0.137,0.233
400,32,CA,Maxime Fortunus,D,66,6,11,17,18,-5,0,0,,0.091,0.167,0.258
401,20,CA,Remi Elie,F,64,6,11,17,51,-6,1,0,,0.094,0.172,0.266
402,23,CA,Mark MacMillan,F,62,6,11,17,41,-10,1,0,,0.097,0.177,0.274
403,20,CA,Kyle Platzer,F,48,6,11,17,24,-9,3,0,,0.125,0.229,0.354
404,20,CA,Nick Paul,F,45,6,11,17,10,-4,1,0,,0.133,0.244,0.378
405,24,US,Chris Brown,F,40,6,11,17,40,-5,2,0,,0.15,0.275,0.425
406,23,CA,Brett Findlay,F,39,6,11,17,6,9,0,0,,0.154,0.282,0.436
