rank,age,nationality,name,pos,GP,G,A,P,PIM,plusMinus,PPG,SHG,GWG,GGP,AGP,PGP
582,21,CA,Curtis Hamilton,F,61,5,4,9,10,-10,0,1,0,0.082,0.066,0.148
583,25,US,Brandon Bollig,F,35,5,4,9,157,-1,1,0,1,0.143,0.114,0.257
584,21,FI,Joonas Nättinen,F,24,5,4,9,8,6,0,0,2,0.208,0.167,0.375
585,25,CA,Nicolas Blanchard,F,61,4,5,9,124,-13,1,1,0,0.066,0.082,0.148
586,24,CA,Zach Sill,F,57,4,5,9,108,1,0,1,0,0.07,0.088,0.158
587,23,US,Jake Hansen,F,46,4,5,9,26,0,0,0,1,0.087,0.109,0.196
588,27,US,Jacob Dowell,F,37,4,5,9,34,-9,0,1,0,0.108,0.135,0.243
589,22,US,David Wohlberg,F,36,4,5,9,26,1,0,0,1,0.111,0.139,0.25
590,24,US,Dustin Gazley,F,29,4,5,9,12,2,1,1,0,0.138,0.172,0.31
591,20,CA,Dalton Smith,F,67,3,6,9,128,4,0,0,1,0.045,0.09,0.134
592,31,CA,Tyler Sloan,D,42,3,6,9,55,2,0,0,1,0.071,0.143,0.214
593,25,US,David Meckler,F,39,3,6,9,8,-6,0,0,0,0.077,0.154,0.231
594,22,CA,Brent Raedeke,F,38,3,6,9,43,1,0,0,0,0.079,0.158,0.237
595,21,CA,Trevor Parkes,F,36,3,6,9,35,5,0,1,0,0.083,0.167,0.25
596,22,US,John Moore,D,24,3,6,9,10,14,1,0,0,0.125,0.25,0.375
597,27,CA,Nick Johnson,F,14,3,6,9,13,-2,1,0,1,0.214,0.429,0.643
598,31,CA,Garnet Exelby,D,52,2,7,9,95,13,0,0,1,0.038,0.135,0.173
599,24,CA,Brady Lamb,D,50,2,7,9,21,-4,0,0,0,0.04,0.14,0.18
600,20,RU,Kirill Kabanov,F,32,2,7,9,27,-5,1,0,0,0.063,0.219,0.281
601,28,CA,Adam Pardy,D,21,2,7,9,22,1,0,0,1,0.095,0.333,0.429
602,21,CA,Philippe Paradis,F,44,1,8,9,111,3,0,0,0,0.023,0.182,0.205
603,22,CA,Dalton Prout,D,40,1,8,9,73,4,0,0,0,0.025,0.2,0.225
604,23,US,Joe Lavin,D,39,1,8,9,16,0,0,0,0,0.026,0.205,0.231
605,25,CA,Tyler McNeely,F,31,1,8,9,43,-7,0,0,0,0.032,0.258,0.29
606,24,US,Drew MacKenzie,D,27,1,8,9,14,5,0,0,0,0.037,0.296,0.333
607,28,CA,Tyson Strachan,D,24,1,8,9,22,3,1,0,0,0.042,0.333,0.375
608,24,US,Ben Youds,D,23,1,8,9,22,-5,1,0,0,0.043,0.348,0.391
609,21,FI,Rasmus Rissanen,D,61,0,9,9,84,-3,0,0,0,0,0.148,0.148
610,24,CA,Evan Oberg,D,56,0,9,9,20,-8,0,0,0,0,0.161,0.161
611,24,US,Kyle Medvec,D,53,6,2,8,50,2,0,0,2,0.113,0.038,0.151
612,25,CA,Kevin Clark,F,36,6,2,8,35,1,0,0,1,0.167,0.056,0.222
613,25,CA,Matt Marquardt,F,27,5,3,8,2,6,0,0,0,0.185,0.111,0.296
614,23,US,C.J. Stretch,F,17,5,3,8,8,8,1,0,2,0.294,0.176,0.471
615,22,CA,Adam Henrique,F,16,5,3,8,12,1,1,0,1,0.313,0.188,0.5
616,23,CA,Dana Tyrell,F,15,5,3,8,11,0,1,1,0,0.333,0.2,0.533
617,20,CA,Morgan Ellis,D,71,4,4,8,57,-16,1,0,1,0.056,0.056,0.113
618,27,CA,Guillaume Desbiens,F,52,4,4,8,118,-8,0,1,1,0.077,0.077,0.154
619,22,CA,Wacey Hamilton,F,38,4,4,8,17,-7,0,0,0,0.105,0.105,0.211
620,24,US,Alden Hirschfeld,F,37,4,4,8,20,1,0,0,1,0.108,0.108,0.216
621,27,CA,Jay Rosehill,D,33,4,4,8,90,-1,0,0,1,0.121,0.121,0.242
622,23,CA,John Kurtz,F,59,3,5,8,103,0,0,0,0,0.051,0.085,0.136
623,31,CA,Stephane Veilleux,F,33,3,5,8,45,-10,0,1,0,0.091,0.152,0.242
624,27,CA,Pierre-Luc Letourneau-Leblond,F,33,3,5,8,98,7,0,0,1,0.091,0.152,0.242
625,25,SE,Mattias Sjögren,F,32,3,5,8,12,-4,0,0,1,0.094,0.156,0.25
626,26,CA,Cam Barker,D,23,3,5,8,24,-5,1,0,0,0.13,0.217,0.348
627,21,CA,Alex Belzile,F,14,3,5,8,11,-4,0,0,2,0.214,0.357,0.571
628,23,US,Dan Kelly,D,47,2,6,8,62,10,0,0,1,0.043,0.128,0.17
629,24,US,Mike Matczak,D,41,2,6,8,12,-15,0,0,0,0.049,0.146,0.195
630,25,US,Ben Holmstrom,F,22,2,6,8,29,3,1,0,0,0.091,0.273,0.364
631,26,US,Jarod Palmer,F,17,2,6,8,26,6,0,0,0,0.118,0.353,0.471
632,23,CA,Sam Klassen,D,75,1,7,8,43,7,0,0,0,0.013,0.093,0.107
633,21,CA,Julian Melchiori,D,52,1,7,8,39,-9,0,0,0,0.019,0.135,0.154
634,21,SE,Peter Andersson,D,42,1,7,8,16,0,0,0,1,0.024,0.167,0.19
635,37,SE,Andreas Lilja,D,33,1,7,8,44,-4,0,0,0,0.03,0.212,0.242
636,22,CA,Nathan Deck,D,33,1,7,8,12,-1,0,0,0,0.03,0.212,0.242
637,21,CZ,Adam Polasek,D,24,1,7,8,27,8,0,0,1,0.042,0.292,0.333
638,20,LV,Kristians Pelss,F,20,1,7,8,8,5,0,0,0,0.05,0.35,0.4
639,20,US,Jon Merrill,D,12,1,7,8,4,-8,0,0,0,0.083,0.583,0.667
640,22,SE,Alexander Urbom,D,68,0,8,8,64,-3,0,0,0,0,0.118,0.118
641,23,US,Cade Fairchild,D,43,0,8,8,16,-5,0,0,0,0,0.186,0.186
642,25,CA,Scott Howes,F,12,5,2,7,8,5,2,0,1,0.417,0.167,0.583
643,20,CZ,Dominik Uher,F,53,4,3,7,61,-3,1,0,1,0.075,0.057,0.132
644,22,CA,Jared Staal,F,52,4,3,7,25,-12,0,0,0,0.077,0.058,0.135
645,20,CA,Brett Bulmer,F,43,4,3,7,41,-18,0,0,0,0.093,0.07,0.163
646,27,CA,Anthony Stewart,F,30,4,3,7,31,-5,1,0,0,0.133,0.1,0.233
647,21,CA,Simon Despres,D,27,4,3,7,28,-5,1,0,0,0.148,0.111,0.259
648,24,US,Trent Vogelhuber,F,27,4,3,7,14,1,0,1,1,0.148,0.111,0.259
649,21,CA,Philippe Lefebvre,F,23,4,3,7,10,6,0,0,0,0.174,0.13,0.304
650,23,CA,Chris Breen,D,60,3,4,7,55,-11,0,0,0,0.05,0.067,0.117
651,25,CA,Matt Pelech,D,58,3,4,7,238,-16,0,0,1,0.052,0.069,0.121
652,20,CA,Jerome Gauthier-Leduc,D,48,3,4,7,8,-9,0,0,1,0.063,0.083,0.146
653,24,US,T.J. Syner,F,36,3,4,7,15,1,0,0,0,0.083,0.111,0.194
654,26,CA,Blair Jones,F,21,3,4,7,23,0,1,0,0,0.143,0.19,0.333
655,33,CA,Tom Kostopoulos,F,17,3,4,7,43,0,2,0,0,0.176,0.235,0.412
656,24,US,Corbin McPherson,D,72,2,5,7,43,8,0,0,0,0.028,0.069,0.097
657,33,CA,Scott Ford,D,64,2,5,7,69,-18,0,0,0,0.031,0.078,0.109
658,26,CA,Julien Brouillette,D,61,2,5,7,35,9,0,0,0,0.033,0.082,0.115
659,22,FI,Jani Lajunen,F,59,2,5,7,18,-10,0,0,0,0.034,0.085,0.119
660,30,US,Jared Nightingale,D,56,2,5,7,121,1,0,0,0,0.036,0.089,0.125
661,28,CA,Matt Pope,F,48,2,5,7,17,0,0,0,1,0.042,0.104,0.146
662,25,CA,Rich Clune,F,35,2,5,7,98,-2,0,0,1,0.057,0.143,0.2
663,23,CA,Stefan Schneider,F,34,2,5,7,12,-9,1,0,0,0.059,0.147,0.206
664,23,US,Daniel New,D,33,2,5,7,19,9,1,0,0,0.061,0.152,0.212
665,26,CA,Patrick Bordeleau,F,29,2,5,7,91,2,0,0,1,0.069,0.172,0.241
666,20,CA,Cody Beach,F,23,2,5,7,71,9,0,0,0,0.087,0.217,0.304
667,21,US,William Wrenn,D,22,2,5,7,21,2,0,0,0,0.091,0.227,0.318
668,25,CA,Cody Bass,F,18,2,5,7,54,4,0,0,0,0.111,0.278,0.389
669,19,CA,Ryan Strome,F,10,2,5,7,4,-1,0,0,0,0.2,0.5,0.7
670,25,CA,Kris Fredheim,D,52,1,6,7,20,-4,0,0,0,0.019,0.115,0.135
671,23,US,John Lee,D,50,1,6,7,40,-5,0,0,0,0.02,0.12,0.14
672,28,US,Sean Sullivan,D,34,1,6,7,13,-9,0,0,0,0.029,0.176,0.206
673,28,CA,Darryl Boyce,F,22,1,6,7,27,-5,0,0,0,0.045,0.273,0.318
674,25,CA,David Rutherford,F,18,1,6,7,12,1,1,0,0,0.056,0.333,0.389
675,24,US,Kyle Flanagan,F,13,1,6,7,4,0,0,0,0,0.077,0.462,0.538
676,30,CA,Brennan Evans,D,76,0,7,7,148,9,0,0,0,0,0.092,0.092
677,31,CA,Nolan Yonkman,D,71,0,7,7,93,-34,0,0,0,0,0.099,0.099
678,24,US,Sean Dolan,F,57,4,2,6,31,-18,0,0,1,0.07,0.035,0.105
679,22,US,Robert Czarnik,F,51,4,2,6,22,-4,0,1,0,0.078,0.039,0.118
680,21,CA,Curt Gogol,F,38,4,2,6,139,-4,0,0,1,0.105,0.053,0.158
681,23,US,Lane MacDermid,F,37,4,2,6,82,-5,0,2,0,0.108,0.054,0.162
682,22,SK,Marek Viedensky,F,14,4,2,6,4,4,1,1,1,0.286,0.143,0.429
683,24,US,Blake Geoffrion,F,10,4,2,6,9,-2,0,0,1,0.4,0.2,0.6
684,22,CA,Tyler Brown,F,55,3,3,6,30,-10,1,0,2,0.055,0.055,0.109
685,21,CZ,Andrej Nestrasil,F,25,3,3,6,2,1,0,0,1,0.12,0.12,0.24
686,22,CA,Alex Hutchings,F,24,3,3,6,10,-2,0,0,0,0.125,0.125,0.25
687,23,CA,Keith Aulie,D,20,3,3,6,34,4,0,0,0,0.15,0.15,0.3
688,20,CA,Riley Brace,F,8,3,3,6,2,1,0,0,0,0.375,0.375,0.75
689,27,CA,Zack Stortini,F,73,2,4,6,241,-14,0,0,0,0.027,0.055,0.082
690,27,CA,Kyle Hagel,F,67,2,4,6,172,-13,0,0,0,0.03,0.06,0.09
691,25,US,Tim Miller,F,56,2,4,6,73,-10,0,0,0,0.036,0.071,0.107
692,21,US,Matthew Konan,D,45,2,4,6,54,-10,1,0,0,0.044,0.089,0.133
693,22,US,Brian Lashoff,D,37,2,4,6,23,6,0,0,1,0.054,0.108,0.162
694,25,US,Carl Sneep,D,32,2,4,6,12,6,0,0,0,0.063,0.125,0.188
695,27,US,David Marshall,F,25,2,4,6,18,-3,1,0,0,0.08,0.16,0.24
696,26,SK,Boris Valabik,D,24,2,4,6,92,8,0,0,1,0.083,0.167,0.25
697,23,CA,Jordan Nolan,F,21,2,4,6,21,-3,0,0,0,0.095,0.19,0.286
698,20,US,Matthew Nieto,F,11,2,4,6,0,-4,1,0,0,0.182,0.364,0.545
699,21,SE,Klas Dahlbeck,D,70,1,5,6,29,11,0,0,0,0.014,0.071,0.086
700,23,DK,Oliver Lauridsen,D,59,1,5,6,77,-2,0,0,1,0.017,0.085,0.102
701,29,US,Travis Ramsey,D,50,1,5,6,28,4,0,0,1,0.02,0.1,0.12
702,29,CA,Drew Bagnall,D,47,1,5,6,88,2,0,0,0,0.021,0.106,0.128
703,23,US,Nick Petrecki,D,42,1,5,6,135,-2,0,0,1,0.024,0.119,0.143
704,22,US,Anthony Bitetto,D,34,1,5,6,35,-1,1,0,0,0.029,0.147,0.176
705,24,US,Joe Stejskal,D,31,1,5,6,16,-5,0,0,0,0.032,0.161,0.194
706,21,CA,Gleason Fournier,D,30,1,5,6,23,-1,1,0,0,0.033,0.167,0.2
707,25,CA,Jonathon Kalinski,F,27,1,5,6,23,-1,0,0,0,0.037,0.185,0.222
708,25,US,Chris Huxley,D,27,1,5,6,30,11,0,0,0,0.037,0.185,0.222
709,23,CA,Louie Caporusso,F,23,1,5,6,8,-1,0,0,0,0.043,0.217,0.261
710,26,CA,Hunter Tremblay,F,17,1,5,6,12,-5,0,0,0,0.059,0.294,0.353
711,21,CA,Joey Hishon,F,9,1,5,6,2,1,0,0,0,0.111,0.556,0.667
712,28,US,Brian O'Hanley,D,25,0,6,6,19,-3,0,0,0,0,0.24,0.24
713,20,CA,Charles Sarault,F,11,0,6,6,0,-2,0,0,0,0,0.545,0.545
714,25,US,Mike Testwuide,F,28,4,1,5,55,-6,1,0,0,0.143,0.036,0.179
715,22,SE,Alexander Fallstrom,F,10,4,1,5,4,1,1,0,2,0.4,0.1,0.5
716,30,CZ,Peter Sivak,F,9,4,1,5,4,-5,0,0,0,0.444,0.111,0.556
717,21,CA,Rob Flick,F,56,3,2,5,104,-11,0,0,0,0.054,0.036,0.089
718,23,FI,Antti Tyrväinen,F,32,3,2,5,65,-1,0,0,1,0.094,0.063,0.156
719,25,CA,Kenndal McArdle,F,30,3,2,5,55,-3,1,0,0,0.1,0.067,0.167
720,21,US,Jonathan Parker,F,28,3,2,5,11,1,0,0,0,0.107,0.071,0.179
721,25,US,Hunter Bishop,F,28,3,2,5,22,4,0,1,2,0.107,0.071,0.179
722,24,CA,Jamie MacQueen,F,27,3,2,5,12,-2,0,0,1,0.111,0.074,0.185
723,21,CA,Garrett Wilson,F,26,3,2,5,19,-1,0,0,1,0.115,0.077,0.192
724,23,US,John Albert,F,24,3,2,5,10,0,0,0,0,0.125,0.083,0.208
725,21,CA,Brody Sutter,F,23,3,2,5,13,-1,0,0,0,0.13,0.087,0.217
726,19,US,Reid Boucher,F,11,3,2,5,6,-1,2,0,0,0.273,0.182,0.455
727,24,US,Cullen Eddy,D,70,2,3,5,120,-12,0,0,0,0.029,0.043,0.071
728,24,US,Will Weber,D,58,2,3,5,82,8,0,0,0,0.034,0.052,0.086
729,22,CA,Zac Rinaldo,F,31,2,3,5,92,-7,0,0,0,0.065,0.097,0.161
730,26,CA,Mark Fraser,D,30,2,3,5,114,9,0,0,1,0.067,0.1,0.167
731,21,CA,Andrew Johnston,F,29,2,3,5,5,-3,0,0,0,0.069,0.103,0.172
732,21,CA,Brandon Davidson,D,26,2,3,5,14,4,0,0,0,0.077,0.115,0.192
733,24,CA,Devin DiDiomete,F,23,2,3,5,57,1,0,0,0,0.087,0.13,0.217
734,21,CA,Jamie Devane,F,22,2,3,5,41,0,0,0,0,0.091,0.136,0.227
735,22,US,Mitch Wahl,F,21,2,3,5,10,-4,1,0,0,0.095,0.143,0.238
736,23,CA,John Negrin,D,18,2,3,5,19,3,1,0,0,0.111,0.167,0.278
737,22,SE,André Petersson,F,17,2,3,5,16,-7,2,0,0,0.118,0.176,0.294
738,21,RU,Alexander Avtsyn,F,15,2,3,5,4,-4,0,0,0,0.133,0.2,0.333
739,33,CA,Steve Montador,D,14,2,3,5,13,1,1,0,1,0.143,0.214,0.357
740,29,US,Stephen Gionta,F,11,2,3,5,4,-2,0,0,0,0.182,0.273,0.455
741,23,US,Joe Diamond,F,10,2,3,5,27,-2,0,0,1,0.2,0.3,0.5
742,27,CA,Michael Santorelli,F,7,2,3,5,0,2,1,1,0,0.286,0.429,0.714
743,27,CA,Nathan McIver,D,62,1,4,5,287,-9,0,0,0,0.016,0.065,0.081
744,20,CA,Gabriel Beaupre,D,43,1,4,5,67,-6,0,0,0,0.023,0.093,0.116
745,21,CA,Alex Friesen,F,42,1,4,5,22,4,0,0,0,0.024,0.095,0.119
746,25,CA,Mike Banwell,D,38,1,4,5,45,-10,0,0,0,0.026,0.105,0.132
747,28,US,Cam Janssen,F,36,1,4,5,65,-2,0,0,0,0.028,0.111,0.139
748,25,US,Joe Finley,F,36,1,4,5,81,3,0,0,0,0.028,0.111,0.139
749,20,BY,Roman Graborenko,D,34,1,4,5,18,1,0,0,0,0.029,0.118,0.147
750,27,US,Andrew Carroll,F,24,1,4,5,40,2,0,0,0,0.042,0.167,0.208
751,23,CA,Bretton Cameron,F,21,1,4,5,23,-2,0,0,1,0.048,0.19,0.238
752,19,SE,Victor Rask,F,10,1,4,5,0,7,0,0,0,0.1,0.4,0.5
753,25,AT,Andreas Nödl,F,6,1,4,5,0,-2,0,0,0,0.167,0.667,0.833
754,23,US,Craig Smith,F,4,1,4,5,0,1,1,0,1,0.25,1,1.25
755,22,US,Matt Lindblad,F,4,1,4,5,0,3,0,1,0,0.25,1,1.25
756,21,US,David Shields,D,59,0,5,5,41,-9,0,0,0,0,0.085,0.085
757,25,CA,Ryan Parent,D,56,0,5,5,52,-12,0,0,0,0,0.089,0.089
758,23,DK,Frederik Andersen,G,47,0,5,5,4,,0,0,0,0,0.106,0.106
759,20,CA,Dylan McIlrath,D,45,0,5,5,125,7,0,0,0,0,0.111,0.111
760,25,CA,Gord Baldwin,D,29,0,5,5,33,-9,0,0,0,0,0.172,0.172
761,26,CA,Andrew Hotham,D,24,0,5,5,21,13,0,0,0,0,0.208,0.208
762,27,US,Corey Elkins,F,24,3,1,4,4,-7,0,0,1,0.125,0.042,0.167
763,23,US,Jack Downing,F,19,3,1,4,22,-2,1,0,0,0.158,0.053,0.211
764,23,US,Tyler Murovich,F,18,3,1,4,37,-7,1,0,0,0.167,0.056,0.222
765,21,US,Steven Whitney,F,8,3,1,4,2,-2,1,0,1,0.375,0.125,0.5
766,24,US,Eriah Hayes,F,7,3,1,4,4,1,1,0,0,0.429,0.143,0.571
767,19,CA,Boone Jenner,F,5,3,1,4,0,1,1,0,1,0.6,0.2,0.8
768,19,CA,Brett Ritchie,F,5,3,1,4,0,3,0,0,0,0.6,0.2,0.8
769,23,US,Justin Vaive,F,41,2,2,4,38,0,1,0,0,0.049,0.049,0.098
770,23,CA,Joel Broda,F,30,2,2,4,27,-8,0,0,0,0.067,0.067,0.133
771,33,CA,Mike Commodore,D,22,2,2,4,30,-1,0,0,0,0.091,0.091,0.182
772,19,DK,Nicklas Jensen,F,20,2,2,4,8,-9,2,0,0,0.1,0.1,0.2
773,26,US,Alex Berry,F,19,2,2,4,40,-1,0,0,0,0.105,0.105,0.211
774,20,CA,Sam Carrick,F,19,2,2,4,18,-2,0,0,0,0.105,0.105,0.211
775,21,CA,Andre Bouvet-Morrissette,F,19,2,2,4,2,2,0,0,0,0.105,0.105,0.211
776,26,FI,Petteri Nokelainen,F,17,2,2,4,21,-10,1,0,0,0.118,0.118,0.235
777,24,CA,Kelly Zajac,F,14,2,2,4,0,2,0,0,0,0.143,0.143,0.286
778,22,CA,Nathan Moon,F,14,2,2,4,8,2,0,0,0,0.143,0.143,0.286
779,20,DE,Tom Kühnhackl,F,11,2,2,4,6,3,0,0,0,0.182,0.182,0.364
780,19,SE,Jonas Brodin,D,9,2,2,4,4,2,0,0,0,0.222,0.222,0.444
781,23,US,Blake Kessel,D,7,2,2,4,2,4,0,0,1,0.286,0.286,0.571
782,23,US,Corey Tropp,F,6,2,2,4,7,-1,0,0,0,0.333,0.333,0.667
783,21,US,Buddy Robinson,F,6,2,2,4,8,2,0,0,0,0.333,0.333,0.667
784,24,US,Ben Ryan,F,36,1,3,4,16,-2,0,0,0,0.028,0.083,0.111
785,24,CA,Michael Caruso,D,35,1,3,4,22,-2,0,0,1,0.029,0.086,0.114
786,23,CA,Robert Bortuzzo,D,31,1,3,4,34,4,0,0,0,0.032,0.097,0.129
787,21,CA,Cody Sol,D,26,1,3,4,63,0,0,0,0,0.038,0.115,0.154
788,21,CA,Daniel Maggio,D,26,1,3,4,112,2,0,0,0,0.038,0.115,0.154
789,28,US,Chris Collins,F,24,1,3,4,8,-7,0,0,1,0.042,0.125,0.167
790,20,CA,Mitchell Heard,F,23,1,3,4,72,-5,0,0,0,0.043,0.13,0.174
791,25,CA,Brayden Irwin,F,20,1,3,4,20,5,0,0,1,0.05,0.15,0.2
792,23,CA,Marc-Andre Bourdon,D,17,1,3,4,59,-5,1,0,0,0.059,0.176,0.235
793,28,US,Scott Parse,F,15,1,3,4,8,-7,1,0,0,0.067,0.2,0.267
794,20,FI,Jani Hakanpää,D,14,1,3,4,6,0,0,0,1,0.071,0.214,0.286
795,18,US,Brady Vail,F,12,1,3,4,4,2,0,0,0,0.083,0.25,0.333
796,31,CA,Jason King,F,9,1,3,4,6,-1,0,0,0,0.111,0.333,0.444
797,21,US,Zach Budish,F,9,1,3,4,0,6,0,0,0,0.111,0.333,0.444
798,21,US,Nate Schmidt,D,8,1,3,4,2,-4,0,0,0,0.125,0.375,0.5
799,28,US,Derek Whitmore,F,7,1,3,4,2,-2,0,0,0,0.143,0.429,0.571
800,22,CA,Rylan Schwartz,F,7,1,3,4,6,1,0,0,0,0.143,0.429,0.571
801,23,US,Theo Ruth,D,43,0,4,4,25,-12,0,0,0,0,0.093,0.093
802,21,CA,Matt MacKenzie,D,30,0,4,4,66,-1,0,0,0,0,0.133,0.133
803,26,US,Mike Brennan,D,28,0,4,4,26,-5,0,0,0,0,0.143,0.143
804,28,US,Matt Smaby,D,26,0,4,4,16,-4,0,0,0,0,0.154,0.154
805,24,CA,Ryley Grantham,F,25,0,4,4,76,4,0,0,0,0,0.16,0.16
806,20,CA,Jeremie Blain,D,25,0,4,4,40,-5,0,0,0,0,0.16,0.16
807,27,US,Russ Sinkewich,D,21,0,4,4,15,4,0,0,0,0,0.19,0.19
808,25,SE,Tom Wandell,F,11,0,4,4,4,-4,0,0,0,0,0.364,0.364
809,19,CA,Dylan Demelo,D,10,0,4,4,6,-1,0,0,0,0,0.4,0.4
810,24,US,Austin Smith,F,16,2,1,3,6,1,0,0,0,0.125,0.063,0.188
811,19,RU,Alexander Khokhlachev,F,11,2,1,3,8,0,0,0,1,0.182,0.091,0.273
812,22,CZ,Andrej Sustr,D,8,2,1,3,8,-3,2,0,0,0.25,0.125,0.375
813,19,CA,Yannick Veilleux,F,8,2,1,3,0,-1,0,0,0,0.25,0.125,0.375
814,24,CA,Matt Halischuk,F,2,2,1,3,0,0,1,0,0,1,0.5,1.5
815,23,CA,Alex Plante,D,49,1,2,3,114,1,0,0,0,0.02,0.041,0.061
816,23,CA,Drew Schiestel,D,35,1,2,3,16,2,0,0,0,0.029,0.057,0.086
817,20,CA,Antoine Corbin,D,30,1,2,3,22,-11,0,0,0,0.033,0.067,0.1
818,25,CA,Justin Soryal,F,28,1,2,3,30,-11,0,0,0,0.036,0.071,0.107
819,22,CA,Shayne Wiebe,F,25,1,2,3,6,0,0,1,0,0.04,0.08,0.12
820,22,US,Max Nicastro,D,25,1,2,3,10,0,0,0,0,0.04,0.08,0.12
821,30,CA,Richard Petiot,D,24,1,2,3,22,-2,1,0,0,0.042,0.083,0.125
822,27,US,Matt Clackson,F,23,1,2,3,66,-2,0,0,0,0.043,0.087,0.13
823,26,US,Nick Schaus,D,18,1,2,3,17,-3,0,0,0,0.056,0.111,0.167
824,21,SE,Sebastian Wännström,F,16,1,2,3,4,-6,0,0,0,0.063,0.125,0.188
825,25,US,Gary Steffes,F,16,1,2,3,11,-1,0,0,0,0.063,0.125,0.188
826,18,CA,Morgan Rielly,D,14,1,2,3,0,-1,0,0,0,0.071,0.143,0.214
827,22,US,A.J. Jenks,F,12,1,2,3,12,-2,0,0,0,0.083,0.167,0.25
828,19,US,Colin Jacobs,F,11,1,2,3,0,0,0,0,0,0.091,0.182,0.273
829,21,CA,David Gilbert,F,10,1,2,3,6,0,0,0,0,0.1,0.2,0.3
830,20,US,Jared Knight,F,10,1,2,3,8,3,0,0,0,0.1,0.2,0.3
831,18,CA,Charles Hudon,F,9,1,2,3,4,-5,0,0,1,0.111,0.222,0.333
832,18,CA,Scott Laughton,F,6,1,2,3,0,2,0,1,0,0.167,0.333,0.5
833,19,CA,Stuart Percy,D,4,1,2,3,2,-1,1,0,0,0.25,0.5,0.75
834,25,US,Sean Wiles,F,3,1,2,3,2,0,1,0,0,0.333,0.667,1
835,19,CA,Dan Catenacci,F,2,1,2,3,0,3,0,0,1,0.5,1,1.5
836,25,CA,Mark Louis,D,61,0,3,3,111,-5,0,0,0,0,0.049,0.049
837,22,CA,Martin Jones,G,56,0,3,3,2,,0,0,0,0,0.054,0.054
838,25,US,Jeff Zatkoff,G,49,0,3,3,2,,0,0,0,0,0.061,0.061
839,26,CA,Justin Peters,G,37,0,3,3,0,,0,0,0,0,0.081,0.081
840,21,CA,Hubert Labrie,D,27,0,3,3,45,4,0,0,0,0,0.111,0.111
841,23,CA,Dallas Jackson,D,21,0,3,3,10,-3,0,0,0,0,0.143,0.143
842,20,SE,Joakim Nordström,F,11,0,3,3,12,2,0,0,0,0,0.273,0.273
843,22,CA,Jace Coyle,D,10,0,3,3,2,2,0,0,0,0,0.3,0.3
844,21,SE,Calle Järnkrok,F,9,0,3,3,0,3,0,0,0,0,0.333,0.333
845,22,US,Danny Kristo,F,9,0,3,3,2,-1,0,0,0,0,0.333,0.333
846,23,US,Nick Bailen,D,9,0,3,3,0,-5,0,0,0,0,0.333,0.333
847,19,CH,Tanner Richard,F,8,0,3,3,6,1,0,0,0,0,0.375,0.375
848,21,US,Max MacKay,F,8,0,3,3,2,0,0,0,0,0,0.375,0.375
849,21,CA,Jared Cowen,D,3,0,3,3,2,0,0,0,0,0,1,1
850,25,US,Ian O'Connor,F,17,2,0,2,9,-6,0,0,0,0.118,0,0.118
851,24,CA,Jack MacLellan,F,35,1,1,2,8,-11,0,0,0,0.029,0.029,0.057
852,22,CA,Stefan Della Rovere,F,33,1,1,2,43,-1,0,0,0,0.03,0.03,0.061
853,23,CA,Olivier Fortier,F,32,1,1,2,15,-1,0,0,0,0.031,0.031,0.063
854,30,CA,Brian Sutherby,F,25,1,1,2,35,-5,0,0,0,0.04,0.04,0.08
855,23,CA,Mathieu Tousignant,F,23,1,1,2,27,-6,0,0,0,0.043,0.043,0.087
856,23,CA,Michael Pelech,F,18,1,1,2,12,-1,1,0,0,0.056,0.056,0.111
857,20,CA,Andrew Crescenzi,F,15,1,1,2,17,-1,0,0,0,0.067,0.067,0.133
858,24,CA,Harrison Reed,F,14,1,1,2,6,-6,0,0,1,0.071,0.071,0.143
859,22,CA,Rob Mignardi,F,14,1,1,2,0,-1,0,0,0,0.071,0.071,0.143
860,22,FI,Jyri Niemi,D,11,1,1,2,9,2,0,0,0,0.091,0.091,0.182
861,20,CA,Lane Scheidl,F,11,1,1,2,10,0,0,0,0,0.091,0.091,0.182
862,22,CA,Jean-Sebastien Berube,F,10,1,1,2,16,2,0,0,0,0.1,0.1,0.2
863,19,CA,Olivier Archambault,F,10,1,1,2,10,-3,0,0,0,0.1,0.1,0.2
864,19,SE,Ludwig Blomstrand,F,8,1,1,2,2,1,0,0,0,0.125,0.125,0.25
865,22,US,Vinny Saponari,F,7,1,1,2,0,0,0,0,0,0.143,0.143,0.286
866,21,US,Mark Alt,D,6,1,1,2,2,-1,0,0,0,0.167,0.167,0.333
867,23,CA,Kyle Bonis,F,6,1,1,2,0,0,0,0,0,0.167,0.167,0.333
868,25,US,Doug Jones,F,6,1,1,2,2,1,1,0,0,0.167,0.167,0.333
869,24,CA,Casey Pierro-Zabotel,F,5,1,1,2,0,-3,0,0,1,0.2,0.2,0.4
870,19,CA,Lucas Lessio,F,5,1,1,2,4,0,0,0,0,0.2,0.2,0.4
871,19,CA,Cody Ceci,D,3,1,1,2,0,2,0,0,0,0.333,0.333,0.667
872,20,US,Alex Aleardi,F,3,1,1,2,5,1,1,0,1,0.333,0.333,0.667
873,22,FI,Joonas Rask,F,1,1,1,2,0,2,0,0,0,1,1,2
874,27,US,Zach McKelvie,D,52,0,2,2,112,-11,0,0,0,0,0.038,0.038
