id,PlayerName,DraftAge,Country,country_group,Height,Weight,Position,DraftYear,Overall,CSS_rank,rs_GP,rs_G,rs_A,rs_P,rs_PIM,rs_PlusMinus,po_GP,po_G,po_A,po_P,po_PIM,po_PlusMinus,sum_7yr_GP,sum_7yr_TOI,GP_greater_than_0
13431,Jake Taylor,19,USA,USA,76,225,D,2002,177,71,56,1,2,3,147,0,7,0,0,0,11,0,0,0,no
57268,Jeff Feniak,18,Canada,CAN,76,209,D,1999,119,71,39,1,4,5,81,14,17,0,1,1,16,-3,0,0,no
8469555,Christian Ehrhoff,19,DEU,EURO,74,201,D,2001,106,71,69,5,16,21,91,0,0,0,0,0,0,0,264,4963,yes
3194,Arto Tukio,19,Finland,EURO,72,190,D,2000,101,72,81,12,11,23,66,-10,3,0,0,0,0,-3,0,0,no
8473,Jonathan Zion,18,Canada,CAN,73,205,D,1999,110,72,60,8,33,41,10,25,9,2,3,5,8,5,0,0,no
15766,Michael Tessier,18,Canada,CAN,74,183,L,2002,76,72,66,22,48,70,83,-3,14,5,7,12,12,-1,0,0,no
57300,Zbynek Novak,18,Czech Rep.,EURO,75,254,L,2001,191,72,51,10,10,20,30,-4,3,1,0,1,2,1,0,0,no
8469544,Patrick Sharp,20,CAN,CAN,73,200,L,2001,95,72,34,12,15,27,36,0,0,0,0,0,0,0,276,4276,yes
12780,Dan Welch,19,USA,USA,70,194,R,2000,245,73,36,6,8,14,31,0,0,0,0,0,0,0,0,0,no
15887,Andrew Ianiero,18,Canada,CAN,72,201,L,1999,154,73,68,21,26,47,81,-20,5,5,3,8,8,3,0,0,no
53141,Peter Polcik,18,Slovakia,EURO,76,190,L,2001,254,73,4,1,1,2,2,2,0,0,0,0,0,0,0,0,no
65186,Yevgeni Gusakov,18,Russia,EURO,78,209,L,1999,226,73,42,12,3,15,28,0,0,0,0,0,0,0,0,0,no
8468626,David Koci,19,CZE,EURO,78,238,L,2000,146,73,47,0,6,6,124,0,0,0,0,0,0,0,9,43,yes
8469670,Marek Svatos,19,SVK,EURO,70,185,R,2001,227,73,39,23,18,41,47,0,11,7,2,9,26,0,193,2549,yes
8470317,Nate Guenin,20,USA,USA,75,207,D,2002,127,73,56,4,11,15,150,0,7,3,3,6,10,0,12,111,yes
118,Johan Halvardsson,20,Sweden,EURO,75,205,D,1999,102,74,39,1,2,3,73,6,0,0,0,0,0,0,0,0,no
539,Pierre Johnsson,18,Sweden,EURO,74,196,D,2002,207,74,44,1,9,10,50,0,3,0,2,2,2,0,0,0,no
12847,Darcy Robinson,18,Canada,CAN,76,238,D,1999,233,74,48,3,6,9,86,-9,0,0,0,0,0,0,0,0,no
15466,Kenny Smith,20,USA,USA,74,209,D,2001,84,74,21,0,2,2,37,0,0,0,0,0,0,0,0,0,no
24736,Michal Pinc,19,Czech Rep.,EURO,71,176,C,2000,142,74,58,19,43,62,131,5,11,0,5,5,18,-6,0,0,no
8468717,Zdenek Kutlak,20,CZE,EURO,75,210,D,2000,237,74,50,7,3,10,30,0,3,0,0,0,2,0,16,205,yes
99,Erik Leverstrom,19,Sweden,EURO,74,209,D,1999,168,75,32,3,10,13,46,0,0,0,0,0,0,0,0,0,no
643,Carl Aslund,18,Sweden,EURO,74,220,D,2001,234,75,20,1,4,5,50,2,4,1,0,1,4,0,0,0,no
11498,Brian Sipotz,20,USA,USA,78,212,D,2001,100,75,32,0,1,1,48,-2,0,0,0,0,0,0,0,0,no
41870,Robin Kovar,18,Czech Rep.,EURO,73,196,C,2002,123,75,35,5,10,15,18,-13,0,0,0,0,0,0,0,0,no
8467909,Alexei Semenov,18,RUS,EURO,78,245,D,1999,36,75,47,0,4,4,48,0,2,0,0,0,4,0,119,2019,yes
8468161,Brandon Reid,19,CAN,CAN,69,180,C,2000,208,75,75,51,88,139,14,0,16,10,14,24,4,0,13,131,yes
1347,Marius Holtet,18,Norway,EURO,73,212,R,2002,42,76,53,18,13,31,78,4,3,0,1,1,16,0,0,0,no
12836,Sean Curry,19,USA,USA,77,229,D,2001,211,76,72,5,12,17,113,1,0,0,0,0,0,0,0,0,no
78428,Will Magnuson,19,USA,USA,77,234,D,1999,142,76,23,0,0,0,28,-15,0,0,0,0,0,0,0,0,no
8468670,Josh Olson,19,USA,USA,75,236,L,2000,190,76,61,8,12,20,81,0,4,0,0,0,4,0,5,41,yes
8470301,Andre Deveaux,18,BHS,EURO,75,239,C,2002,182,76,64,8,13,21,89,0,11,1,2,3,30,0,21,152,yes
10333,Anthony Aquino,19,Italy,EURO,70,203,R,2001,92,77,38,17,25,42,22,-7,0,0,0,0,0,0,0,0,no
12230,Andrei Mikhnov,19,Ukraine,EURO,79,214,C,2002,62,77,67,14,18,32,43,-14,0,0,0,0,0,0,0,0,no
14724,Matt Shasby,19,USA,USA,74,201,D,1999,150,77,49,4,22,26,34,0,11,0,1,1,12,0,0,0,no
17101,Nate Kiser,18,USA,USA,73,225,D,2000,160,77,63,3,5,8,102,18,23,1,1,2,18,4,0,0,no
27991,Premysl Duben,19,Czech Rep.,EURO,75,216,D,2000,112,77,46,4,3,7,46,11,11,0,1,1,4,0,0,0,no
8468118,Tommi Santala,20,FIN,EURO,75,210,C,1999,245,77,61,20,26,46,34,0,12,1,3,4,22,0,33,334,yes
12547,Armands Berzins,19,Latvia,EURO,75,220,C,2002,155,78,67,22,21,43,79,12,12,2,2,4,6,-2,0,0,no
13657,Tomas Troliga,18,Slovakia,EURO,77,225,L,2002,89,78,14,1,3,4,31,-4,0,0,0,0,0,0,0,0,no
17165,Jan Sochor,19,Czech Rep.,EURO,72,205,R,1999,161,78,47,10,11,21,14,7,0,0,0,0,0,0,0,0,no
17967,Kyle Bruce,18,Canada,CAN,72,192,R,2001,231,78,68,8,8,16,193,-26,0,0,0,0,0,0,0,0,no
42368,Tim Preston,18,Canada,CAN,71,192,L,1999,73,78,60,12,15,27,98,-1,11,0,1,1,11,0,0,0,no
83450,Mark Mcrae,19,Canada,CAN,72,190,D,2000,288,78,27,5,16,21,10,0,0,0,0,0,0,0,0,0,no
8467500,Tomas Divisek,19,CZE,EURO,74,210,R,1998,195,78,49,22,16,38,20,0,0,0,0,0,0,0,5,48,yes
12019,Joe Cullen,19,USA,USA,73,209,C,2000,211,79,29,4,5,9,30,0,0,0,0,0,0,0,0,0,no
19271,Patrick Murphy,19,USA,USA,74,209,L,2002,211,79,48,11,21,32,99,0,0,0,0,0,0,0,0,0,no
78432,Jesse Cook,20,USA,USA,77,220,D,1999,153,79,33,0,10,10,22,0,0,0,0,0,0,0,0,0,no
9448,Gregg Johnson,19,USA,USA,72,187,L,2001,256,80,35,5,5,10,20,2,0,0,0,0,0,0,0,0,no
9575,Igor Ignatushkin,18,Russia,EURO,72,194,C,2002,242,80,60,5,16,21,28,-12,0,0,0,0,0,0,0,0,no
78426,Matt Doman,19,USA,USA,71,205,R,1999,135,80,40,6,6,12,58,0,0,0,0,0,0,0,0,0,no
8467450,Tomas Kloucek,18,CZE,EURO,75,235,D,1998,131,80,43,1,9,10,0,0,0,0,0,0,0,0,140,1723,yes
14670,Scott Polaski,19,USA,USA,74,187,D,2001,180,81,51,18,26,44,65,0,3,0,1,1,0,0,0,0,no
19246,Peter Hafner,19,USA,USA,77,205,D,2002,232,81,26,2,19,21,20,0,0,0,0,0,0,0,0,0,no
60909,Bill Cass,20,USA,USA,71,190,D,2000,153,81,41,1,8,9,26,1,0,0,0,0,0,0,0,0,no
725,Sanny Lindstrom,20,Sweden,EURO,73,192,D,1999,112,82,57,4,3,7,95,-1,0,0,0,0,0,0,0,0,no
14852,Mike Walsh,19,USA,USA,74,190,L,2002,143,82,53,25,24,49,69,0,0,0,0,0,0,0,0,0,no
15341,Jason Platt,19,USA,USA,73,209,D,2000,247,82,49,1,6,7,65,0,4,0,0,0,9,0,0,0,no
58426,Petr Dvorak,19,Czech Rep.,EURO,72,190,R,2002,118,82,48,24,26,50,90,0,0,0,0,0,0,0,0,0,no
79294,Yevgeni Lazarev,18,Ukraine,EURO,73,207,R,1998,79,82,11,9,13,22,19,0,5,5,2,7,17,0,0,0,no
8468090,Garnet Exelby,18,CAN,CAN,73,215,D,1999,217,82,61,5,3,8,91,0,0,0,0,0,0,0,161,2832,yes
9391,Neil Komadoski,19,USA,USA,74,203,D,2001,81,83,30,2,5,7,106,-8,0,0,0,0,0,0,0,0,no
13488,Andy Sertich,19,Croatia,EURO,72,183,D,2002,136,83,39,26,52,78,35,0,2,0,0,0,2,0,0,0,no
15949,Tyler Hanchuck,18,Canada,CAN,75,234,D,2000,79,83,58,0,8,8,81,-3,6,0,0,0,8,0,0,0,no
3231,Marko Ahosilta,18,Finland,EURO,69,194,L,1998,227,84,55,40,31,71,78,-1,0,0,0,0,0,0,0,0,no
8068,Tomas Harant,20,Slovakia,EURO,74,209,D,2000,173,84,58,1,12,13,94,0,0,0,0,0,0,0,0,0,no
11761,Eric Himelfarb,18,Canada,CAN,69,170,C,2001,171,84,49,31,44,75,48,-1,4,1,7,8,4,-5,0,0,no
12802,Christian Chartier,19,Canada,CAN,71,205,D,1999,199,84,62,2,14,16,71,-22,0,0,0,0,0,0,0,0,no
15249,Sean O'Connor,19,Canada,CAN,75,223,R,2000,82,84,51,5,8,13,166,-2,2,0,0,0,2,-1,0,0,no
8470223,Yan Stastny,20,CAN,CAN,70,191,C,2002,259,84,33,6,11,17,38,0,0,0,0,0,0,0,87,917,yes
10689,Nathan Barrett,19,Canada,CAN,72,190,C,2000,241,85,72,44,38,82,38,-5,0,0,0,0,0,0,0,0,no
58471,Francois Caron,18,Canada,CAN,75,207,D,2002,261,85,68,3,17,20,99,-33,0,0,0,0,0,0,0,0,no
59117,Joe Campbell,19,USA,USA,76,205,D,2001,233,85,56,7,11,18,53,0,3,0,1,1,4,0,0,0,no
8467977,Brian McGrattan,18,CAN,CAN,76,235,R,1999,104,85,59,8,13,21,168,0,4,0,0,0,8,0,60,253,yes
18321,David Hajek,20,Czech Rep.,EURO,75,205,D,2000,239,86,41,3,12,15,34,9,12,1,3,4,10,1,0,0,no
60904,Matthew Mcrae,19,Canada,CAN,72,181,C,2000,147,86,31,8,16,24,22,0,0,0,0,0,0,0,0,0,no
8467958,Peter Smrek,20,SVK,EURO,73,205,D,1999,85,86,58,6,27,33,63,0,14,2,7,9,8,0,28,429,yes
8469626,Andrew Alberts,20,USA,USA,77,218,D,2001,179,86,54,4,10,14,128,0,0,0,0,0,0,0,184,3153,yes
8470171,Max Talbot,18,CAN,CAN,71,186,C,2002,234,86,65,24,36,60,174,0,12,4,6,10,51,0,261,3600,yes
3238,Karri Akkanen,18,Finland,EURO,78,247,C,2002,174,87,20,6,7,13,34,0,4,1,0,1,4,0,0,0,no
9605,Ivan Rachunek,18,Czech Rep.,EURO,69,176,L,1999,187,87,51,39,25,64,12,-1,0,0,0,0,0,0,0,0,no
14087,Adam Taylor,18,Canada,CAN,73,205,C,2002,224,87,72,11,23,34,119,8,19,3,4,7,15,10,0,0,no
19384,Nicolas Corbeil,18,Canada,CAN,71,174,C,2001,88,87,68,33,51,84,159,-11,3,1,3,4,4,-4,0,0,no
12648,Thomas Nussli,20,Switzerlan,EURO,75,209,L,2002,277,88,42,8,6,14,107,3,0,0,0,0,0,0,0,0,no
61176,Craig Olynick,18,Canada,CAN,73,198,D,2000,218,88,65,1,9,10,120,-6,7,1,0,1,17,-2,0,0,no
55441,Aaron Gionet,18,Canada,CAN,74,205,D,2000,191,89,68,5,6,11,243,8,4,0,0,0,8,-1,0,0,no
64739,Morgan Mccormick,18,Canada,CAN,76,216,R,1999,103,89,34,6,5,11,43,-10,5,0,0,0,13,-4,0,0,no
8470072,Petr Prucha,20,CZE,EURO,72,175,R,2002,240,89,68,51,36,87,22,0,8,2,6,8,0,0,256,3367,yes
8467974,Juraj Kolnik,19,SVK,EURO,71,195,R,1999,101,90,62,42,42,84,40,0,11,9,6,15,6,0,176,2418,yes
8468732,Darryl Bootland,19,CAN,CAN,73,197,R,2000,252,90,65,24,30,54,166,0,0,0,0,0,0,0,28,159,yes
74,Niklas Eckerblom,18,Sweden,EURO,73,209,R,2002,204,91,32,15,6,21,34,-2,0,0,0,0,0,0,0,0,no
360,David Nystrom,19,Sweden,EURO,72,187,R,1999,224,91,49,19,16,35,22,0,2,0,0,0,0,0,0,0,no
11717,Sean Collins,19,USA,USA,69,170,C,2002,289,91,40,20,25,45,4,0,0,0,0,0,0,0,0,0,no
60793,Aaron Van Leusen,19,Canada,CAN,72,194,R,2000,130,91,57,17,20,37,24,-5,6,2,1,3,6,1,0,0,no
65114,David Evans,19,USA,USA,74,201,L,1999,231,91,33,6,10,16,6,2,0,0,0,0,0,0,0,0,no
8467412,Alexei Ponikarovsky,18,UKR,EURO,76,225,L,1998,87,91,24,1,2,3,30,0,0,0,0,0,0,0,116,1237,yes
12671,Robin Leblanc,18,Canada,CAN,73,198,R,2001,67,92,61,24,38,62,33,16,11,7,8,15,8,5,0,0,no
18986,Alexander Kozhevnikov,18,Russia,EURO,75,207,L,2002,93,92,32,12,15,27,59,0,0,0,0,0,0,0,0,0,no
19350,Scott Dobben,19,Canada,CAN,73,205,L,2002,113,92,68,31,32,63,72,38,21,4,11,15,24,8,0,0,no
60914,Sean Connolly,20,USA,USA,73,183,D,2000,158,92,35,2,14,16,64,0,0,0,0,0,0,0,0,0,no
10840,Yorick Treille,19,France,EURO,75,196,R,1999,195,93,37,10,12,22,34,0,0,0,0,0,0,0,0,0,no
12724,Blake Robson,18,Canada,CAN,72,203,L,2000,108,93,70,20,27,47,96,-26,0,0,0,0,0,0,0,0,no
12795,Preston Mizzi,19,Canada,CAN,71,192,C,1999,123,94,67,29,29,58,74,15,5,2,3,5,15,-3,0,0,no
8469581,Kyle Wellwood,18,CAN,CAN,70,181,C,2001,134,94,68,35,83,118,24,0,10,3,16,19,4,0,189,2585,yes
8470281,Duncan Keith,19,CAN,CAN,73,192,D,2002,54,94,41,3,12,15,18,0,0,0,0,0,0,0,322,7895,yes
10635,Michal Macho,18,Slovakia,EURO,73,198,C,2000,183,95,12,2,5,7,6,1,0,0,0,0,0,0,0,0,no
27901,Jerome Marois,18,Canada,CAN,73,194,L,1999,253,95,52,8,15,23,48,12,12,0,4,4,13,0,0,0,no
18318,Sean Kotary,19,USA,USA,72,181,C,2000,266,96,0,54,56,110,0,0,0,0,0,0,0,0,0,0,no
47837,Ken Davis,18,Canada,CAN,76,214,R,1999,266,96,72,13,14,27,76,-18,4,0,1,1,11,-5,0,0,no
9382,Patrick Foley,19,USA,USA,73,220,R,2000,185,97,37,4,7,11,92,2,0,0,0,0,0,0,0,0,no
12696,Raffaele Sannitz,18,Switzerlan,EURO,74,198,C,2001,204,97,57,25,32,57,164,0,4,0,0,0,0,0,0,0,no
13243,Jake Riddle,18,USA,USA,73,212,L,2001,239,97,67,13,20,33,109,-3,6,0,2,2,2,-1,0,0,no
39661,Jevon Desautels,18,Canada,CAN,75,214,L,2002,109,97,60,6,11,17,162,-5,11,1,0,1,20,1,0,0,no
78414,Ryan Thorpe,18,Canada,CAN,76,216,L,1999,129,97,41,12,4,16,89,9,0,0,0,0,0,0,0,0,no
14966,Ladislav Kouba,19,Czech Rep.,EURO,73,207,L,2002,216,98,62,16,14,30,33,22,23,5,3,8,6,6,0,0,no
8469666,Brandon Bochenski,19,USA,USA,73,195,R,2001,223,98,55,47,33,80,22,0,11,5,7,12,4,0,121,1464,yes
3236,Samu Isosalo,19,Finland,EURO,76,225,C,2000,230,99,48,17,25,42,26,0,3,0,0,0,0,0,0,0,no
52122,Michal Blazek,19,Czech Rep.,EURO,74,187,D,2001,167,99,45,9,12,21,110,29,7,0,6,6,6,7,0,0,no
12235,Mikhail Tyulyapkin,18,Russia,EURO,74,240,D,2002,268,100,35,1,6,7,54,0,0,0,0,0,0,0,0,0,no
14562,Patrick Jarrett,18,Canada,CAN,71,181,C,2002,138,100,47,6,24,30,24,-17,0,0,0,0,0,0,0,0,no
17970,Mike Knoepfli,19,Switzerlan,EURO,72,194,L,2001,276,100,47,45,38,83,0,0,0,0,0,0,0,0,0,0,no
78908,Kyle Clark,19,USA,USA,78,209,R,1999,175,100,20,0,2,2,30,0,0,0,0,0,0,0,0,0,no
52471,David Klema,19,USA,USA,73,176,C,2001,148,101,56,13,40,53,58,0,3,1,0,1,0,0,0,0,no
8470061,Derek Meech,18,CAN,CAN,71,200,D,2002,229,101,71,8,19,27,33,0,13,1,1,2,6,0,77,822,yes
12308,Andre Lakos,20,Austria,EURO,79,238,D,1999,95,102,68,4,23,27,46,33,12,3,3,6,8,3,0,0,no
43909,Joey Martin,19,USA,USA,75,203,D,2000,193,102,56,1,4,5,41,0,4,0,0,0,2,0,0,0,no
8469665,Johnny Oduya,20,SWE,EURO,72,195,D,2001,221,102,68,14,54,68,259,0,13,4,9,13,10,0,151,2832,yes
13649,Frantisek Skladany,19,Slovakia,EURO,72,183,R,2001,143,103,35,4,5,9,4,-1,0,0,0,0,0,0,0,0,no
46656,Michael Hutchins,20,USA,USA,71,196,D,2002,288,103,60,7,30,37,133,0,3,0,1,1,2,0,0,0,no
78934,Doug Meyer,19,USA,USA,74,196,L,1999,176,103,36,4,4,8,18,0,0,0,0,0,0,0,0,0,no
8468639,John-Michael Liles,20,USA,USA,70,185,D,2000,159,103,40,8,20,28,26,0,0,0,0,0,0,0,232,4059,yes
8038,Jan Platil,18,Czech Rep.,EURO,74,207,D,2001,218,104,67,6,18,24,134,5,5,0,0,0,12,0,0,0,no
14422,Ryan J. Murphy,20,USA,USA,73,205,L,1999,113,104,39,11,25,36,40,0,0,0,0,0,0,0,0,0,no
2699,Mikko Viitanen,19,Finland,EURO,75,220,D,2001,149,105,50,6,13,19,107,-4,3,0,0,0,0,2,0,0,no
10641,John Laliberte,19,USA,USA,74,190,L,2002,114,105,35,39,44,83,60,0,0,0,0,0,0,0,0,0,no
78401,Karel Mosovsky,18,Czech Rep.,EURO,74,198,L,1999,117,105,68,26,25,51,58,-15,0,0,0,0,0,0,0,0,no
12079,Jake Brenk,19,USA,USA,74,196,C,2001,154,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8468682,Ryan Caldwell,19,CAN,CAN,74,174,D,2000,202,106,46,3,20,23,152,0,0,0,0,0,0,0,2,33,yes
882,Simon Skoog,18,Sweden,EURO,75,231,D,2001,283,107,49,2,3,5,50,-3,0,0,0,0,0,0,0,0,no
19448,Jeff Bateman,18,Canada,CAN,73,190,L,1999,126,107,68,23,35,58,27,-49,0,0,0,0,0,0,0,0,no
8469733,Cam Paddock,19,CAN,CAN,72,178,C,2002,137,107,72,38,35,73,122,6,15,8,6,14,35,0,16,171,yes
8468086,Alexandre Giroux,18,CAN,CAN,75,208,L,1999,213,108,67,15,22,37,124,0,22,2,2,4,8,0,1,3,yes
60236,Chris Hartsburg,19,USA,USA,72,201,C,1999,214,109,34,6,4,10,60,0,0,0,0,0,0,0,0,0,no
8469629,Tom Cavanagh,19,USA,USA,72,200,R,2001,182,109,31,42,40,82,34,0,0,0,0,0,0,0,1,14,yes
12041,Geoff Waugh,19,Croatia,EURO,76,216,D,2002,78,110,62,4,21,25,125,0,18,0,8,8,59,0,0,0,no
12877,Troy Riddle,19,USA,USA,70,174,C,2000,129,110,53,36,30,66,95,0,8,2,2,4,31,0,0,0,no
16723,Jeff Dwyer,20,USA,USA,74,205,D,2000,178,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8469807,Jonathan Ferland,19,CAN,CAN,74,209,R,2002,212,111,55,28,46,74,104,0,16,5,12,17,16,0,7,46,yes
13648,Frantisek Lukes,19,Czech Rep.,EURO,71,187,R,2001,243,112,61,23,33,56,37,16,18,4,9,13,12,3,0,0,no
18850,Yevgeni Gladskikh,19,Russia,EURO,72,198,R,2001,114,112,31,3,5,8,10,0,0,0,0,0,0,0,0,0,no
21101,Shaun Norrie,18,Canada,CAN,75,192,R,2000,184,112,67,12,13,25,94,11,13,3,2,5,8,-1,0,0,no
8468114,Douglas Murray,19,SWE,EURO,75,240,D,1999,241,112,60,17,47,64,62,0,0,0,0,0,0,0,34,471,yes
11562,Jekabs Redlihs,20,Latvia,EURO,74,190,D,2002,119,113,90,12,28,40,69,2,0,0,0,0,0,0,0,0,no
21394,Art Femenella,19,USA,USA,79,254,D,2001,188,113,52,1,1,2,252,0,3,0,0,0,6,0,0,0,no
8468025,Jordan Krestanovich,18,CAN,CAN,72,170,L,1999,152,113,62,6,13,19,10,0,20,3,8,11,4,0,22,211,yes
8468635,Travis Moen,18,CAN,CAN,74,215,L,2000,155,113,66,9,6,15,96,0,5,1,1,2,2,0,203,2542,yes
12036,P.J. Atherton,20,USA,USA,74,190,D,2002,170,114,54,7,22,29,101,0,8,0,0,0,14,0,0,0,no
60902,Scott Heffernan,18,Canada,CAN,77,212,D,2000,138,114,55,5,10,15,24,8,7,0,1,1,4,-2,0,0,no
8504,Ben Eaves,19,USA,USA,68,179,C,2001,131,115,41,13,26,39,12,6,0,0,0,0,0,0,0,0,no
65188,Ryan Lauzon,19,Canada,CAN,70,190,C,1999,116,115,57,21,47,68,36,0,23,3,20,23,10,0,0,0,no
8470113,John Zeiler,20,USA,USA,71,204,R,2002,132,115,60,23,27,50,116,0,12,2,3,5,25,0,86,679,yes
13427,Marco Rosa,19,Canada,CAN,72,190,C,2001,255,116,33,6,18,24,22,0,0,0,0,0,0,0,0,0,no
61168,Chris Berti,19,Canada,CAN,77,214,C,2000,204,116,62,8,11,19,131,4,7,1,0,1,13,-1,0,0,no
8469684,Milan Jurcina,18,SVK,EURO,76,253,D,2001,241,117,74,0,5,5,62,0,6,0,2,2,12,0,196,3209,yes
11530,Brock Hooton,19,Canada,CAN,74,183,C,2002,150,118,60,34,50,84,33,0,0,0,0,0,0,0,0,0,no
78935,Jay Dardis,19,USA,USA,75,190,C,1999,177,118,26,23,36,59,32,0,0,0,0,0,0,0,0,0,no
8470063,Adam Burish,19,USA,USA,73,195,R,2002,282,119,61,24,33,57,122,0,1,0,0,0,0,0,156,1657,yes
74628,Francois Senez,19,Canada,CAN,75,216,D,2001,288,121,21,0,3,3,14,0,0,0,0,0,0,0,0,0,no
8468634,Matt Koalska,20,USA,USA,72,205,C,2000,154,121,57,24,34,58,19,0,13,5,5,10,4,0,3,17,yes
60777,Antoine Bergeron,19,Canada,CAN,74,212,D,2000,96,122,32,5,9,14,40,0,0,0,0,0,0,0,0,0,no
13562,Justin Aikins,19,Canada,CAN,72,181,R,2001,173,123,59,30,61,91,47,0,0,0,0,0,0,0,0,0,no
44341,Adam Johnson,19,USA,USA,79,236,D,1999,140,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
13435,Michael Jacobsen,18,Canada,CAN,73,201,D,1999,134,125,68,5,27,32,33,33,21,0,4,4,10,15,0,0,no
34272,Derrick Byfuglien,20,USA,USA,73,196,D,2000,122,126,50,5,11,16,106,0,0,0,0,0,0,0,0,0,no
10415,Neil Petruic,19,Canada,CAN,73,201,D,2001,235,127,68,18,24,42,123,0,0,0,0,0,0,0,0,0,no
8468650,Erik Reitz,18,USA,USA,73,222,D,2000,170,127,68,2,11,13,89,0,30,0,6,6,48,0,6,77,yes
12476,Dustin Johner,18,Canada,CAN,71,179,C,2001,169,128,72,25,31,56,45,5,9,1,5,6,6,0,0,0,no
15257,Tim Branham,19,USA,USA,74,194,D,2000,93,129,60,8,27,35,78,16,25,4,7,11,17,8,0,0,no
8469622,Ryane Clowe,19,CAN,CAN,75,225,L,2001,175,129,32,15,10,25,43,0,11,8,1,9,12,0,91,1152,yes
64943,Anton Borodkin,18,Russia,EURO,71,194,L,1999,238,131,71,8,29,37,98,2,12,0,1,1,8,-2,0,0,no
8469564,Richard Petiot,19,CAN,CAN,75,215,D,2001,116,131,58,8,17,25,85,0,11,2,2,4,12,0,2,10,yes
3575,Rod Sarich,18,U.K.,EURO,75,187,D,1999,109,132,63,3,15,18,22,15,21,1,2,3,8,-4,0,0,no
59120,Dale Sullivan,18,Canada,CAN,71,170,R,2001,265,133,72,8,14,22,31,-17,5,2,1,3,0,-1,0,0,no
14409,Dan Baum,18,Canada,CAN,72,170,C,2001,215,134,59,9,14,23,169,-15,6,1,2,3,27,-2,0,0,no
12044,Alexandre Rouleau,18,France,EURO,73,192,D,2001,96,135,70,8,17,25,124,16,21,1,0,1,46,9,0,0,no
8466398,Tom Kostopoulos,20,CAN,CAN,72,197,R,1999,204,135,66,27,60,87,114,0,25,19,16,35,32,0,155,2015,yes
12617,Nathan Martz,19,Hungary,EURO,74,190,C,2000,140,136,59,35,75,110,97,0,0,0,0,0,0,0,0,0,no
17859,Blair Stayzer,19,Canada,CAN,75,225,D,1999,190,137,62,12,19,31,140,-18,5,2,0,2,14,-9,0,0,no
10412,Kevin Estrada,19,Canada,CAN,71,196,L,2001,91,138,59,34,84,118,65,0,0,0,0,0,0,0,0,0,no
10884,Christian Larrivee,18,Canada,CAN,75,214,C,2000,114,138,69,8,15,23,18,0,0,0,0,0,0,0,0,0,no
8469664,David Moss,20,USA,USA,76,210,R,2001,220,140,60,22,20,42,16,0,4,0,1,1,2,0,82,967,yes
8468121,Darren Haydar,20,CAN,CAN,69,170,R,1999,248,142,41,31,30,61,34,0,0,0,0,0,0,0,2,18,yes
61191,Ryan Courtney,18,Canada,CAN,75,205,C,2000,277,144,65,10,22,32,44,10,12,0,1,1,9,-1,0,0,no
15121,Ken Magowan,19,Canada,CAN,73,201,L,2000,198,145,58,31,37,68,88,0,0,0,0,0,0,0,0,0,no
26094,Seneque Hyacinthe,18,Canada,CAN,72,207,R,1999,178,147,63,24,33,57,106,-7,4,0,2,2,2,-1,0,0,no
8469539,Owen Fussey,18,CAN,CAN,72,195,R,2001,90,149,48,15,10,25,33,0,12,2,1,3,6,0,4,33,yes
64736,Mark Concannon,19,USA,USA,73,192,L,1999,82,151,26,23,38,61,11,0,0,0,0,0,0,0,0,0,no
6364,Marcel Rodman,20,Slovenia,EURO,73,187,C,2001,282,152,70,43,39,82,16,42,7,4,2,6,2,4,0,0,no
12479,Regan Kelly,19,Canada,CAN,74,196,D,2000,259,154,46,8,21,29,20,0,0,0,0,0,0,0,0,0,no
13493,Milan Gajic,20,Canada,CAN,72,179,C,2001,112,154,50,46,52,98,84,0,0,0,0,0,0,0,0,0,no
48428,Mike Bray,19,Canada,CAN,75,207,R,2001,228,155,41,10,10,20,317,-2,4,1,1,2,35,0,0,0,no
8468028,Niko Dimitrakos,20,USA,USA,71,193,R,1999,155,156,35,8,19,27,33,0,0,0,0,0,0,0,153,1946,yes
15689,Darrell Hay,19,Canada,CAN,72,201,D,1999,271,157,72,13,49,62,87,27,12,2,10,12,22,5,0,0,no
43140,Brett Henning,19,USA,USA,73,203,C,1999,255,158,38,4,6,10,30,-4,0,0,0,0,0,0,0,0,no
8469584,Joel Perrault,18,CAN,CAN,74,212,C,2001,137,160,68,10,14,24,46,0,11,1,1,2,10,0,80,1027,yes
11730,Ryan Glenn,20,Canada,CAN,73,198,D,2000,145,162,42,19,40,59,54,0,0,0,0,0,0,0,0,0,no
64942,Justin Dziama,19,USA,USA,75,220,R,1999,242,169,27,20,17,37,20,0,0,0,0,0,0,0,0,0,no
8468745,Jean-Philippe Cote,18,CAN,CAN,74,216,D,2000,265,170,62,0,14,14,36,0,4,0,1,1,4,0,8,88,yes
46603,Jim Abbott,20,USA,USA,73,185,L,2000,216,173,28,7,6,13,22,0,0,0,0,0,0,0,0,0,no
8469591,Cody McCormick,18,CAN,CAN,74,222,C,2001,144,173,66,7,16,23,135,0,10,1,1,2,23,0,135,1182,yes
59115,Colin Fitzrandolph,19,USA,USA,75,214,L,2001,201,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
